x,y,gamma
-0.495,0,-0.140358
-0.485,0,-0.0798009
-0.475,0,-0.0608487
-0.465,0,-0.050604
-0.455,0,-0.0438969
-0.445,0,-0.0390385
-0.435,0,-0.0352904
-0.425,0,-0.0322714
-0.415,0,-0.0297617
-0.405,0,-0.0276248
-0.395,0,-0.0257704
-0.385,0,-0.0241363
-0.375,0,-0.0226779
-0.365,0,-0.0213623
-0.355,0,-0.0201647
-0.345,0,-0.0190658
-0.335,0,-0.0180505
-0.325,0,-0.0171067
-0.315,0,-0.0162247
-0.305,0,-0.0153962
-0.295,0,-0.0146148
-0.285,0,-0.0138746
-0.275,0,-0.0131711
-0.265,0,-0.0125
-0.255,0,-0.0118581
-0.245,0,-0.0112421
-0.235,0,-0.0106495
-0.225,0,-0.0100781
-0.215,0,-0.00952561
-0.205,0,-0.00899039
-0.195,0,-0.00847076
-0.185,0,-0.00796528
-0.175,0,-0.00747265
-0.165,0,-0.00699167
-0.155,0,-0.00652126
-0.145,0,-0.00606044
-0.135,0,-0.00560829
-0.125,0,-0.00516398
-0.115,0,-0.00472672
-0.105,0,-0.00429579
-0.095,0,-0.0038705
-0.085,0,-0.00345022
-0.075,0,-0.00303433
-0.065,0,-0.00262225
-0.055,0,-0.00221343
-0.045,0,-0.00180733
-0.035,0,-0.00140344
-0.025,0,-0.00100125
-0.015,0,-0.00060027
-0.005,0,-0.00020001
0.005,0,0.00020001
0.015,0,0.00060027
0.025,0,0.00100125
0.035,0,0.00140344
0.045,0,0.00180733
0.055,0,0.00221343
0.065,0,0.00262225
0.075,0,0.00303433
0.085,0,0.00345022
0.095,0,0.0038705
0.105,0,0.00429579
0.115,0,0.00472672
0.125,0,0.00516398
0.135,0,0.00560829
0.145,0,0.00606044
0.155,0,0.00652126
0.165,0,0.00699167
0.175,0,0.00747265
0.185,0,0.00796528
0.195,0,0.00847076
0.205,0,0.00899039
0.215,0,0.00952561
0.225,0,0.0100781
0.235,0,0.0106495
0.245,0,0.0112421
0.255,0,0.0118581
0.265,0,0.0125
0.275,0,0.0131711
0.285,0,0.0138746
0.295,0,0.0146148
0.305,0,0.0153962
0.315,0,0.0162247
0.325,0,0.0171067
0.335,0,0.0180505
0.345,0,0.0190658
0.355,0,0.0201647
0.365,0,0.0213623
0.375,0,0.0226779
0.385,0,0.0241363
0.395,0,0.0257704
0.405,0,0.0276248
0.415,0,0.0297617
0.425,0,0.0322714
0.435,0,0.0352904
0.445,0,0.0390385
0.455,0,0.0438969
0.465,0,0.050604
0.475,0,0.0608487
0.485,0,0.0798009
0.495,0,0.140358
