x,y,gamma
-0.376336,-0.316949,-0.140358
-0.383478,-0.321869,-0.0798009
-0.411107,-0.348585,-0.0608487
-0.409407,-0.331846,-0.050604
-0.349483,-0.305116,-0.0438969
-0.376437,-0.301196,-0.0390385
-0.338441,-0.311196,-0.0352904
-0.382962,-0.265128,-0.0322714
-0.40745,-0.331447,-0.0297617
-0.304206,-0.313643,-0.0276248
-0.323341,-0.251109,-0.0257704
-0.388738,-0.297737,-0.0241363
-0.361382,-0.32373,-0.0226779
-0.394618,-0.236304,-0.0213623
-0.445406,-0.348048,-0.0201647
-0.312399,-0.329408,-0.0190658
-0.440746,-0.229488,-0.0180505
-0.457428,-0.352879,-0.0171067
-0.338789,-0.422705,-0.0162247
-0.267932,-0.276846,-0.0153962
-0.366724,-0.184422,-0.0146148
-0.493044,-0.240511,-0.0138746
-0.500084,-0.387788,-0.0131711
-0.412098,-0.465313,-0.0125
-0.30888,-0.461917,-0.0118581
-0.223056,-0.378209,-0.0112421
-0.211924,-0.258334,-0.0106495
-0.257437,-0.1581,-0.0100781
-0.332535,-0.103323,-0.00952561
-0.415712,-0.0897981,-0.00899039
-0.494974,-0.111751,-0.00847076
-0.560723,-0.161814,-0.00796528
-0.607349,-0.231767,-0.00747265
-0.630987,-0.312962,-0.00699167
-0.631917,-0.395306,-0.00652126
-0.614815,-0.47183,-0.00606044
-0.584997,-0.539242,-0.00560829
-0.547228,-0.596647,-0.00516398
-0.505066,-0.644724,-0.00472672
-0.46078,-0.68475,-0.00429579
-0.415687,-0.718033,-0.0038705
-0.370503,-0.745705,-0.00345022
-0.325578,-0.768676,-0.00303433
-0.281057,-0.787645,-0.00262225
-0.236973,-0.803143,-0.00221343
-0.193296,-0.815565,-0.00180733
-0.149969,-0.825202,-0.00140344
-0.106921,-0.832265,-0.00100125
-0.0640721,-0.836899,-0.00060027
-0.021344,-0.839194,-0.00020001
0.021344,-0.839194,0.00020001
0.0640721,-0.836899,0.00060027
0.106921,-0.832265,0.00100125
0.149969,-0.825202,0.00140344
0.193296,-0.815565,0.00180733
0.236973,-0.803143,0.00221343
0.281057,-0.787645,0.00262225
0.325578,-0.768676,0.00303433
0.370503,-0.745705,0.00345022
0.415687,-0.718033,0.0038705
0.46078,-0.68475,0.00429579
0.505066,-0.644724,0.00472672
0.547228,-0.596647,0.00516398
0.584997,-0.539242,0.00560829
0.614815,-0.47183,0.00606044
0.631917,-0.395306,0.00652126
0.630987,-0.312962,0.00699167
0.607349,-0.231767,0.00747265
0.560723,-0.161814,0.00796528
0.494974,-0.111751,0.00847076
0.415712,-0.0897981,0.00899039
0.332535,-0.103323,0.00952561
0.257437,-0.1581,0.0100781
0.211924,-0.258334,0.0106495
0.223056,-0.378209,0.0112421
0.30888,-0.461917,0.0118581
0.412098,-0.465313,0.0125
0.500084,-0.387788,0.0131711
0.493044,-0.240511,0.0138746
0.366724,-0.184422,0.0146148
0.267932,-0.276846,0.0153962
0.338789,-0.422705,0.0162247
0.457428,-0.352879,0.0171067
0.440746,-0.229488,0.0180505
0.312399,-0.329408,0.0190658
0.445406,-0.348048,0.0201647
0.394618,-0.236304,0.0213623
0.361382,-0.32373,0.0226779
0.388738,-0.297737,0.0241363
0.323341,-0.251109,0.0257704
0.304206,-0.313643,0.0276248
0.40745,-0.331447,0.0297617
0.382962,-0.265128,0.0322714
0.338441,-0.311196,0.0352904
0.376437,-0.301196,0.0390385
0.349483,-0.305116,0.0438969
0.409407,-0.331846,0.050604
0.411107,-0.348585,0.0608487
0.383478,-0.321869,0.0798009
0.376336,-0.316949,0.140358
