x,y,gamma
-0.389147,-0.395992,-0.140358
-0.399758,-0.404946,-0.0798009
-0.344695,-0.389744,-0.0608487
-0.37367,-0.392934,-0.050604
-0.368103,-0.408548,-0.0438969
-0.356485,-0.397874,-0.0390385
-0.367989,-0.354537,-0.0352904
-0.327139,-0.36697,-0.0322714
-0.379451,-0.40156,-0.0297617
-0.350689,-0.313756,-0.0276248
-0.448357,-0.348482,-0.0257704
-0.381261,-0.362681,-0.0241363
-0.376063,-0.447659,-0.0226779
-0.459208,-0.380211,-0.0213623
-0.426688,-0.435608,-0.0201647
-0.326308,-0.447122,-0.0190658
-0.378497,-0.492107,-0.0180505
-0.304981,-0.460557,-0.0171067
-0.41234,-0.281103,-0.0162247
-0.482716,-0.457784,-0.0153962
-0.362668,-0.511732,-0.0146148
-0.246463,-0.357195,-0.0138746
-0.365318,-0.249359,-0.0131711
-0.487047,-0.286145,-0.0125
-0.531894,-0.432616,-0.0118581
-0.444594,-0.55782,-0.0112421
-0.321908,-0.573474,-0.0106495
-0.22338,-0.502935,-0.0100781
-0.186797,-0.369592,-0.00952561
-0.22298,-0.242796,-0.00899039
-0.298138,-0.167836,-0.00847076
-0.383537,-0.139345,-0.00796528
-0.469209,-0.147901,-0.00747265
-0.547066,-0.188211,-0.00699167
-0.609604,-0.254896,-0.00652126
-0.649513,-0.340666,-0.00606044
-0.663144,-0.43462,-0.00560829
-0.652639,-0.526902,-0.00516398
-0.622954,-0.610717,-0.00472672
-0.580351,-0.682778,-0.00429579
-0.530111,-0.742897,-0.0038705
-0.47582,-0.792261,-0.00345022
-0.419683,-0.832436,-0.00303433
-0.362938,-0.864907,-0.00262225
-0.306217,-0.890902,-0.00221343
-0.249802,-0.911372,-0.00180733
-0.193777,-0.927023,-0.00140344
-0.138119,-0.938365,-0.00100125
-0.0827497,-0.945747,-0.00060027
-0.0275626,-0.949386,-0.00020001
0.0275626,-0.949386,0.00020001
0.0827497,-0.945747,0.00060027
0.138119,-0.938365,0.00100125
0.193777,-0.927023,0.00140344
0.249802,-0.911372,0.00180733
0.306217,-0.890902,0.00221343
0.362938,-0.864907,0.00262225
0.419683,-0.832436,0.00303433
0.47582,-0.792261,0.00345022
0.530111,-0.742897,0.0038705
0.580351,-0.682778,0.00429579
0.622954,-0.610717,0.00472672
0.652639,-0.526902,0.00516398
0.663144,-0.43462,0.00560829
0.649513,-0.340666,0.00606044
0.609604,-0.254896,0.00652126
0.547066,-0.188211,0.00699167
0.469209,-0.147901,0.00747265
0.383537,-0.139345,0.00796528
0.298138,-0.167836,0.00847076
0.22298,-0.242796,0.00899039
0.186797,-0.369592,0.00952561
0.22338,-0.502935,0.0100781
0.321908,-0.573474,0.0106495
0.444594,-0.55782,0.0112421
0.531894,-0.432616,0.0118581
0.487047,-0.286145,0.0125
0.365318,-0.249359,0.0131711
0.246463,-0.357195,0.0138746
0.362668,-0.511732,0.0146148
0.482716,-0.457784,0.0153962
0.41234,-0.281103,0.0162247
0.304981,-0.460557,0.0171067
0.378497,-0.492107,0.0180505
0.326308,-0.447122,0.0190658
0.426688,-0.435608,0.0201647
0.459208,-0.380211,0.0213623
0.376063,-0.447659,0.0226779
0.381261,-0.362681,0.0241363
0.448357,-0.348482,0.0257704
0.350689,-0.313756,0.0276248
0.379451,-0.40156,0.0297617
0.327139,-0.36697,0.0322714
0.367989,-0.354537,0.0352904
0.356485,-0.397874,0.0390385
0.368103,-0.408548,0.0438969
0.37367,-0.392934,0.050604
0.344695,-0.389744,0.0608487
0.399758,-0.404946,0.0798009
0.389147,-0.395992,0.140358
