x,y,gamma
-0.382799,-0.109483,-0.140358
-0.382527,-0.104493,-0.0798009
-0.395387,-0.108134,-0.0608487
-0.387154,-0.0720135,-0.050604
-0.401341,-0.113423,-0.0438969
-0.377334,-0.076093,-0.0390385
-0.41409,-0.114527,-0.0352904
-0.343663,-0.112837,-0.0322714
-0.399525,-0.0565694,-0.0297617
-0.42579,-0.133045,-0.0276248
-0.345795,-0.141864,-0.0257704
-0.341501,-0.0550223,-0.0241363
-0.41594,-0.0389899,-0.0226779
-0.461589,-0.110192,-0.0213623
-0.422322,-0.17762,-0.0201647
-0.347997,-0.183563,-0.0190658
-0.297152,-0.133427,-0.0180505
-0.292436,-0.0610071,-0.0171067
-0.328133,-0.00513118,-0.0162247
-0.383883,0.0203972,-0.0153962
-0.441657,0.014743,-0.0146148
-0.490356,-0.0156502,-0.0138746
-0.522661,-0.062746,-0.0131711
-0.536381,-0.116378,-0.0125
-0.534213,-0.168905,-0.0118581
-0.52059,-0.215817,-0.0112421
-0.50015,-0.255619,-0.0106495
-0.476274,-0.288719,-0.0100781
-0.451039,-0.316171,-0.00952561
-0.425599,-0.339096,-0.00899039
-0.400528,-0.358456,-0.00847076
-0.376072,-0.375003,-0.00796528
-0.352305,-0.389303,-0.00747265
-0.329218,-0.401777,-0.00699167
-0.306761,-0.412741,-0.00652126
-0.284871,-0.422431,-0.00606044
-0.263481,-0.431025,-0.00560829
-0.242529,-0.438662,-0.00516398
-0.221958,-0.445447,-0.00472672
-0.201716,-0.451464,-0.00429579
-0.181757,-0.45678,-0.0038705
-0.162041,-0.461449,-0.00345022
-0.142533,-0.465511,-0.00303433
-0.123199,-0.469003,-0.00262225
-0.104012,-0.471951,-0.00221343
-0.0849443,-0.474377,-0.00180733
-0.0659718,-0.476298,-0.00140344
-0.0470719,-0.477728,-0.00100125
-0.028223,-0.478677,-0.00060027
-0.00940431,-0.479149,-0.00020001
0.00940431,-0.479149,0.00020001
0.028223,-0.478677,0.00060027
0.0470719,-0.477728,0.00100125
0.0659718,-0.476298,0.00140344
0.0849443,-0.474377,0.00180733
0.104012,-0.471951,0.00221343
0.123199,-0.469003,0.00262225
0.142533,-0.465511,0.00303433
0.162041,-0.461449,0.00345022
0.181757,-0.45678,0.0038705
0.201716,-0.451464,0.00429579
0.221958,-0.445447,0.00472672
0.242529,-0.438662,0.00516398
0.263481,-0.431025,0.00560829
0.284871,-0.422431,0.00606044
0.306761,-0.412741,0.00652126
0.329218,-0.401777,0.00699167
0.352305,-0.389303,0.00747265
0.376072,-0.375003,0.00796528
0.400528,-0.358456,0.00847076
0.425599,-0.339096,0.00899039
0.451039,-0.316171,0.00952561
0.476274,-0.288719,0.0100781
0.50015,-0.255619,0.0106495
0.52059,-0.215817,0.0112421
0.534213,-0.168905,0.0118581
0.536381,-0.116378,0.0125
0.522661,-0.062746,0.0131711
0.490356,-0.0156502,0.0138746
0.441657,0.014743,0.0146148
0.383883,0.0203972,0.0153962
0.328133,-0.00513118,0.0162247
0.292436,-0.0610071,0.0171067
0.297152,-0.133427,0.0180505
0.347997,-0.183563,0.0190658
0.422322,-0.17762,0.0201647
0.461589,-0.110192,0.0213623
0.41594,-0.0389899,0.0226779
0.341501,-0.0550223,0.0241363
0.345795,-0.141864,0.0257704
0.42579,-0.133045,0.0276248
0.399525,-0.0565694,0.0297617
0.343663,-0.112837,0.0322714
0.41409,-0.114527,0.0352904
0.377334,-0.076093,0.0390385
0.401341,-0.113423,0.0438969
0.387154,-0.0720135,0.050604
0.395387,-0.108134,0.0608487
0.382527,-0.104493,0.0798009
0.382799,-0.109483,0.140358
