x,y,gamma
-0.400143,-0.0396481,-0.0158099
-0.40031,-0.0398308,-0.00912614
-0.400478,-0.0400004,-0.00706775
-0.400648,-0.0401571,-0.00597222
-0.400818,-0.0403017,-0.00526601
-0.400988,-0.0404347,-0.0047624
-0.401157,-0.0405565,-0.00437994
-0.401326,-0.0406677,-0.00407674
-0.401493,-0.0407689,-0.00382871
-0.401658,-0.0408605,-0.00362092
-0.401822,-0.040943,-0.00344353
-0.401983,-0.0410169,-0.00328979
-0.402141,-0.0410827,-0.00315486
-0.402297,-0.0411408,-0.0030352
-0.402449,-0.0411915,-0.00292811
-0.402599,-0.0412354,-0.00283155
-0.402745,-0.0412728,-0.00274389
-0.402888,-0.0413041,-0.00266383
-0.403028,-0.0413295,-0.00259035
-0.403164,-0.0413495,-0.00252258
-0.403297,-0.0413643,-0.00245982
-0.403426,-0.0413742,-0.00240148
-0.403552,-0.0413796,-0.00234707
-0.403675,-0.0413806,-0.00229615
-0.403794,-0.0413776,-0.00224838
-0.403909,-0.0413706,-0.00220344
-0.404021,-0.0413601,-0.00216105
-0.40413,-0.0413461,-0.002121
-0.404236,-0.041329,-0.00208306
-0.404338,-0.0413087,-0.00204706
-0.404437,-0.0412856,-0.00201285
-0.404532,-0.0412598,-0.00198026
-0.404625,-0.0412315,-0.00194919
-0.404715,-0.0412007,-0.00191951
-0.404801,-0.0411676,-0.00189113
-0.404885,-0.0411325,-0.00186395
-0.404965,-0.0410952,-0.00183789
-0.405043,-0.0410561,-0.00181288
-0.405118,-0.0410152,-0.00178884
-0.405191,-0.0409726,-0.00176572
-0.405261,-0.0409283,-0.00174345
-0.405328,-0.0408826,-0.00172199
-0.405392,-0.0408354,-0.00170129
-0.405455,-0.0407869,-0.0016813
-0.405515,-0.0407371,-0.00166199
-0.405572,-0.0406861,-0.00164331
-0.405628,-0.0406339,-0.00162523
-0.405681,-0.0405807,-0.00160773
-0.405732,-0.0405265,-0.00159077
-0.405781,-0.0404713,-0.00157432
-0.405828,-0.0404153,-0.00155836
-0.405874,-0.0403584,-0.00154286
-0.405917,-0.0403007,-0.0015278
-0.405959,-0.0402422,-0.00151317
-0.405999,-0.040183,-0.00149894
-0.406037,-0.0401232,-0.00148509
-0.406074,-0.0400627,-0.00147161
