x,y,gamma
-0.388206,-0.224408,-0.0158099
-0.388597,-0.223805,-0.00912614
-0.388881,-0.223201,-0.00706775
-0.38907,-0.222611,-0.00597222
-0.389177,-0.222048,-0.00526601
-0.389216,-0.22152,-0.0047624
-0.3892,-0.221031,-0.00437994
-0.389139,-0.220583,-0.00407674
-0.389045,-0.220176,-0.00382871
-0.388924,-0.219809,-0.00362092
-0.388784,-0.219479,-0.00344353
-0.388631,-0.219185,-0.00328979
-0.388469,-0.218923,-0.00315486
-0.388301,-0.21869,-0.0030352
-0.38813,-0.218485,-0.00292811
-0.387959,-0.218303,-0.00283155
-0.387789,-0.218144,-0.00274389
-0.387621,-0.218005,-0.00266383
-0.387457,-0.217883,-0.00259035
-0.387296,-0.217778,-0.00252258
-0.38714,-0.217687,-0.00245982
-0.386989,-0.217609,-0.00240148
-0.386843,-0.217543,-0.00234707
-0.386701,-0.217487,-0.00229615
-0.386565,-0.217441,-0.00224838
-0.386434,-0.217404,-0.00220344
-0.386308,-0.217375,-0.00216105
-0.386186,-0.217354,-0.002121
-0.38607,-0.217339,-0.00208306
-0.385958,-0.21733,-0.00204706
-0.385851,-0.217327,-0.00201285
-0.385748,-0.217329,-0.00198026
-0.385649,-0.217336,-0.00194919
-0.385555,-0.217348,-0.00191951
-0.385464,-0.217364,-0.00189113
-0.385377,-0.217384,-0.00186395
-0.385294,-0.217407,-0.00183789
-0.385215,-0.217434,-0.00181288
-0.385139,-0.217464,-0.00178884
-0.385067,-0.217497,-0.00176572
-0.384997,-0.217533,-0.00174345
-0.384931,-0.217572,-0.00172199
-0.384868,-0.217613,-0.00170129
-0.384808,-0.217657,-0.0016813
-0.38475,-0.217703,-0.00166199
-0.384696,-0.217751,-0.00164331
-0.384643,-0.217801,-0.00162523
-0.384594,-0.217853,-0.00160773
-0.384547,-0.217906,-0.00159077
-0.384502,-0.217961,-0.00157432
-0.384459,-0.218018,-0.00155836
-0.384418,-0.218076,-0.00154286
-0.38438,-0.218135,-0.0015278
-0.384343,-0.218196,-0.00151317
-0.384309,-0.218258,-0.00149894
-0.384276,-0.21832,-0.00148509
-0.384244,-0.218384,-0.00147161
-0.384214,-0.218448,-0.00145848
-0.384186,-0.218513,-0.00144568
-0.384159,-0.218579,-0.00143321
-0.384133,-0.218645,-0.00142104
-0.384108,-0.218712,-0.00140917
-0.384084,-0.218779,-0.00139759
-0.384061,-0.218846,-0.00138627
-0.384038,-0.218913,-0.00137522
-0.384017,-0.218981,-0.00136442
-0.383995,-0.219048,-0.00135387
-0.383974,-0.219115,-0.00134354
-0.383954,-0.219182,-0.00133345
-0.383933,-0.219249,-0.00132356
-0.383912,-0.219315,-0.00131389
-0.383891,-0.219381,-0.00130442
-0.38387,-0.219447,-0.00129515
-0.383848,-0.219512,-0.00128606
-0.383826,-0.219576,-0.00127715
-0.383803,-0.219639,-0.00126843
-0.383779,-0.219701,-0.00125987
-0.383754,-0.219762,-0.00125147
-0.383728,-0.219822,-0.00124324
-0.383701,-0.21988,-0.00123516
-0.383673,-0.219937,-0.00122722
-0.383642,-0.219993,-0.00121944
-0.383611,-0.220047,-0.00121179
-0.383577,-0.220099,-0.00120428
-0.383542,-0.220149,-0.00119691
-0.383504,-0.220197,-0.00118966
-0.383464,-0.220243,-0.00118253
-0.383423,-0.220286,-0.00117553
-0.383378,-0.220327,-0.00116864
-0.383332,-0.220365,-0.00116187
-0.383283,-0.2204,-0.00115521
-0.383231,-0.220431,-0.00114866
-0.383177,-0.220459,-0.00114222
-0.38312,-0.220484,-0.00113587
-0.38306,-0.220505,-0.00112963
-0.382998,-0.220522,-0.00112348
-0.382932,-0.220534,-0.00111743
-0.382864,-0.220542,-0.00111147
-0.382793,-0.220545,-0.0011056
-0.38272,-0.220542,-0.00109982
-0.382643,-0.220534,-0.00109412
-0.382564,-0.220521,-0.00108851
-0.382483,-0.220501,-0.00108298
-0.382398,-0.220475,-0.00107752
-0.382312,-0.220442,-0.00107215
-0.382223,-0.220402,-0.00106685
-0.382132,-0.220355,-0.00106162
-0.382039,-0.220299,-0.00105647
-0.381944,-0.220235,-0.00105139
-0.381848,-0.220163,-0.00104637
-0.381751,-0.220081,-0.00104142
-0.381652,-0.21999,-0.00103654
-0.381554,-0.219889,-0.00103173
-0.381455,-0.219777,-0.00102697
-0.381356,-0.219655,-0.00102228
-0.381258,-0.21952,-0.00101765
-0.381162,-0.219374,-0.00101307
-0.381068,-0.219216,-0.00100856
-0.380977,-0.219044,-0.0010041
-0.380889,-0.218859,-0.000999693
-0.380805,-0.21866,-0.000995343
-0.380728,-0.218446,-0.000991046
-0.380656,-0.218218,-0.000986801
-0.380593,-0.217974,-0.000982607
-0.380539,-0.217714,-0.000978462
-0.380495,-0.217438,-0.000974366
-0.380464,-0.217146,-0.000970319
-0.380447,-0.216837,-0.000966318
-0.380447,-0.216512,-0.000962363
-0.380464,-0.21617,-0.000958453
-0.380503,-0.215812,-0.000954588
-0.380565,-0.215439,-0.000950766
-0.380653,-0.215052,-0.000946987
-0.380771,-0.214651,-0.00094325
-0.38092,-0.214238,-0.000939553
-0.381105,-0.213817,-0.000935897
-0.381328,-0.213388,-0.000932281
-0.381592,-0.212956,-0.000928703
-0.381901,-0.212525,-0.000925163
-0.382258,-0.212099,-0.000921661
-0.382663,-0.211683,-0.000918196
-0.383121,-0.211283,-0.000914767
-0.383631,-0.210906,-0.000911373
-0.384194,-0.21056,-0.000908015
-0.384809,-0.210251,-0.00090469
-0.385475,-0.209988,-0.000901399
-0.386188,-0.20978,-0.000898142
-0.386944,-0.209633,-0.000894917
-0.387736,-0.209557,-0.000891724
-0.388558,-0.209557,-0.000888562
-0.389401,-0.209639,-0.000885432
-0.390254,-0.20981,-0.000882332
-0.391109,-0.21007,-0.000879261
-0.391952,-0.210423,-0.000876221
-0.392773,-0.210868,-0.000873209
-0.39356,-0.211403,-0.000870226
-0.394302,-0.212024,-0.000867271
-0.39499,-0.212726,-0.000864343
-0.395613,-0.213503,-0.000861443
-0.396165,-0.214346,-0.00085857
-0.396637,-0.215248,-0.000855723
-0.397025,-0.216198,-0.000852901
-0.397324,-0.217188,-0.000850106
-0.397533,-0.218209,-0.000847335
-0.397648,-0.219251,-0.00084459
-0.39767,-0.220306,-0.000841868
-0.397598,-0.221364,-0.000839171
-0.397432,-0.222418,-0.000836497
-0.397175,-0.22346,-0.000833847
-0.396828,-0.224483,-0.00083122
-0.396391,-0.22548,-0.000828615
-0.395868,-0.226443,-0.000826033
-0.395261,-0.227366,-0.000823473
-0.394571,-0.228242,-0.000820934
-0.393803,-0.229064,-0.000818417
-0.392958,-0.229824,-0.00081592
-0.392041,-0.230515,-0.000813445
-0.391056,-0.231131,-0.00081099
-0.390009,-0.231662,-0.000808555
-0.388906,-0.232102,-0.00080614
-0.387753,-0.232444,-0.000803745
-0.38656,-0.23268,-0.000801369
-0.385336,-0.232805,-0.000799013
-0.384091,-0.232814,-0.000796675
-0.382837,-0.232701,-0.000794355
-0.381586,-0.232465,-0.000792055
-0.380352,-0.232105,-0.000789772
-0.379146,-0.231621,-0.000787507
-0.377983,-0.231015,-0.000785259
-0.376876,-0.230292,-0.000783029
-0.375836,-0.229457,-0.000780816
-0.374875,-0.228517,-0.00077862
-0.374004,-0.227481,-0.000776441
-0.373232,-0.226358,-0.000774278
-0.372567,-0.225159,-0.000772132
-0.372015,-0.223895,-0.000770002
-0.371583,-0.222578,-0.000767887
-0.371274,-0.221219,-0.000765788
-0.371091,-0.21983,-0.000763705
-0.371037,-0.218422,-0.000761637
-0.371112,-0.217007,-0.000759584
-0.371317,-0.215597,-0.000757546
-0.371651,-0.214203,-0.000755523
-0.372114,-0.212836,-0.000753514
-0.372702,-0.211507,-0.00075152
-0.373415,-0.210228,-0.000749539
-0.374248,-0.20901,-0.000747573
-0.375198,-0.207863,-0.000745621
-0.37626,-0.206799,-0.000743682
-0.377428,-0.20583,-0.000741757
-0.378694,-0.204967,-0.000739846
-0.380051,-0.20422,-0.000737947
-0.381489,-0.203601,-0.000736062
-0.382997,-0.203119,-0.000734189
-0.384562,-0.202784,-0.000732329
-0.386171,-0.202604,-0.000730482
-0.387808,-0.202586,-0.000728647
-0.389457,-0.202735,-0.000726825
-0.3911,-0.203054,-0.000725015
-0.392719,-0.203545,-0.000723216
-0.394296,-0.204207,-0.00072143
-0.39581,-0.205036,-0.000719655
-0.397245,-0.206027,-0.000717893
-0.39858,-0.207172,-0.000716141
-0.399801,-0.20846,-0.000714401
-0.40089,-0.209878,-0.000712672
-0.401833,-0.211412,-0.000710955
-0.402619,-0.213046,-0.000709248
-0.403237,-0.214763,-0.000707552
-0.403679,-0.216544,-0.000705867
-0.403939,-0.21837,-0.000704193
-0.404012,-0.220222,-0.000702529
-0.403898,-0.22208,-0.000700876
-0.403597,-0.223926,-0.000699233
-0.40311,-0.22574,-0.0006976
-0.402441,-0.227504,-0.000695977
-0.401595,-0.2292,-0.000694365
-0.400581,-0.230811,-0.000692762
-0.399405,-0.232319,-0.000691169
-0.398077,-0.233709,-0.000689585
-0.396609,-0.234966,-0.000688011
-0.395012,-0.236074,-0.000686447
-0.393302,-0.23702,-0.000684892
-0.391494,-0.237792,-0.000683347
-0.389604,-0.238377,-0.00068181
-0.387651,-0.238767,-0.000680283
-0.385655,-0.238953,-0.000678764
-0.383638,-0.238929,-0.000677255
-0.38162,-0.238692,-0.000675754
-0.379626,-0.238241,-0.000674263
-0.377679,-0.237577,-0.000672779
-0.3758,-0.236705,-0.000671305
-0.374014,-0.235633,-0.000669839
-0.372341,-0.234371,-0.000668381
-0.370801,-0.232932,-0.000666931
-0.369414,-0.231331,-0.00066549
-0.368197,-0.229585,-0.000664057
-0.367163,-0.227714,-0.000662632
-0.366325,-0.225738,-0.000661215
-0.365692,-0.223679,-0.000659806
-0.365272,-0.221558,-0.000658405
-0.365071,-0.219398,-0.000657012
-0.365089,-0.217224,-0.000655626
-0.365329,-0.215056,-0.000654248
-0.365787,-0.212918,-0.000652878
-0.366461,-0.210831,-0.000651515
-0.367343,-0.208818,-0.000650159
-0.368427,-0.2069,-0.000648811
-0.369701,-0.205095,-0.00064747
-0.371156,-0.203424,-0.000646136
-0.372776,-0.201904,-0.000644809
-0.374548,-0.200552,-0.00064349
-0.376454,-0.199384,-0.000642177
-0.378477,-0.198412,-0.000640872
-0.380595,-0.19765,-0.000639573
-0.382789,-0.197107,-0.000638281
-0.385035,-0.19679,-0.000636996
-0.387312,-0.196707,-0.000635718
-0.389593,-0.196859,-0.000634446
-0.391856,-0.197246,-0.000633181
-0.394076,-0.197868,-0.000631922
-0.396228,-0.198717,-0.00063067
-0.398288,-0.199788,-0.000629424
-0.400235,-0.201068,-0.000628185
-0.402046,-0.202545,-0.000626952
-0.403702,-0.204204,-0.000625725
-0.405184,-0.206026,-0.000624504
