x,y,gamma
-0.38297,-0.43788,-0.0158099
-0.384984,-0.43798,-0.00912614
-0.386718,-0.437517,-0.00706775
-0.38805,-0.436725,-0.00597222
-0.388986,-0.435798,-0.00526601
-0.38959,-0.434865,-0.0047624
-0.389941,-0.433993,-0.00437994
-0.390106,-0.433211,-0.00407674
-0.390141,-0.432525,-0.00382871
-0.390084,-0.431934,-0.00362092
-0.389965,-0.431427,-0.00344353
-0.389806,-0.430996,-0.00328979
-0.38962,-0.430631,-0.00315486
-0.389418,-0.430322,-0.0030352
-0.389208,-0.430062,-0.00292811
-0.388994,-0.429844,-0.00283155
-0.388781,-0.429662,-0.00274389
-0.388571,-0.429511,-0.00266383
-0.388366,-0.429387,-0.00259035
-0.388166,-0.429286,-0.00252258
-0.387972,-0.429205,-0.00245982
-0.387785,-0.429141,-0.00240148
-0.387604,-0.429094,-0.00234707
-0.387431,-0.429059,-0.00229615
-0.387264,-0.429037,-0.00224838
-0.387104,-0.429026,-0.00220344
-0.38695,-0.429024,-0.00216105
-0.386803,-0.429031,-0.002121
-0.386662,-0.429046,-0.00208306
-0.386526,-0.429068,-0.00204706
-0.386396,-0.429097,-0.00201285
-0.386271,-0.429132,-0.00198026
-0.386152,-0.429173,-0.00194919
-0.386038,-0.429219,-0.00191951
-0.385929,-0.429269,-0.00189113
-0.385825,-0.429325,-0.00186395
-0.385725,-0.429384,-0.00183789
-0.38563,-0.429448,-0.00181288
-0.38554,-0.429515,-0.00178884
-0.385455,-0.429586,-0.00176572
-0.385374,-0.42966,-0.00174345
-0.385297,-0.429737,-0.00172199
-0.385225,-0.429817,-0.00170129
-0.385157,-0.429899,-0.0016813
-0.385093,-0.429984,-0.00166199
-0.385034,-0.430071,-0.00164331
-0.384978,-0.43016,-0.00162523
-0.384927,-0.43025,-0.00160773
-0.38488,-0.430342,-0.00159077
-0.384837,-0.430436,-0.00157432
-0.384798,-0.43053,-0.00155836
-0.384762,-0.430625,-0.00154286
-0.38473,-0.430721,-0.0015278
-0.384702,-0.430817,-0.00151317
-0.384677,-0.430914,-0.00149894
-0.384655,-0.431011,-0.00148509
-0.384636,-0.431108,-0.00147161
-0.38462,-0.431204,-0.00145848
-0.384607,-0.431301,-0.00144568
-0.384596,-0.431397,-0.00143321
-0.384587,-0.431492,-0.00142104
-0.38458,-0.431587,-0.00140917
-0.384575,-0.431681,-0.00139759
