x,y,gamma
-0.379173,-0.284782,-0.0158099
-0.379724,-0.285626,-0.00912614
-0.380361,-0.286295,-0.00706775
-0.381037,-0.286797,-0.00597222
-0.381714,-0.287148,-0.00526601
-0.382366,-0.287372,-0.0047624
-0.382977,-0.287493,-0.00437994
-0.383538,-0.287531,-0.00407674
-0.384047,-0.287506,-0.00382871
-0.384502,-0.287434,-0.00362092
-0.384907,-0.287327,-0.00344353
-0.385266,-0.287195,-0.00328979
-0.385581,-0.287046,-0.00315486
-0.385858,-0.286887,-0.0030352
-0.3861,-0.286721,-0.00292811
-0.386312,-0.286552,-0.00283155
-0.386496,-0.286383,-0.00274389
-0.386656,-0.286215,-0.00266383
-0.386795,-0.28605,-0.00259035
-0.386914,-0.285889,-0.00252258
-0.387017,-0.285732,-0.00245982
-0.387104,-0.28558,-0.00240148
-0.387178,-0.285432,-0.00234707
-0.38724,-0.28529,-0.00229615
-0.38729,-0.285153,-0.00224838
-0.387331,-0.285021,-0.00220344
-0.387364,-0.284893,-0.00216105
-0.387388,-0.284771,-0.002121
-0.387404,-0.284653,-0.00208306
-0.387414,-0.28454,-0.00204706
-0.387418,-0.284432,-0.00201285
-0.387415,-0.284328,-0.00198026
-0.387408,-0.284227,-0.00194919
-0.387395,-0.284131,-0.00191951
-0.387378,-0.284039,-0.00189113
-0.387356,-0.28395,-0.00186395
-0.38733,-0.283865,-0.00183789
-0.387301,-0.283784,-0.00181288
-0.387268,-0.283706,-0.00178884
-0.387231,-0.283631,-0.00176572
-0.387191,-0.283559,-0.00174345
-0.387148,-0.28349,-0.00172199
-0.387102,-0.283425,-0.00170129
-0.387054,-0.283362,-0.0016813
-0.387003,-0.283302,-0.00166199
-0.386949,-0.283245,-0.00164331
-0.386894,-0.28319,-0.00162523
-0.386836,-0.283138,-0.00160773
-0.386776,-0.283088,-0.00159077
-0.386714,-0.283041,-0.00157432
-0.386651,-0.282996,-0.00155836
-0.386586,-0.282953,-0.00154286
-0.38652,-0.282913,-0.0015278
-0.386452,-0.282874,-0.00151317
-0.386383,-0.282837,-0.00149894
-0.386314,-0.282803,-0.00148509
-0.386243,-0.28277,-0.00147161
-0.386171,-0.282739,-0.00145848
-0.386099,-0.282709,-0.00144568
-0.386026,-0.282681,-0.00143321
-0.385953,-0.282654,-0.00142104
-0.385879,-0.282628,-0.00140917
-0.385805,-0.282603,-0.00139759
-0.385732,-0.282579,-0.00138627
-0.385658,-0.282556,-0.00137522
-0.385584,-0.282534,-0.00136442
-0.38551,-0.282512,-0.00135387
-0.385437,-0.28249,-0.00134354
-0.385364,-0.282469,-0.00133345
-0.385292,-0.282447,-0.00132356
-0.385221,-0.282426,-0.00131389
-0.38515,-0.282404,-0.00130442
-0.385081,-0.282382,-0.00129515
-0.385012,-0.282359,-0.00128606
-0.384945,-0.282336,-0.00127715
-0.384879,-0.282311,-0.00126843
-0.384814,-0.282285,-0.00125987
-0.384751,-0.282259,-0.00125147
-0.38469,-0.28223,-0.00124324
-0.38463,-0.282201,-0.00123516
-0.384573,-0.282169,-0.00122722
-0.384518,-0.282136,-0.00121944
-0.384465,-0.2821,-0.00121179
-0.384415,-0.282063,-0.00120428
-0.384367,-0.282023,-0.00119691
-0.384323,-0.281981,-0.00118966
-0.384282,-0.281937,-0.00118253
-0.384244,-0.28189,-0.00117553
-0.38421,-0.28184,-0.00116864
-0.38418,-0.281788,-0.00116187
-0.384154,-0.281733,-0.00115521
-0.384132,-0.281675,-0.00114866
-0.384116,-0.281615,-0.00114222
-0.384104,-0.281552,-0.00113587
-0.384098,-0.281486,-0.00112963
-0.384097,-0.281417,-0.00112348
-0.384103,-0.281346,-0.00111743
-0.384115,-0.281272,-0.00111147
-0.384133,-0.281196,-0.0011056
-0.384159,-0.281117,-0.00109982
-0.384193,-0.281037,-0.00109412
-0.384235,-0.280954,-0.00108851
-0.384285,-0.28087,-0.00108298
-0.384344,-0.280784,-0.00107752
-0.384412,-0.280698,-0.00107215
-0.384491,-0.28061,-0.00106685
-0.384579,-0.280523,-0.00106162
-0.384679,-0.280435,-0.00105647
-0.38479,-0.280348,-0.00105139
-0.384914,-0.280263,-0.00104637
-0.385049,-0.28018,-0.00104142
-0.385198,-0.280099,-0.00103654
-0.385361,-0.280021,-0.00103173
-0.385539,-0.279949,-0.00102697
-0.385731,-0.279882,-0.00102228
-0.385939,-0.279821,-0.00101765
-0.386163,-0.279769,-0.00101307
-0.386404,-0.279727,-0.00100856
-0.386663,-0.279696,-0.0010041
-0.386939,-0.279678,-0.000999693
-0.387233,-0.279676,-0.000995343
-0.387545,-0.279692,-0.000991046
-0.387876,-0.27973,-0.000986801
-0.388224,-0.279791,-0.000982607
-0.38859,-0.279879,-0.000978462
-0.388973,-0.279999,-0.000974366
-0.38937,-0.280154,-0.000970319
-0.38978,-0.280348,-0.000966318
-0.3902,-0.280587,-0.000962363
-0.390626,-0.280875,-0.000958453
-0.391053,-0.281216,-0.000954588
-0.391474,-0.281617,-0.000950766
-0.391883,-0.282079,-0.000946987
-0.39227,-0.282608,-0.00094325
-0.392626,-0.283205,-0.000939553
-0.392938,-0.283872,-0.000935897
-0.393193,-0.284607,-0.000932281
-0.393378,-0.285406,-0.000928703
-0.393479,-0.286263,-0.000925163
-0.393482,-0.287168,-0.000921661
-0.393375,-0.288109,-0.000918196
-0.393147,-0.289068,-0.000914767
-0.392791,-0.290027,-0.000911373
-0.392303,-0.290966,-0.000908015
-0.391683,-0.291862,-0.00090469
-0.390937,-0.292693,-0.000901399
-0.390073,-0.293439,-0.000898142
-0.389104,-0.294079,-0.000894917
-0.388047,-0.2946,-0.000891724
-0.386921,-0.294988,-0.000888562
-0.385745,-0.295236,-0.000885432
-0.38454,-0.29534,-0.000882332
