x,y,gamma
-0.397241,-0.11134,-0.000978462
-0.397256,-0.111479,-0.000974366
-0.397267,-0.111623,-0.000970319
-0.397274,-0.111773,-0.000966318
-0.397274,-0.111929,-0.000962363
-0.397269,-0.112089,-0.000958453
-0.397259,-0.112255,-0.000954588
-0.397241,-0.112427,-0.000950766
-0.397217,-0.112604,-0.000946987
-0.397186,-0.112785,-0.00094325
-0.397147,-0.112972,-0.000939553
-0.3971,-0.113164,-0.000935897
-0.397044,-0.113361,-0.000932281
-0.396979,-0.113562,-0.000928703
-0.396904,-0.113768,-0.000925163
-0.39682,-0.113978,-0.000921661
-0.396724,-0.114191,-0.000918196
-0.396618,-0.114408,-0.000914767
-0.396499,-0.114628,-0.000911373
-0.396368,-0.11485,-0.000908015
-0.396224,-0.115075,-0.00090469
-0.396067,-0.115301,-0.000901399
-0.395895,-0.115528,-0.000898142
-0.395709,-0.115755,-0.000894917
-0.395507,-0.115981,-0.000891724
-0.39529,-0.116206,-0.000888562
-0.395056,-0.116428,-0.000885432
-0.394805,-0.116647,-0.000882332
-0.394536,-0.116861,-0.000879261
-0.39425,-0.11707,-0.000876221
-0.393946,-0.117272,-0.000873209
-0.393623,-0.117465,-0.000870226
-0.393281,-0.117648,-0.000867271
-0.392921,-0.11782,-0.000864343
-0.392542,-0.117978,-0.000861443
-0.392144,-0.118122,-0.00085857
-0.391728,-0.11825,-0.000855723
-0.391294,-0.118358,-0.000852901
-0.390843,-0.118447,-0.000850106
-0.390375,-0.118513,-0.000847335
-0.389891,-0.118556,-0.00084459
-0.389394,-0.118572,-0.000841868
-0.388883,-0.11856,-0.000839171
-0.38836,-0.118519,-0.000836497
-0.387828,-0.118447,-0.000833847
-0.387289,-0.118341,-0.00083122
-0.386743,-0.118201,-0.000828615
-0.386195,-0.118026,-0.000826033
-0.385647,-0.117814,-0.000823473
-0.3851,-0.117564,-0.000820934
-0.384559,-0.117276,-0.000818417
-0.384025,-0.116949,-0.00081592
-0.383503,-0.116584,-0.000813445
-0.382995,-0.11618,-0.00081099
-0.382505,-0.115739,-0.000808555
-0.382035,-0.11526,-0.00080614
-0.381588,-0.114746,-0.000803745
-0.381168,-0.114197,-0.000801369
-0.380776,-0.113615,-0.000799013
-0.380417,-0.113003,-0.000796675
-0.380092,-0.112361,-0.000794355
-0.379804,-0.111694,-0.000792055
-0.379554,-0.111003,-0.000789772
-0.379344,-0.110291,-0.000787507
-0.379176,-0.109561,-0.000785259
-0.379052,-0.108816,-0.000783029
-0.378971,-0.108059,-0.000780816
-0.378935,-0.107292,-0.00077862
-0.378945,-0.10652,-0.000776441
-0.379001,-0.105745,-0.000774278
-0.379102,-0.104969,-0.000772132
-0.379248,-0.104197,-0.000770002
-0.37944,-0.10343,-0.000767887
-0.379676,-0.102671,-0.000765788
-0.379956,-0.101924,-0.000763705
-0.38028,-0.10119,-0.000761637
-0.380645,-0.100472,-0.000759584
-0.381052,-0.0997715,-0.000757546
-0.3815,-0.0990918,-0.000755523
-0.381986,-0.0984347,-0.000753514
-0.38251,-0.0978022,-0.00075152
-0.38307,-0.0971962,-0.000749539
-0.383666,-0.0966187,-0.000747573
-0.384295,-0.0960714,-0.000745621
-0.384957,-0.0955563,-0.000743682
-0.38565,-0.0950751,-0.000741757
-0.386372,-0.0946294,-0.000739846
-0.387122,-0.0942211,-0.000737947
-0.387898,-0.0938518,-0.000736062
-0.388699,-0.0935233,-0.000734189
-0.389522,-0.0932371,-0.000732329
-0.390365,-0.0929948,-0.000730482
-0.391228,-0.0927982,-0.000728647
-0.392106,-0.0926487,-0.000726825
-0.392999,-0.0925479,-0.000725015
-0.393904,-0.0924971,-0.000723216
-0.394817,-0.0924977,-0.00072143
-0.395736,-0.092551,-0.000719655
-0.396659,-0.092658,-0.000717893
-0.397582,-0.0928198,-0.000716141
-0.398502,-0.093037,-0.000714401
-0.399416,-0.0933102,-0.000712672
-0.40032,-0.0936399,-0.000710955
-0.40121,-0.094026,-0.000709248
-0.402083,-0.0944685,-0.000707552
-0.402936,-0.0949669,-0.000705867
-0.403763,-0.0955204,-0.000704193
-0.404562,-0.096128,-0.000702529
-0.40533,-0.0967884,-0.000700876
-0.406061,-0.0974998,-0.000699233
-0.406753,-0.0982603,-0.0006976
-0.407402,-0.0990676,-0.000695977
-0.408004,-0.0999191,-0.000694365
-0.408558,-0.100812,-0.000692762
-0.409059,-0.101743,-0.000691169
-0.409506,-0.102709,-0.000689585
-0.409895,-0.103706,-0.000688011
-0.410225,-0.104731,-0.000686447
-0.410494,-0.10578,-0.000684892
-0.4107,-0.106849,-0.000683347
-0.410842,-0.107933,-0.00068181
-0.410919,-0.109029,-0.000680283
-0.410931,-0.110132,-0.000678764
-0.410876,-0.111239,-0.000677255
-0.410755,-0.112345,-0.000675754
-0.410569,-0.113446,-0.000674263
-0.410317,-0.114539,-0.000672779
-0.41,-0.115619,-0.000671305
-0.409619,-0.116682,-0.000669839
-0.409174,-0.117724,-0.000668381
-0.408668,-0.118742,-0.000666931
-0.408102,-0.119733,-0.00066549
-0.407477,-0.120692,-0.000664057
-0.406795,-0.121617,-0.000662632
-0.406057,-0.122504,-0.000661215
-0.405267,-0.123349,-0.000659806
-0.404426,-0.124151,-0.000658405
-0.403536,-0.124905,-0.000657012
-0.402601,-0.125609,-0.000655626
-0.401622,-0.12626,-0.000654248
-0.400602,-0.126855,-0.000652878
-0.399545,-0.127393,-0.000651515
-0.398454,-0.12787,-0.000650159
-0.397332,-0.128284,-0.000648811
-0.396181,-0.128633,-0.00064747
-0.395007,-0.128915,-0.000646136
-0.393813,-0.129128,-0.000644809
-0.392602,-0.129271,-0.00064349
-0.391378,-0.129342,-0.000642177
-0.390146,-0.129341,-0.000640872
-0.388911,-0.129265,-0.000639573
-0.387675,-0.129115,-0.000638281
-0.386445,-0.128891,-0.000636996
-0.385224,-0.128591,-0.000635718
-0.384017,-0.128217,-0.000634446
-0.382829,-0.127769,-0.000633181
-0.381665,-0.127248,-0.000631922
-0.380528,-0.126655,-0.00063067
-0.379424,-0.125991,-0.000629424
-0.378357,-0.125259,-0.000628185
-0.377332,-0.124461,-0.000626952
-0.376352,-0.123599,-0.000625725
-0.375422,-0.122676,-0.000624504
-0.374545,-0.121696,-0.00062329
-0.373725,-0.120662,-0.000622081
-0.372966,-0.119577,-0.000620879
-0.372271,-0.118446,-0.000619682
-0.371642,-0.117272,-0.000618492
-0.371082,-0.11606,-0.000617307
-0.370593,-0.114815,-0.000616129
-0.370177,-0.113541,-0.000614956
-0.369836,-0.112243,-0.000613788
-0.36957,-0.110926,-0.000612627
-0.369381,-0.109594,-0.000611471
-0.369269,-0.108253,-0.00061032
-0.369234,-0.106906,-0.000609176
-0.369275,-0.10556,-0.000608036
-0.369394,-0.104218,-0.000606902
-0.369588,-0.102886,-0.000605774
-0.369857,-0.101567,-0.000604651
-0.370199,-0.100266,-0.000603533
-0.370613,-0.098987,-0.000602421
-0.371097,-0.0977344,-0.000601313
-0.371649,-0.0965117,-0.000600211
-0.372267,-0.0953228,-0.000599114
-0.372949,-0.0941709,-0.000598023
-0.373692,-0.0930594,-0.000596936
-0.374493,-0.0919914,-0.000595854
-0.37535,-0.0909697,-0.000594777
-0.37626,-0.089997,-0.000593706
-0.377219,-0.0890758,-0.000592639
-0.378226,-0.0882084,-0.000591577
-0.379276,-0.0873969,-0.00059052
-0.380367,-0.0866434,-0.000589467
-0.381495,-0.0859494,-0.00058842
-0.382657,-0.0853167,-0.000587377
-0.38385,-0.0847467,-0.000586338
-0.385071,-0.0842406,-0.000585305
-0.386316,-0.0837995,-0.000584276
-0.387582,-0.0834243,-0.000583251
-0.388866,-0.0831159,-0.000582232
-0.390163,-0.0828748,-0.000581216
-0.391471,-0.0827015,-0.000580205
-0.392787,-0.0825963,-0.000579199
-0.394106,-0.0825594,-0.000578197
-0.395426,-0.0825907,-0.000577199
-0.396743,-0.0826901,-0.000576206
-0.398054,-0.0828572,-0.000575217
-0.399355,-0.0830916,-0.000574232
-0.400643,-0.0833925,-0.000573252
-0.401915,-0.0837591,-0.000572275
-0.403167,-0.0841905,-0.000571303
-0.404397,-0.0846854,-0.000570335
-0.405601,-0.0852425,-0.000569371
-0.406776,-0.0858604,-0.000568411
-0.407919,-0.0865374,-0.000567456
-0.409028,-0.0872717,-0.000566504
-0.410099,-0.0880612,-0.000565556
-0.41113,-0.0889039,-0.000564613
-0.412118,-0.0897975,-0.000563673
-0.413061,-0.0907397,-0.000562737
-0.413956,-0.0917278,-0.000561805
-0.414802,-0.0927593,-0.000560877
-0.415597,-0.0938313,-0.000559952
-0.416338,-0.0949412,-0.000559032
-0.417025,-0.0960859,-0.000558115
-0.417654,-0.0972624,-0.000557202
-0.418227,-0.0984678,-0.000556293
-0.41874,-0.0996989,-0.000555387
-0.419194,-0.100952,-0.000554485
-0.419587,-0.102226,-0.000553587
-0.419919,-0.103515,-0.000552693
-0.42019,-0.104817,-0.000551802
-0.420399,-0.10613,-0.000550914
-0.420546,-0.107449,-0.00055003
-0.420631,-0.108772,-0.00054915
-0.420655,-0.110096,-0.000548273
-0.420618,-0.111417,-0.000547399
-0.42052,-0.112734,-0.000546529
-0.420362,-0.114042,-0.000545663
-0.420146,-0.11534,-0.000544799
-0.419871,-0.116624,-0.00054394
-0.419539,-0.117892,-0.000543083
-0.419151,-0.119142,-0.00054223
-0.418708,-0.12037,-0.00054138
-0.418212,-0.121576,-0.000540534
-0.417664,-0.122755,-0.00053969
-0.417065,-0.123907,-0.00053885
-0.416417,-0.125029,-0.000538014
-0.415722,-0.126119,-0.00053718
-0.414982,-0.127176,-0.000536349
-0.414197,-0.128197,-0.000535522
-0.41337,-0.129182,-0.000534698
-0.412502,-0.130127,-0.000533877
-0.411596,-0.131033,-0.000533059
-0.410654,-0.131897,-0.000532244
-0.409676,-0.132718,-0.000531432
-0.408666,-0.133495,-0.000530624
-0.407626,-0.134227,-0.000529818
-0.406556,-0.134913,-0.000529015
-0.405459,-0.135551,-0.000528215
-0.404338,-0.136142,-0.000527418
-0.403194,-0.136683,-0.000526625
-0.40203,-0.137175,-0.000525834
-0.400847,-0.137617,-0.000525046
-0.399647,-0.138008,-0.00052426
-0.398433,-0.138348,-0.000523478
-0.397207,-0.138636,-0.000522699
-0.395971,-0.138873,-0.000521922
-0.394726,-0.139057,-0.000521148
-0.393475,-0.139189,-0.000520377
-0.392221,-0.139268,-0.000519609
-0.390964,-0.139296,-0.000518843
-0.389708,-0.139271,-0.00051808
-0.388454,-0.139193,-0.00051732
-0.387204,-0.139064,-0.000516563
-0.38596,-0.138884,-0.000515808
-0.384724,-0.138652,-0.000515056
-0.383499,-0.13837,-0.000514307
-0.382286,-0.138037,-0.00051356
-0.381087,-0.137655,-0.000512816
-0.379904,-0.137223,-0.000512075
-0.378739,-0.136744,-0.000511336
-0.377594,-0.136218,-0.0005106
-0.376471,-0.135645,-0.000509866
-0.37537,-0.135026,-0.000509135
-0.374295,-0.134364,-0.000508406
-0.373247,-0.133658,-0.00050768
-0.372227,-0.13291,-0.000506956
-0.371237,-0.132121,-0.000506235
-0.370279,-0.131293,-0.000505517
-0.369354,-0.130427,-0.0005048
-0.368463,-0.129524,-0.000504087
-0.367608,-0.128586,-0.000503375
-0.366791,-0.127614,-0.000502666
-0.366011,-0.126611,-0.00050196
-0.365272,-0.125577,-0.000501255
-0.364573,-0.124514,-0.000500554
-0.363916,-0.123424,-0.000499854
-0.363301,-0.12231,-0.000499157
-0.36273,-0.121172,-0.000498462
-0.362204,-0.120012,-0.00049777
-0.361722,-0.118833,-0.00049708
-0.361286,-0.117637,-0.000496392
-0.360896,-0.116424,-0.000495706
-0.360553,-0.115198,-0.000495023
-0.360257,-0.113959,-0.000494342
-0.360009,-0.11271,-0.000493663
-0.359808,-0.111454,-0.000492986
-0.359655,-0.110191,-0.000492312
-0.35955,-0.108923,-0.000491639
-0.359492,-0.107653,-0.000490969
-0.359482,-0.106383,-0.000490302
-0.35952,-0.105114,-0.000489636
-0.359606,-0.103848,-0.000488972
-0.359738,-0.102587,-0.000488311
-0.359917,-0.101332,-0.000487651
-0.360143,-0.100086,-0.000486994
-0.360414,-0.0988505,-0.000486339
-0.36073,-0.0976266,-0.000485686
-0.361092,-0.0964162,-0.000485035
-0.361497,-0.095221,-0.000484386
-0.361946,-0.0940425,-0.000483739
-0.362437,-0.0928822,-0.000483095
-0.36297,-0.0917417,-0.000482452
-0.363544,-0.0906224,-0.000481811
-0.364158,-0.0895258,-0.000481172
-0.364811,-0.0884532,-0.000480536
-0.365502,-0.0874059,-0.000479901
-0.36623,-0.0863853,-0.000479268
-0.366995,-0.0853925,-0.000478637
-0.367794,-0.0844288,-0.000478008
-0.368627,-0.0834954,-0.000477382
-0.369493,-0.0825934,-0.000476757
-0.37039,-0.0817237,-0.000476133
-0.371318,-0.0808875,-0.000475512
-0.372275,-0.0800857,-0.000474893
-0.373259,-0.0793192,-0.000474276
-0.37427,-0.078589,-0.00047366
-0.375307,-0.0778958,-0.000473047
-0.376367,-0.0772404,-0.000472435
-0.37745,-0.0766236,-0.000471825
-0.378554,-0.0760462,-0.000471217
-0.379678,-0.0755086,-0.000470611
-0.38082,-0.0750116,-0.000470006
-0.381979,-0.0745557,-0.000469404
-0.383154,-0.0741415,-0.000468803
-0.384344,-0.0737693,-0.000468204
-0.385546,-0.0734397,-0.000467607
-0.38676,-0.073153,-0.000467011
-0.387983,-0.0729095,-0.000466418
-0.389215,-0.0727095,-0.000465826
-0.390454,-0.0725533,-0.000465236
-0.391699,-0.0724411,-0.000464647
-0.392947,-0.0723731,-0.00046406
-0.394199,-0.0723493,-0.000463475
-0.395451,-0.0723698,-0.000462892
-0.396704,-0.0724347,-0.000462311
-0.397954,-0.072544,-0.000461731
-0.399201,-0.0726975,-0.000461152
-0.400444,-0.0728952,-0.000460576
-0.40168,-0.0731369,-0.000460001
-0.402909,-0.0734224,-0.000459428
-0.404129,-0.0737515,-0.000458856
-0.405338,-0.0741239,-0.000458286
-0.406535,-0.0745392,-0.000457718
-0.407719,-0.0749972,-0.000457152
-0.408889,-0.0754973,-0.000456587
-0.410041,-0.0760391,-0.000456023
-0.411177,-0.0766221,-0.000455461
-0.412293,-0.0772458,-0.000454901
-0.413389,-0.0779094,-0.000454342
-0.414463,-0.0786124,-0.000453785
-0.415514,-0.079354,-0.00045323
-0.416541,-0.0801336,-0.000452676
-0.417542,-0.0809502,-0.000452124
-0.418516,-0.0818031,-0.000451573
-0.419461,-0.0826913,-0.000451024
-0.420378,-0.083614,-0.000450476
-0.421263,-0.08457,-0.00044993
-0.422117,-0.0855585,-0.000449385
-0.422937,-0.0865782,-0.000448842
-0.423724,-0.0876281,-0.0004483
-0.424475,-0.0887069,-0.00044776
-0.42519,-0.0898135,-0.000447221
-0.425868,-0.0909466,-0.000446684
-0.426507,-0.0921048,-0.000446148
-0.427108,-0.0932869,-0.000445614
-0.427668,-0.0944913,-0.000445081
-0.428188,-0.0957168,-0.000444549
-0.428666,-0.0969617,-0.000444019
-0.429102,-0.0982247,-0.000443491
-0.429495,-0.0995041,-0.000442964
-0.429844,-0.100798,-0.000442438
-0.43015,-0.102106,-0.000441914
-0.430411,-0.103425,-0.000441391
-0.430627,-0.104754,-0.00044087
-0.430797,-0.106092,-0.00044035
-0.430922,-0.107436,-0.000439831
-0.431002,-0.108786,-0.000439314
-0.431035,-0.110138,-0.000438798
-0.431022,-0.111493,-0.000438283
-0.430964,-0.112847,-0.00043777
-0.430859,-0.114199,-0.000437258
-0.430708,-0.115548,-0.000436748
-0.430512,-0.116891,-0.000436239
-0.43027,-0.118228,-0.000435731
-0.429984,-0.119556,-0.000435225
-0.429652,-0.120873,-0.000434719
-0.429276,-0.122179,-0.000434216
-0.428857,-0.123472,-0.000433713
-0.428394,-0.124749,-0.000433212
-0.427888,-0.12601,-0.000432712
-0.427341,-0.127253,-0.000432214
-0.426752,-0.128476,-0.000431716
-0.426123,-0.129679,-0.00043122
-0.425455,-0.130859,-0.000430726
-0.424747,-0.132015,-0.000430232
-0.424002,-0.133146,-0.00042974
-0.42322,-0.134252,-0.000429249
-0.422402,-0.135329,-0.000428759
-0.421549,-0.136378,-0.000428271
-0.420662,-0.137397,-0.000427784
-0.419743,-0.138386,-0.000427298
-0.418791,-0.139342,-0.000426813
-0.41781,-0.140266,-0.00042633
-0.416798,-0.141156,-0.000425847
-0.415759,-0.142012,-0.000425366
-0.414692,-0.142832,-0.000424886
-0.4136,-0.143615,-0.000424408
-0.412483,-0.144362,-0.00042393
-0.411343,-0.145071,-0.000423454
-0.41018,-0.145741,-0.000422979
-0.408997,-0.146373,-0.000422505
-0.407794,-0.146965,-0.000422033
-0.406572,-0.147517,-0.000421561
-0.405334,-0.148028,-0.000421091
-0.404079,-0.148498,-0.000420622
-0.402811,-0.148927,-0.000420153
-0.401528,-0.149313,-0.000419687
-0.400234,-0.149658,-0.000419221
-0.398929,-0.14996,-0.000418756
-0.397615,-0.150219,-0.000418293
-0.396293,-0.150435,-0.000417831
-0.394965,-0.150609,-0.000417369
-0.393631,-0.150738,-0.000416909
-0.392293,-0.150824,-0.00041645
-0.390952,-0.150867,-0.000415992
-0.38961,-0.150866,-0.000415536
-0.388268,-0.150822,-0.00041508
-0.386928,-0.150734,-0.000414626
-0.38559,-0.150602,-0.000414172
-0.384256,-0.150427,-0.00041372
-0.382928,-0.15021,-0.000413269
-0.381607,-0.149949,-0.000412818
-0.380293,-0.149645,-0.000412369
-0.37899,-0.149299,-0.000411921
-0.377697,-0.148912,-0.000411474
-0.376416,-0.148482,-0.000411028
-0.375148,-0.148012,-0.000410584
-0.373895,-0.1475,-0.00041014
-0.372659,-0.146949,-0.000409697
-0.371439,-0.146358,-0.000409255
-0.370238,-0.145728,-0.000408815
-0.369057,-0.14506,-0.000408375
-0.367897,-0.144354,-0.000407936
-0.366758,-0.143611,-0.000407499
-0.365644,-0.142833,-0.000407062
-0.364553,-0.142019,-0.000406627
-0.363488,-0.141171,-0.000406192
-0.362449,-0.140289,-0.000405759
-0.361439,-0.139375,-0.000405326
-0.360456,-0.138429,-0.000404895
-0.359503,-0.137454,-0.000404464
-0.358581,-0.136448,-0.000404035
-0.357689,-0.135414,-0.000403606
-0.35683,-0.134354,-0.000403178
-0.356004,-0.133266,-0.000402752
-0.355211,-0.132154,-0.000402326
-0.354453,-0.131019,-0.000401902
-0.353729,-0.12986,-0.000401478
-0.353041,-0.12868,-0.000401055
-0.352389,-0.12748,-0.000400634
-0.351774,-0.126261,-0.000400213
-0.351195,-0.125025,-0.000399793
-0.350655,-0.123771,-0.000399374
-0.350152,-0.122503,-0.000398956
-0.349687,-0.12122,-0.000398539
-0.349261,-0.119925,-0.000398123
-0.348873,-0.118618,-0.000397708
-0.348525,-0.117301,-0.000397294
-0.348216,-0.115974,-0.000396881
-0.347945,-0.11464,-0.000396468
-0.347715,-0.1133,-0.000396057
-0.347523,-0.111954,-0.000395646
-0.347372,-0.110603,-0.000395237
-0.347259,-0.10925,-0.000394828
-0.347186,-0.107895,-0.00039442
-0.347152,-0.10654,-0.000394013
-0.347157,-0.105185,-0.000393607
-0.347202,-0.103832,-0.000393202
-0.347285,-0.102481,-0.000392798
-0.347406,-0.101135,-0.000392395
-0.347566,-0.0997935,-0.000391992
-0.347764,-0.0984584,-0.000391591
-0.348,-0.0971307,-0.00039119
-0.348274,-0.0958112,-0.00039079
-0.348584,-0.0945012,-0.000390391
-0.348931,-0.0932016,-0.000389993
-0.349315,-0.0919135,-0.000389596
-0.349734,-0.0906378,-0.0003892
-0.350189,-0.0893756,-0.000388804
-0.350679,-0.0881278,-0.00038841
-0.351203,-0.0868953,-0.000388016
-0.351762,-0.0856792,-0.000387623
-0.352353,-0.0844802,-0.000387231
-0.352978,-0.0832993,-0.00038684
-0.353635,-0.0821374,-0.000386449
-0.354324,-0.0809953,-0.00038606
-0.355044,-0.0798739,-0.000385671
-0.355794,-0.0787739,-0.000385283
-0.356574,-0.0776963,-0.000384896
-0.357383,-0.0766416,-0.000384509
-0.358221,-0.0756108,-0.000384124
-0.359086,-0.0746045,-0.000383739
-0.359978,-0.0736234,-0.000383355
-0.360897,-0.0726683,-0.000382972
-0.361841,-0.0717397,-0.00038259
-0.36281,-0.0708384,-0.000382209
-0.363803,-0.0699649,-0.000381828
-0.364819,-0.0691199,-0.000381448
-0.365858,-0.068304,-0.000381069
-0.366918,-0.0675176,-0.000380691
-0.367999,-0.0667613,-0.000380313
-0.369099,-0.0660356,-0.000379937
-0.370219,-0.065341,-0.000379561
-0.371357,-0.064678,-0.000379186
-0.372513,-0.0640469,-0.000378811
-0.373685,-0.0634482,-0.000378438
-0.374872,-0.0628822,-0.000378065
-0.376075,-0.0623494,-0.000377693
-0.377291,-0.0618501,-0.000377321
-0.37852,-0.0613844,-0.000376951
-0.379761,-0.0609529,-0.000376581
-0.381014,-0.0605556,-0.000376212
-0.382276,-0.0601929,-0.000375844
-0.383548,-0.0598649,-0.000375476
-0.384828,-0.0595719,-0.000375109
-0.386116,-0.059314,-0.000374743
-0.387411,-0.0590913,-0.000374378
-0.388711,-0.058904,-0.000374014
-0.390016,-0.0587521,-0.00037365
-0.391325,-0.0586358,-0.000373287
-0.392637,-0.0585551,-0.000372924
-0.393951,-0.05851,-0.000372563
-0.395266,-0.0585005,-0.000372202
-0.396581,-0.0585266,-0.000371842
-0.397896,-0.0585883,-0.000371482
-0.399209,-0.0586854,-0.000371123
-0.400519,-0.058818,-0.000370765
-0.401827,-0.0589859,-0.000370408
-0.40313,-0.059189,-0.000370051
-0.404428,-0.0594271,-0.000369695
-0.405719,-0.0597001,-0.00036934
-0.407004,-0.0600078,-0.000368986
-0.408282,-0.0603499,-0.000368632
-0.40955,-0.0607263,-0.000368279
-0.410809,-0.0611366,-0.000367926
-0.412058,-0.0615806,-0.000367575
-0.413295,-0.062058,-0.000367224
-0.414521,-0.0625685,-0.000366873
-0.415733,-0.0631118,-0.000366524
-0.416932,-0.0636874,-0.000366175
-0.418116,-0.064295,-0.000365826
-0.419285,-0.0649342,-0.000365479
-0.420438,-0.0656046,-0.000365132
-0.421574,-0.0663057,-0.000364785
-0.422692,-0.067037,-0.00036444
-0.423792,-0.0677981,-0.000364095
-0.424872,-0.0685884,-0.000363751
-0.425932,-0.0694075,-0.000363407
-0.426972,-0.0702547,-0.000363064
-0.42799,-0.0711295,-0.000362722
-0.428986,-0.0720313,-0.00036238
-0.429959,-0.0729595,-0.000362039
-0.430909,-0.0739135,-0.000361699
-0.431835,-0.0748925,-0.000361359
-0.432735,-0.075896,-0.00036102
-0.433611,-0.0769232,-0.000360682
-0.43446,-0.0779735,-0.000360344
-0.435282,-0.0790461,-0.000360007
-0.436078,-0.0801402,-0.00035967
-0.436845,-0.0812552,-0.000359334
-0.437585,-0.0823902,-0.000358999
-0.438296,-0.0835444,-0.000358665
-0.438977,-0.0847171,-0.000358331
-0.439629,-0.0859074,-0.000357997
-0.440251,-0.0871145,-0.000357665
-0.440842,-0.0883376,-0.000357333
-0.441402,-0.0895759,-0.000357001
