x,y,gamma
-0.382764,-0.260335,-0.00108851
-0.382755,-0.260242,-0.00108298
-0.382752,-0.260143,-0.00107752
-0.382755,-0.260039,-0.00107215
-0.382766,-0.259928,-0.00106685
-0.382784,-0.259812,-0.00106162
-0.38281,-0.25969,-0.00105647
-0.382845,-0.259562,-0.00105139
-0.38289,-0.259429,-0.00104637
-0.382944,-0.25929,-0.00104142
-0.38301,-0.259146,-0.00103654
-0.383087,-0.258997,-0.00103173
-0.383177,-0.258844,-0.00102697
-0.383281,-0.258687,-0.00102228
-0.383399,-0.258526,-0.00101765
-0.383532,-0.258362,-0.00101307
-0.383683,-0.258195,-0.00100856
-0.383851,-0.258027,-0.0010041
-0.384038,-0.257859,-0.000999693
-0.384245,-0.257691,-0.000995343
-0.384474,-0.257526,-0.000991046
-0.384726,-0.257364,-0.000986801
-0.385002,-0.257208,-0.000982607
-0.385304,-0.25706,-0.000978462
-0.385632,-0.256923,-0.000974366
-0.385988,-0.256799,-0.000970319
-0.386373,-0.256693,-0.000966318
-0.386787,-0.256607,-0.000962363
-0.38723,-0.256547,-0.000958453
-0.387704,-0.256516,-0.000954588
-0.388206,-0.256522,-0.000950766
-0.388735,-0.256569,-0.000946987
-0.389289,-0.256663,-0.00094325
-0.389864,-0.256812,-0.000939553
-0.390455,-0.257021,-0.000935897
-0.391057,-0.257298,-0.000932281
-0.391661,-0.257647,-0.000928703
-0.392257,-0.258075,-0.000925163
-0.392836,-0.258585,-0.000921661
-0.393384,-0.259179,-0.000918196
-0.393889,-0.259857,-0.000914767
-0.394335,-0.260618,-0.000911373
-0.39471,-0.261456,-0.000908015
-0.394998,-0.262362,-0.00090469
-0.395187,-0.263327,-0.000901399
-0.395266,-0.264337,-0.000898142
-0.395226,-0.265376,-0.000894917
-0.395062,-0.266427,-0.000891724
-0.394771,-0.267471,-0.000888562
-0.394354,-0.268491,-0.000885432
-0.393815,-0.269469,-0.000882332
-0.393161,-0.270388,-0.000879261
-0.3924,-0.271235,-0.000876221
-0.391544,-0.271996,-0.000873209
-0.390604,-0.272661,-0.000870226
-0.389593,-0.273224,-0.000867271
-0.388524,-0.273678,-0.000864343
-0.387408,-0.274018,-0.000861443
-0.386258,-0.274243,-0.00085857
-0.385086,-0.274351,-0.000855723
-0.383902,-0.274342,-0.000852901
-0.382716,-0.274214,-0.000850106
-0.38154,-0.273968,-0.000847335
-0.380382,-0.273605,-0.00084459
-0.379254,-0.273126,-0.000841868
-0.378166,-0.272532,-0.000839171
-0.377129,-0.271824,-0.000836497
-0.376155,-0.271005,-0.000833847
-0.375257,-0.270078,-0.00083122
-0.374446,-0.26905,-0.000828615
-0.373736,-0.267927,-0.000826033
-0.373141,-0.266718,-0.000823473
-0.372671,-0.265435,-0.000820934
-0.372338,-0.26409,-0.000818417
-0.372152,-0.262701,-0.00081592
-0.372121,-0.261283,-0.000813445
-0.372248,-0.259856,-0.00081099
-0.372535,-0.258439,-0.000808555
-0.372983,-0.257052,-0.00080614
-0.373587,-0.255715,-0.000803745
-0.374339,-0.254447,-0.000801369
-0.375233,-0.253264,-0.000799013
-0.376255,-0.252181,-0.000796675
-0.377394,-0.251214,-0.000794355
-0.378636,-0.250372,-0.000792055
-0.379966,-0.249666,-0.000789772
-0.381371,-0.249104,-0.000787507
-0.382834,-0.248692,-0.000785259
-0.384342,-0.248435,-0.000783029
-0.385878,-0.248338,-0.000780816
-0.387427,-0.248402,-0.00077862
-0.388974,-0.24863,-0.000776441
-0.390504,-0.249023,-0.000774278
-0.392,-0.249581,-0.000772132
-0.393444,-0.250302,-0.000770002
-0.394821,-0.251183,-0.000767887
-0.396112,-0.252221,-0.000765788
-0.397299,-0.253408,-0.000763705
-0.398364,-0.254735,-0.000761637
-0.399288,-0.256193,-0.000759584
-0.400055,-0.257766,-0.000757546
-0.400648,-0.259438,-0.000755523
-0.401052,-0.261189,-0.000753514
-0.401255,-0.262997,-0.00075152
-0.401248,-0.264838,-0.000749539
-0.401024,-0.266684,-0.000747573
-0.400582,-0.26851,-0.000745621
-0.399922,-0.270286,-0.000743682
-0.399051,-0.271984,-0.000741757
-0.397979,-0.273579,-0.000739846
-0.396718,-0.275044,-0.000737947
-0.395285,-0.276357,-0.000736062
-0.393701,-0.277496,-0.000734189
-0.391985,-0.278445,-0.000732329
-0.390163,-0.27919,-0.000730482
-0.388259,-0.27972,-0.000728647
-0.386297,-0.280025,-0.000726825
-0.384303,-0.280102,-0.000725015
-0.382304,-0.279949,-0.000723216
-0.380323,-0.279564,-0.00072143
-0.378388,-0.27895,-0.000719655
-0.376521,-0.278113,-0.000717893
-0.37475,-0.277059,-0.000716141
-0.373097,-0.275799,-0.000714401
-0.371588,-0.274343,-0.000712672
-0.370245,-0.272708,-0.000710955
-0.369091,-0.270911,-0.000709248
-0.368146,-0.268974,-0.000707552
-0.367429,-0.266922,-0.000705867
-0.366957,-0.264781,-0.000704193
-0.36674,-0.262582,-0.000702529
-0.366788,-0.260357,-0.000700876
-0.367104,-0.25814,-0.000699233
-0.367687,-0.255965,-0.0006976
-0.368532,-0.253866,-0.000695977
-0.369627,-0.251876,-0.000694365
-0.370958,-0.250025,-0.000692762
-0.372506,-0.248343,-0.000691169
-0.37425,-0.246855,-0.000689585
-0.376164,-0.245583,-0.000688011
-0.378223,-0.244546,-0.000686447
-0.380396,-0.243759,-0.000684892
-0.382655,-0.243233,-0.000683347
-0.384969,-0.242978,-0.00068181
-0.387308,-0.242999,-0.000680283
-0.38964,-0.243296,-0.000678764
-0.391934,-0.243871,-0.000677255
-0.394158,-0.244716,-0.000675754
-0.396282,-0.245827,-0.000674263
-0.398275,-0.24719,-0.000672779
-0.400108,-0.248793,-0.000671305
-0.40175,-0.250616,-0.000669839
-0.403176,-0.252639,-0.000668381
-0.40436,-0.254836,-0.000666931
-0.40528,-0.257177,-0.00066549
-0.405917,-0.259631,-0.000664057
-0.406256,-0.262162,-0.000662632
-0.406287,-0.264733,-0.000661215
-0.406003,-0.267304,-0.000659806
-0.405406,-0.269834,-0.000658405
-0.404501,-0.272283,-0.000657012
-0.403299,-0.274612,-0.000655626
-0.401816,-0.276783,-0.000654248
-0.400076,-0.278761,-0.000652878
-0.398103,-0.280515,-0.000651515
-0.395928,-0.282017,-0.000650159
-0.393583,-0.283244,-0.000648811
-0.391103,-0.284179,-0.00064747
-0.388526,-0.284807,-0.000646136
-0.385887,-0.28512,-0.000644809
-0.383226,-0.285114,-0.00064349
-0.380579,-0.284789,-0.000642177
-0.377982,-0.284149,-0.000640872
-0.375472,-0.283203,-0.000639573
-0.373083,-0.281961,-0.000638281
-0.370849,-0.280439,-0.000636996
-0.368801,-0.278658,-0.000635718
-0.366969,-0.276638,-0.000634446
-0.36538,-0.274408,-0.000633181
-0.364059,-0.271996,-0.000631922
-0.363026,-0.269435,-0.00063067
-0.362299,-0.266761,-0.000629424
-0.361889,-0.264013,-0.000628185
-0.361804,-0.261229,-0.000626952
-0.362045,-0.258451,-0.000625725
-0.36261,-0.255718,-0.000624504
-0.36349,-0.253071,-0.00062329
-0.36467,-0.250546,-0.000622081
-0.366134,-0.248179,-0.000620879
-0.367857,-0.246001,-0.000619682
-0.369816,-0.244041,-0.000618492
-0.371981,-0.242323,-0.000617307
-0.374322,-0.240867,-0.000616129
-0.376807,-0.23969,-0.000614956
-0.379404,-0.238803,-0.000613788
-0.382079,-0.238214,-0.000612627
-0.384799,-0.237929,-0.000611471
-0.387531,-0.237949,-0.00061032
-0.390243,-0.238271,-0.000609176
-0.392903,-0.23889,-0.000608036
-0.395479,-0.239796,-0.000606902
-0.397944,-0.240979,-0.000605774
-0.400267,-0.242425,-0.000604651
-0.402423,-0.244115,-0.000603533
-0.404388,-0.24603,-0.000602421
-0.406139,-0.248148,-0.000601313
-0.407655,-0.250444,-0.000600211
-0.40892,-0.252893,-0.000599114
-0.409919,-0.255465,-0.000598023
-0.410641,-0.258132,-0.000596936
-0.411078,-0.260862,-0.000595854
-0.411225,-0.263625,-0.000594777
-0.41108,-0.266387,-0.000593706
-0.410647,-0.269119,-0.000592639
-0.409931,-0.271788,-0.000591577
-0.408942,-0.274365,-0.00059052
-0.407691,-0.276822,-0.000589467
-0.406195,-0.279132,-0.00058842
-0.40447,-0.281271,-0.000587377
-0.402539,-0.283215,-0.000586338
-0.400421,-0.284947,-0.000585305
-0.398143,-0.286449,-0.000584276
-0.395728,-0.287707,-0.000583251
-0.393203,-0.288711,-0.000582232
-0.390595,-0.289451,-0.000581216
-0.38793,-0.289924,-0.000580205
-0.385235,-0.290125,-0.000579199
-0.382537,-0.290056,-0.000578197
-0.379863,-0.289719,-0.000577199
-0.377237,-0.289119,-0.000576206
-0.374683,-0.288263,-0.000575217
-0.372226,-0.28716,-0.000574232
-0.369888,-0.285822,-0.000573252
-0.36769,-0.284262,-0.000572275
-0.365652,-0.282495,-0.000571303
-0.363792,-0.280538,-0.000570335
-0.362128,-0.278409,-0.000569371
-0.360674,-0.276128,-0.000568411
-0.359443,-0.273717,-0.000567456
-0.358446,-0.271197,-0.000566504
-0.357692,-0.268594,-0.000565556
-0.357188,-0.26593,-0.000564613
-0.356936,-0.263231,-0.000563673
-0.35694,-0.260522,-0.000562737
-0.357196,-0.257827,-0.000561805
-0.357703,-0.255172,-0.000560877
-0.358452,-0.252581,-0.000559952
-0.359437,-0.250075,-0.000559032
-0.360647,-0.247677,-0.000558115
-0.362069,-0.245407,-0.000557202
-0.363689,-0.243284,-0.000556293
-0.365492,-0.241324,-0.000555387
-0.36746,-0.239542,-0.000554485
-0.369577,-0.237952,-0.000553587
-0.371823,-0.236565,-0.000552693
-0.37418,-0.23539,-0.000551802
-0.376627,-0.234434,-0.000550914
-0.379146,-0.233704,-0.00055003
-0.381715,-0.233203,-0.00054915
-0.384315,-0.232934,-0.000548273
-0.386925,-0.232898,-0.000547399
-0.389526,-0.233092,-0.000546529
-0.392099,-0.233515,-0.000545663
-0.394624,-0.234162,-0.000544799
-0.397082,-0.235028,-0.00054394
-0.399456,-0.236105,-0.000543083
-0.401729,-0.237384,-0.00054223
-0.403884,-0.238856,-0.00054138
-0.405905,-0.240509,-0.000540534
-0.407778,-0.24233,-0.00053969
-0.40949,-0.244307,-0.00053885
-0.411029,-0.246423,-0.000538014
-0.412383,-0.248664,-0.00053718
-0.413544,-0.251013,-0.000536349
-0.414502,-0.253452,-0.000535522
-0.415252,-0.255963,-0.000534698
-0.415789,-0.258529,-0.000533877
-0.416109,-0.261129,-0.000533059
-0.416211,-0.263745,-0.000532244
-0.416096,-0.266359,-0.000531432
-0.415764,-0.268951,-0.000530624
-0.41522,-0.271504,-0.000529818
-0.414469,-0.273999,-0.000529015
-0.413516,-0.27642,-0.000528215
-0.41237,-0.27875,-0.000527418
-0.411039,-0.280973,-0.000526625
-0.409535,-0.283076,-0.000525834
-0.407869,-0.285044,-0.000525046
-0.406052,-0.286865,-0.00052426
-0.404099,-0.288529,-0.000523478
-0.402023,-0.290026,-0.000522699
-0.399839,-0.291347,-0.000521922
-0.397561,-0.292485,-0.000521148
-0.395205,-0.293435,-0.000520377
-0.392786,-0.294191,-0.000519609
-0.39032,-0.294751,-0.000518843
-0.387822,-0.295113,-0.00051808
-0.385308,-0.295276,-0.00051732
-0.382792,-0.29524,-0.000516563
-0.38029,-0.295007,-0.000515808
-0.377816,-0.29458,-0.000515056
-0.375385,-0.293962,-0.000514307
-0.373012,-0.293157,-0.00051356
-0.370708,-0.292172,-0.000512816
-0.368488,-0.291012,-0.000512075
-0.366364,-0.289686,-0.000511336
-0.364347,-0.288202,-0.0005106
-0.36245,-0.286569,-0.000509866
-0.360681,-0.284797,-0.000509135
-0.359052,-0.282896,-0.000508406
-0.35757,-0.280878,-0.00050768
-0.356244,-0.278756,-0.000506956
-0.355079,-0.27654,-0.000506235
-0.354083,-0.274245,-0.000505517
-0.353259,-0.271883,-0.0005048
-0.352613,-0.269469,-0.000504087
-0.352145,-0.267014,-0.000503375
-0.351859,-0.264535,-0.000502666
-0.351754,-0.262043,-0.00050196
-0.35183,-0.259554,-0.000501255
-0.352087,-0.257081,-0.000500554
-0.35252,-0.254636,-0.000499854
-0.353128,-0.252234,-0.000499157
-0.353904,-0.249888,-0.000498462
-0.354845,-0.247608,-0.00049777
-0.355943,-0.245408,-0.00049708
-0.357191,-0.243298,-0.000496392
-0.358582,-0.241288,-0.000495706
-0.360106,-0.239389,-0.000495023
-0.361756,-0.237608,-0.000494342
-0.363521,-0.235953,-0.000493663
-0.365392,-0.234433,-0.000492986
-0.367357,-0.233052,-0.000492312
-0.369408,-0.231816,-0.000491639
-0.371532,-0.23073,-0.000490969
-0.37372,-0.229797,-0.000490302
-0.375961,-0.22902,-0.000489636
-0.378244,-0.2284,-0.000488972
-0.380559,-0.227941,-0.000488311
-0.382895,-0.227641,-0.000487651
-0.385242,-0.227502,-0.000486994
-0.387588,-0.227522,-0.000486339
-0.389926,-0.227701,-0.000485686
-0.392243,-0.228037,-0.000485035
-0.394531,-0.228527,-0.000484386
-0.396779,-0.22917,-0.000483739
-0.398979,-0.22996,-0.000483095
-0.40112,-0.230895,-0.000482452
-0.403195,-0.23197,-0.000481811
-0.405194,-0.233179,-0.000481172
-0.407109,-0.234517,-0.000480536
-0.408932,-0.235978,-0.000479901
-0.410656,-0.237555,-0.000479268
-0.412273,-0.239242,-0.000478637
-0.413778,-0.24103,-0.000478008
-0.415165,-0.242913,-0.000477382
-0.416426,-0.244881,-0.000476757
-0.417559,-0.246927,-0.000476133
-0.418559,-0.249042,-0.000475512
-0.419421,-0.251216,-0.000474893
-0.420142,-0.253442,-0.000474276
-0.420721,-0.25571,-0.00047366
-0.421154,-0.25801,-0.000473047
-0.42144,-0.260333,-0.000472435
-0.421579,-0.262671,-0.000471825
-0.421569,-0.265013,-0.000471217
-0.421411,-0.26735,-0.000470611
-0.421106,-0.269673,-0.000470006
-0.420655,-0.271972,-0.000469404
-0.42006,-0.274239,-0.000468803
-0.419323,-0.276464,-0.000468204
-0.418447,-0.278639,-0.000467607
-0.417435,-0.280754,-0.000467011
-0.416292,-0.282801,-0.000466418
-0.415022,-0.284773,-0.000465826
-0.41363,-0.28666,-0.000465236
-0.412121,-0.288456,-0.000464647
-0.410501,-0.290154,-0.00046406
-0.408776,-0.291747,-0.000463475
-0.406954,-0.293227,-0.000462892
-0.40504,-0.29459,-0.000462311
-0.403043,-0.29583,-0.000461731
-0.400969,-0.296941,-0.000461152
-0.398828,-0.29792,-0.000460576
-0.396626,-0.298761,-0.000460001
-0.394373,-0.299461,-0.000459428
-0.392077,-0.300018,-0.000458856
-0.389746,-0.300428,-0.000458286
-0.38739,-0.300689,-0.000457718
-0.385018,-0.3008,-0.000457152
-0.382639,-0.300759,-0.000456587
-0.380262,-0.300567,-0.000456023
-0.377897,-0.300222,-0.000455461
-0.375553,-0.299725,-0.000454901
-0.373238,-0.299078,-0.000454342
-0.370963,-0.298282,-0.000453785
-0.368737,-0.297339,-0.00045323
-0.366569,-0.296252,-0.000452676
-0.364467,-0.295024,-0.000452124
-0.36244,-0.293659,-0.000451573
-0.360498,-0.292161,-0.000451024
-0.358648,-0.290535,-0.000450476
-0.356899,-0.288786,-0.00044993
-0.355258,-0.28692,-0.000449385
-0.353734,-0.284944,-0.000448842
-0.352334,-0.282864,-0.0004483
-0.351064,-0.280688,-0.00044776
-0.349931,-0.278424,-0.000447221
-0.348942,-0.276079,-0.000446684
-0.348103,-0.273664,-0.000446148
-0.347418,-0.271188,-0.000445614
-0.346892,-0.26866,-0.000445081
-0.34653,-0.266091,-0.000444549
-0.346335,-0.263493,-0.000444019
-0.346309,-0.260875,-0.000443491
-0.346455,-0.258251,-0.000442964
-0.346774,-0.255631,-0.000442438
-0.347266,-0.253029,-0.000441914
-0.347931,-0.250456,-0.000441391
-0.348766,-0.247925,-0.00044087
-0.349771,-0.245448,-0.00044035
-0.35094,-0.243037,-0.000439831
-0.35227,-0.240704,-0.000439314
-0.353757,-0.238461,-0.000438798
-0.355393,-0.236319,-0.000438283
-0.357173,-0.234288,-0.00043777
-0.359088,-0.232378,-0.000437258
-0.361132,-0.2306,-0.000436748
-0.363295,-0.228962,-0.000436239
-0.365568,-0.227472,-0.000435731
-0.367942,-0.226138,-0.000435225
-0.370406,-0.224966,-0.000434719
-0.372951,-0.223964,-0.000434216
-0.375565,-0.223137,-0.000433713
-0.378237,-0.22249,-0.000433212
-0.380956,-0.222026,-0.000432712
-0.38371,-0.22175,-0.000432214
-0.386488,-0.221665,-0.000431716
-0.389276,-0.221772,-0.00043122
-0.392061,-0.222073,-0.000430726
-0.394832,-0.222569,-0.000430232
-0.397574,-0.223259,-0.00042974
-0.400275,-0.224141,-0.000429249
-0.40292,-0.225214,-0.000428759
-0.405496,-0.226474,-0.000428271
-0.407988,-0.227916,-0.000427784
-0.410385,-0.229535,-0.000427298
-0.412672,-0.231323,-0.000426813
-0.414837,-0.233273,-0.00042633
-0.416867,-0.235374,-0.000425847
-0.418752,-0.237617,-0.000425366
-0.420481,-0.239989,-0.000424886
-0.422044,-0.242479,-0.000424408
-0.423433,-0.245074,-0.00042393
-0.424641,-0.247759,-0.000423454
-0.425663,-0.25052,-0.000422979
-0.426493,-0.253344,-0.000422505
-0.427128,-0.256214,-0.000422033
-0.427567,-0.259117,-0.000421561
-0.427808,-0.262037,-0.000421091
-0.427852,-0.264961,-0.000420622
-0.427701,-0.267874,-0.000420153
-0.427357,-0.270762,-0.000419687
-0.426823,-0.273612,-0.000419221
-0.426105,-0.276411,-0.000418756
-0.425207,-0.279147,-0.000418293
-0.424135,-0.281808,-0.000417831
-0.422898,-0.284382,-0.000417369
-0.421501,-0.28686,-0.000416909
-0.419954,-0.289232,-0.00041645
-0.418264,-0.291488,-0.000415992
-0.416443,-0.293621,-0.000415536
-0.414498,-0.295622,-0.00041508
-0.412441,-0.297486,-0.000414626
-0.410282,-0.299206,-0.000414172
-0.408031,-0.300777,-0.00041372
-0.4057,-0.302196,-0.000413269
-0.403298,-0.303459,-0.000412818
-0.400837,-0.304563,-0.000412369
-0.398328,-0.305508,-0.000411921
-0.395781,-0.306292,-0.000411474
-0.393206,-0.306915,-0.000411028
-0.390614,-0.307378,-0.000410584
-0.388013,-0.307682,-0.00041014
-0.385413,-0.30783,-0.000409697
-0.382824,-0.307822,-0.000409255
-0.380252,-0.307663,-0.000408815
-0.377707,-0.307354,-0.000408375
-0.375196,-0.3069,-0.000407936
-0.372725,-0.306304,-0.000407499
-0.370303,-0.305571,-0.000407062
-0.367934,-0.304703,-0.000406627
-0.365625,-0.303706,-0.000406192
-0.363383,-0.302584,-0.000405759
-0.361212,-0.301341,-0.000405326
-0.359117,-0.299981,-0.000404895
-0.357105,-0.298511,-0.000404464
-0.355179,-0.296934,-0.000404035
-0.353344,-0.295256,-0.000403606
-0.351604,-0.293481,-0.000403178
-0.349964,-0.291616,-0.000402752
-0.348428,-0.289665,-0.000402326
-0.347,-0.287635,-0.000401902
-0.345682,-0.285531,-0.000401478
-0.344479,-0.283359,-0.000401055
-0.343394,-0.281126,-0.000400634
-0.342429,-0.278838,-0.000400213
-0.341587,-0.276502,-0.000399793
-0.34087,-0.274124,-0.000399374
-0.34028,-0.271712,-0.000398956
-0.339818,-0.269272,-0.000398539
-0.339485,-0.266812,-0.000398123
-0.339282,-0.264339,-0.000397708
-0.33921,-0.26186,-0.000397294
-0.339267,-0.259382,-0.000396881
-0.339453,-0.256912,-0.000396468
-0.339768,-0.254458,-0.000396057
-0.34021,-0.252027,-0.000395646
-0.340777,-0.249624,-0.000395237
-0.341468,-0.247257,-0.000394828
-0.342279,-0.244932,-0.00039442
-0.343208,-0.242656,-0.000394013
-0.344253,-0.240433,-0.000393607
-0.345409,-0.238271,-0.000393202
-0.346674,-0.236174,-0.000392798
-0.348044,-0.234148,-0.000392395
-0.349514,-0.232197,-0.000391992
-0.351082,-0.230327,-0.000391591
-0.352742,-0.228542,-0.00039119
-0.35449,-0.226846,-0.00039079
-0.356323,-0.225244,-0.000390391
-0.358234,-0.223739,-0.000389993
-0.36022,-0.222336,-0.000389596
-0.362276,-0.221036,-0.0003892
-0.364396,-0.219845,-0.000388804
-0.366575,-0.218764,-0.00038841
-0.368809,-0.217797,-0.000388016
-0.371091,-0.216947,-0.000387623
-0.373416,-0.216215,-0.000387231
-0.375778,-0.215604,-0.00038684
-0.378173,-0.215116,-0.000386449
-0.380592,-0.214752,-0.00038606
-0.383032,-0.214515,-0.000385671
-0.385485,-0.214404,-0.000385283
-0.387945,-0.214421,-0.000384896
-0.390406,-0.214567,-0.000384509
-0.392862,-0.214841,-0.000384124
-0.395306,-0.215244,-0.000383739
-0.397732,-0.215776,-0.000383355
-0.400133,-0.216435,-0.000382972
-0.402502,-0.21722,-0.00038259
-0.404834,-0.21813,-0.000382209
-0.407122,-0.219164,-0.000381828
-0.409359,-0.220319,-0.000381448
-0.411539,-0.221592,-0.000381069
-0.413656,-0.222982,-0.000380691
-0.415704,-0.224484,-0.000380313
-0.417676,-0.226095,-0.000379937
-0.419568,-0.227812,-0.000379561
-0.421373,-0.229631,-0.000379186
-0.423087,-0.231546,-0.000378811
-0.424703,-0.233553,-0.000378438
-0.426217,-0.235647,-0.000378065
-0.427624,-0.237823,-0.000377693
-0.428919,-0.240074,-0.000377321
-0.4301,-0.242396,-0.000376951
-0.431161,-0.244781,-0.000376581
-0.432099,-0.247224,-0.000376212
-0.432912,-0.249717,-0.000375844
-0.433596,-0.252254,-0.000375476
-0.434149,-0.254828,-0.000375109
-0.434569,-0.257432,-0.000374743
-0.434854,-0.260058,-0.000374378
-0.435004,-0.262699,-0.000374014
-0.435016,-0.265347,-0.00037365
-0.434892,-0.267996,-0.000373287
-0.434632,-0.270637,-0.000372924
-0.434234,-0.273263,-0.000372563
-0.433702,-0.275867,-0.000372202
-0.433035,-0.278441,-0.000371842
-0.432237,-0.280978,-0.000371482
-0.431308,-0.283471,-0.000371123
-0.430252,-0.285912,-0.000370765
-0.429071,-0.288296,-0.000370408
-0.427769,-0.290615,-0.000370051
-0.42635,-0.292863,-0.000369695
-0.424818,-0.295034,-0.00036934
-0.423176,-0.297122,-0.000368986
-0.421429,-0.299121,-0.000368632
-0.419584,-0.301026,-0.000368279
-0.417643,-0.302832,-0.000367926
-0.415614,-0.304534,-0.000367575
-0.413501,-0.306128,-0.000367224
-0.41131,-0.307609,-0.000366873
-0.409048,-0.308974,-0.000366524
-0.40672,-0.31022,-0.000366175
-0.404333,-0.311343,-0.000365826
-0.401893,-0.312341,-0.000365479
-0.399407,-0.313211,-0.000365132
-0.39688,-0.313952,-0.000364785
-0.394321,-0.314561,-0.00036444
-0.391734,-0.315037,-0.000364095
-0.389128,-0.31538,-0.000363751
-0.386508,-0.315588,-0.000363407
-0.383882,-0.315661,-0.000363064
-0.381255,-0.3156,-0.000362722
-0.378635,-0.315404,-0.00036238
-0.376027,-0.315075,-0.000362039
-0.373439,-0.314613,-0.000361699
-0.370877,-0.314019,-0.000361359
-0.368347,-0.313295,-0.00036102
-0.365856,-0.312444,-0.000360682
-0.363408,-0.311466,-0.000360344
-0.361011,-0.310365,-0.000360007
-0.358671,-0.309144,-0.00035967
-0.356392,-0.307804,-0.000359334
-0.35418,-0.306351,-0.000358999
-0.352042,-0.304786,-0.000358665
-0.349981,-0.303115,-0.000358331
-0.348004,-0.301341,-0.000357997
-0.346115,-0.299468,-0.000357665
-0.344319,-0.297501,-0.000357333
-0.342619,-0.295445,-0.000357001
-0.341021,-0.293305,-0.00035667
-0.339529,-0.291086,-0.00035634
-0.338145,-0.288794,-0.000356011
-0.336874,-0.286435,-0.000355682
-0.335718,-0.284013,-0.000355353
-0.334681,-0.281537,-0.000355025
-0.333764,-0.279011,-0.000354698
-0.332971,-0.276442,-0.000354372
-0.332302,-0.273837,-0.000354046
-0.331759,-0.271201,-0.00035372
-0.331344,-0.268543,-0.000353396
-0.331057,-0.265868,-0.000353071
