x,y,gamma
-0.379001,-0.339322,-0.000894917
-0.38022,-0.338521,-0.000891724
-0.381532,-0.337891,-0.000888562
-0.382911,-0.337438,-0.000885432
-0.384338,-0.337163,-0.000882332
-0.385793,-0.337069,-0.000879261
-0.387256,-0.337155,-0.000876221
-0.388711,-0.337424,-0.000873209
-0.390137,-0.337877,-0.000870226
-0.391513,-0.338512,-0.000867271
-0.392817,-0.339329,-0.000864343
-0.394023,-0.340323,-0.000861443
-0.395105,-0.341486,-0.00085857
-0.396037,-0.342804,-0.000855723
-0.396792,-0.344258,-0.000852901
-0.397348,-0.345823,-0.000850106
-0.397687,-0.347469,-0.000847335
-0.397793,-0.349164,-0.00084459
-0.397662,-0.350872,-0.000841868
-0.397292,-0.352556,-0.000839171
-0.39669,-0.354182,-0.000836497
-0.395868,-0.355716,-0.000833847
-0.394841,-0.357129,-0.00083122
-0.393629,-0.358396,-0.000828615
-0.392255,-0.359495,-0.000826033
-0.39074,-0.360407,-0.000823473
-0.389109,-0.361118,-0.000820934
-0.387385,-0.361614,-0.000818417
-0.385595,-0.361883,-0.00081592
-0.383763,-0.361917,-0.000813445
-0.381918,-0.361708,-0.00081099
-0.38009,-0.361249,-0.000808555
-0.37831,-0.360538,-0.00080614
-0.376612,-0.359574,-0.000803745
-0.375034,-0.358363,-0.000801369
-0.373614,-0.356916,-0.000799013
-0.372391,-0.35525,-0.000796675
-0.371402,-0.353392,-0.000794355
-0.370682,-0.351376,-0.000792055
-0.37026,-0.349243,-0.000789772
-0.370157,-0.34704,-0.000787507
-0.370388,-0.344821,-0.000785259
-0.370954,-0.342641,-0.000783029
-0.371848,-0.340555,-0.000780816
-0.373051,-0.338616,-0.00077862
-0.374537,-0.336871,-0.000776441
-0.376273,-0.335361,-0.000774278
-0.378218,-0.334121,-0.000772132
-0.38033,-0.333177,-0.000770002
-0.382563,-0.33255,-0.000767887
-0.384873,-0.332251,-0.000765788
-0.387213,-0.332289,-0.000763705
-0.389536,-0.332664,-0.000761637
-0.391796,-0.333375,-0.000759584
-0.393948,-0.334411,-0.000757546
-0.395945,-0.335758,-0.000755523
-0.397741,-0.337396,-0.000753514
-0.399293,-0.339296,-0.00075152
-0.400561,-0.341423,-0.000749539
-0.401509,-0.343733,-0.000747573
-0.40211,-0.346177,-0.000745621
-0.402343,-0.348701,-0.000743682
-0.402197,-0.351245,-0.000741757
-0.401673,-0.353751,-0.000739846
-0.400781,-0.35616,-0.000737947
-0.399538,-0.358417,-0.000736062
-0.397973,-0.360472,-0.000734189
-0.396118,-0.362278,-0.000732329
-0.394014,-0.363798,-0.000730482
-0.391703,-0.364998,-0.000728647
-0.389232,-0.365853,-0.000726825
-0.386649,-0.366342,-0.000725015
-0.384005,-0.36645,-0.000723216
-0.381351,-0.36617,-0.00072143
-0.378743,-0.365498,-0.000719655
-0.376236,-0.364439,-0.000717893
-0.373885,-0.363005,-0.000716141
-0.371748,-0.361216,-0.000714401
-0.369879,-0.359101,-0.000712672
-0.368331,-0.3567,-0.000710955
-0.367151,-0.354061,-0.000709248
-0.366379,-0.351242,-0.000707552
-0.366044,-0.348311,-0.000705867
-0.366165,-0.345338,-0.000704193
-0.366748,-0.3424,-0.000702529
-0.367784,-0.339573,-0.000700876
-0.369251,-0.336929,-0.000699233
-0.371117,-0.334538,-0.0006976
-0.373335,-0.332459,-0.000695977
-0.375854,-0.330744,-0.000694365
-0.378614,-0.329435,-0.000692762
-0.381549,-0.328564,-0.000691169
-0.384592,-0.328151,-0.000689585
-0.387676,-0.328208,-0.000688011
-0.390729,-0.328737,-0.000686447
-0.393683,-0.329731,-0.000684892
-0.396468,-0.331172,-0.000683347
-0.399019,-0.333035,-0.00068181
-0.401271,-0.335282,-0.000680283
-0.403166,-0.337866,-0.000678764
-0.404651,-0.340732,-0.000677255
-0.405685,-0.343811,-0.000675754
-0.406236,-0.347033,-0.000674263
-0.406283,-0.350316,-0.000672779
-0.405822,-0.353581,-0.000671305
-0.404861,-0.356746,-0.000669839
-0.40342,-0.359732,-0.000668381
-0.401534,-0.362466,-0.000666931
-0.399247,-0.364881,-0.00066549
-0.396614,-0.36692,-0.000664057
-0.393694,-0.368534,-0.000662632
-0.390556,-0.369685,-0.000661215
-0.38727,-0.370344,-0.000659806
-0.38391,-0.370494,-0.000658405
-0.380552,-0.370127,-0.000657012
-0.377272,-0.369247,-0.000655626
-0.374147,-0.367867,-0.000654248
-0.371249,-0.366013,-0.000652878
-0.368649,-0.36372,-0.000651515
-0.366415,-0.361037,-0.000650159
-0.364604,-0.358021,-0.000648811
-0.363268,-0.35474,-0.00064747
-0.362447,-0.351272,-0.000646136
-0.362166,-0.3477,-0.000644809
-0.362438,-0.344113,-0.00064349
-0.363261,-0.340601,-0.000642177
-0.364616,-0.337252,-0.000640872
-0.366472,-0.334149,-0.000639573
-0.368782,-0.331367,-0.000638281
-0.37149,-0.328974,-0.000636996
-0.374531,-0.327025,-0.000635718
-0.377833,-0.325563,-0.000634446
-0.381318,-0.324619,-0.000633181
-0.384908,-0.324215,-0.000631922
-0.388522,-0.324356,-0.00063067
-0.39208,-0.325041,-0.000629424
-0.395502,-0.326253,-0.000628185
-0.398714,-0.327967,-0.000626952
-0.401642,-0.330146,-0.000625725
-0.404222,-0.332743,-0.000624504
-0.406394,-0.335701,-0.00062329
-0.40811,-0.338954,-0.000622081
-0.40933,-0.342429,-0.000620879
-0.410028,-0.346047,-0.000619682
-0.410191,-0.349727,-0.000618492
-0.409818,-0.353388,-0.000617307
-0.408921,-0.356948,-0.000616129
-0.407527,-0.360332,-0.000614956
-0.405669,-0.363471,-0.000613788
-0.403393,-0.366301,-0.000612627
-0.40075,-0.36877,-0.000611471
-0.397799,-0.370832,-0.00061032
-0.394601,-0.372454,-0.000609176
-0.39122,-0.37361,-0.000608036
-0.387721,-0.374283,-0.000606902
-0.38417,-0.374466,-0.000605774
-0.380632,-0.374159,-0.000604651
-0.377171,-0.37337,-0.000603533
-0.373848,-0.372117,-0.000602421
-0.370722,-0.370421,-0.000601313
-0.367849,-0.368316,-0.000600211
-0.365281,-0.365837,-0.000599114
-0.363062,-0.363029,-0.000598023
-0.361234,-0.359942,-0.000596936
-0.359831,-0.356633,-0.000595854
-0.358877,-0.35316,-0.000594777
-0.35839,-0.349587,-0.000593706
-0.358379,-0.34598,-0.000592639
-0.358842,-0.342403,-0.000591577
-0.359771,-0.338922,-0.00059052
-0.361146,-0.335598,-0.000589467
-0.36294,-0.332489,-0.00058842
-0.365118,-0.329648,-0.000587377
-0.367642,-0.327123,-0.000586338
-0.370464,-0.324952,-0.000585305
-0.373535,-0.323171,-0.000584276
-0.376802,-0.321803,-0.000583251
-0.380211,-0.320869,-0.000582232
-0.383706,-0.320379,-0.000581216
-0.38723,-0.320339,-0.000580205
-0.390729,-0.320745,-0.000579199
-0.394147,-0.32159,-0.000578197
-0.397432,-0.322857,-0.000577199
-0.400534,-0.324525,-0.000576206
-0.403405,-0.326568,-0.000575217
-0.406002,-0.328953,-0.000574232
-0.408287,-0.331641,-0.000573252
-0.410224,-0.334592,-0.000572275
-0.411787,-0.337758,-0.000571303
-0.412952,-0.341091,-0.000570335
-0.413703,-0.344539,-0.000569371
-0.414032,-0.348049,-0.000568411
-0.413938,-0.351567,-0.000567456
-0.413423,-0.355041,-0.000566504
-0.412501,-0.35842,-0.000565556
-0.411189,-0.361655,-0.000564613
-0.409509,-0.364701,-0.000563673
-0.407491,-0.367518,-0.000562737
-0.405164,-0.37007,-0.000561805
-0.402566,-0.372323,-0.000560877
-0.399733,-0.374251,-0.000559952
-0.396706,-0.375832,-0.000559032
-0.393526,-0.377049,-0.000558115
-0.390237,-0.377889,-0.000557202
-0.38688,-0.378344,-0.000556293
-0.383499,-0.378412,-0.000555387
-0.380136,-0.378094,-0.000554485
-0.376832,-0.377396,-0.000553587
-0.373629,-0.376329,-0.000552693
-0.370565,-0.374906,-0.000551802
-0.367676,-0.373145,-0.000550914
-0.365,-0.371069,-0.00055003
-0.362567,-0.368704,-0.00054915
-0.360409,-0.366078,-0.000548273
-0.358551,-0.363224,-0.000547399
-0.357017,-0.360178,-0.000546529
-0.355826,-0.356978,-0.000545663
-0.354992,-0.353664,-0.000544799
-0.354525,-0.350277,-0.00054394
-0.354429,-0.346858,-0.000543083
-0.354706,-0.343452,-0.00054223
-0.35535,-0.340098,-0.00054138
-0.356352,-0.336839,-0.000540534
-0.357698,-0.333713,-0.00053969
-0.359371,-0.330756,-0.00053885
-0.361348,-0.328004,-0.000538014
-0.363604,-0.325486,-0.00053718
-0.366112,-0.323232,-0.000536349
-0.368841,-0.321265,-0.000535522
-0.371759,-0.319605,-0.000534698
-0.37483,-0.318269,-0.000533877
-0.378021,-0.31727,-0.000533059
-0.381296,-0.316617,-0.000532244
-0.384617,-0.316315,-0.000531432
-0.387948,-0.316364,-0.000530624
-0.391254,-0.316763,-0.000529818
-0.394498,-0.317506,-0.000529015
-0.397647,-0.318583,-0.000528215
-0.400666,-0.319981,-0.000527418
-0.403524,-0.321683,-0.000526625
-0.406192,-0.323672,-0.000525834
-0.408642,-0.325923,-0.000525046
-0.410849,-0.328413,-0.00052426
-0.412791,-0.331115,-0.000523478
-0.414449,-0.333998,-0.000522699
-0.415808,-0.337033,-0.000521922
-0.416854,-0.340186,-0.000521148
-0.417578,-0.343424,-0.000520377
-0.417977,-0.346714,-0.000519609
-0.418048,-0.350021,-0.000518843
-0.417793,-0.353311,-0.00051808
-0.417217,-0.356551,-0.00051732
-0.41633,-0.35971,-0.000516563
-0.415144,-0.362757,-0.000515808
-0.413672,-0.365664,-0.000515056
-0.411933,-0.368406,-0.000514307
-0.409945,-0.370957,-0.00051356
-0.40773,-0.373296,-0.000512816
-0.405309,-0.375405,-0.000512075
-0.402707,-0.377266,-0.000511336
-0.39995,-0.378866,-0.0005106
-0.397062,-0.380192,-0.000509866
-0.39407,-0.381236,-0.000509135
-0.391002,-0.381991,-0.000508406
-0.387885,-0.382453,-0.00050768
-0.384745,-0.38262,-0.000506956
-0.38161,-0.382493,-0.000506235
-0.378506,-0.382075,-0.000505517
-0.375458,-0.381373,-0.0005048
-0.372492,-0.380393,-0.000504087
-0.369632,-0.379145,-0.000503375
-0.366899,-0.377642,-0.000502666
-0.364315,-0.375896,-0.00050196
-0.3619,-0.373923,-0.000501255
-0.359672,-0.371739,-0.000500554
-0.357649,-0.369362,-0.000499854
-0.355845,-0.366813,-0.000499157
-0.354276,-0.364112,-0.000498462
-0.352952,-0.361282,-0.00049777
-0.351883,-0.358345,-0.00049708
-0.351078,-0.355328,-0.000496392
-0.35054,-0.352253,-0.000495706
-0.350274,-0.349147,-0.000495023
-0.35028,-0.346036,-0.000494342
-0.350556,-0.342943,-0.000493663
-0.351097,-0.339893,-0.000492986
-0.351897,-0.33691,-0.000492312
-0.352948,-0.334015,-0.000491639
-0.35424,-0.331231,-0.000490969
-0.35576,-0.328576,-0.000490302
-0.357497,-0.326068,-0.000489636
-0.359436,-0.323726,-0.000488972
-0.361562,-0.321563,-0.000488311
-0.363858,-0.319594,-0.000487651
-0.366308,-0.317832,-0.000486994
-0.368892,-0.316287,-0.000486339
-0.371594,-0.314969,-0.000485686
-0.374393,-0.313887,-0.000485035
-0.377269,-0.313045,-0.000484386
-0.380203,-0.312449,-0.000483739
-0.383173,-0.312103,-0.000483095
-0.386161,-0.312007,-0.000482452
-0.389144,-0.31216,-0.000481811
-0.392103,-0.312562,-0.000481172
-0.395018,-0.313208,-0.000480536
-0.39787,-0.314093,-0.000479901
-0.400639,-0.315211,-0.000479268
-0.403308,-0.316553,-0.000478637
-0.405859,-0.31811,-0.000478008
-0.408275,-0.319872,-0.000477382
-0.410541,-0.321826,-0.000476757
-0.412642,-0.323959,-0.000476133
-0.414564,-0.326257,-0.000475512
-0.416296,-0.328705,-0.000474893
-0.417826,-0.331285,-0.000474276
-0.419144,-0.333982,-0.00047366
-0.420241,-0.336777,-0.000473047
-0.421112,-0.33965,-0.000472435
-0.421751,-0.342584,-0.000471825
-0.422155,-0.345559,-0.000471217
-0.422321,-0.348555,-0.000470611
-0.42225,-0.351552,-0.000470006
-0.421943,-0.354531,-0.000469404
-0.421402,-0.357473,-0.000468803
-0.420634,-0.360358,-0.000468204
-0.419643,-0.36317,-0.000467607
-0.418438,-0.36589,-0.000467011
-0.417027,-0.368503,-0.000466418
-0.415419,-0.370992,-0.000465826
-0.413627,-0.373343,-0.000465236
-0.411662,-0.375543,-0.000464647
-0.409536,-0.377578,-0.00046406
-0.407264,-0.379439,-0.000463475
-0.404858,-0.381115,-0.000462892
-0.402335,-0.382597,-0.000462311
-0.399707,-0.383877,-0.000461731
-0.396992,-0.384949,-0.000461152
-0.394204,-0.385807,-0.000460576
-0.391358,-0.386446,-0.000460001
-0.388472,-0.386864,-0.000459428
-0.385559,-0.387057,-0.000458856
-0.382638,-0.387025,-0.000458286
-0.379723,-0.386767,-0.000457718
-0.37683,-0.386283,-0.000457152
-0.373976,-0.385575,-0.000456587
-0.371177,-0.384646,-0.000456023
-0.368448,-0.383499,-0.000455461
-0.365805,-0.382139,-0.000454901
-0.363264,-0.380571,-0.000454342
-0.360841,-0.378803,-0.000453785
-0.358551,-0.376843,-0.00045323
-0.356408,-0.3747,-0.000452676
-0.354428,-0.372385,-0.000452124
-0.352623,-0.36991,-0.000451573
-0.351008,-0.367288,-0.000451024
-0.349594,-0.364534,-0.000450476
-0.348393,-0.361664,-0.00044993
-0.347415,-0.358695,-0.000449385
-0.346668,-0.355645,-0.000448842
-0.34616,-0.352533,-0.0004483
-0.345897,-0.34938,-0.00044776
-0.345881,-0.346205,-0.000447221
-0.346116,-0.34303,-0.000446684
-0.346602,-0.339876,-0.000446148
-0.347337,-0.336763,-0.000445614
-0.348318,-0.333712,-0.000445081
-0.349541,-0.330745,-0.000444549
-0.350998,-0.327879,-0.000444019
-0.352684,-0.325135,-0.000443491
-0.354587,-0.322531,-0.000442964
-0.356699,-0.320084,-0.000442438
-0.359007,-0.31781,-0.000441914
-0.361499,-0.315726,-0.000441391
-0.364163,-0.313845,-0.00044087
-0.366983,-0.312183,-0.00044035
-0.369945,-0.310752,-0.000439831
-0.37303,-0.309566,-0.000439314
-0.376223,-0.308634,-0.000438798
-0.379504,-0.307968,-0.000438283
-0.382852,-0.307577,-0.00043777
-0.386246,-0.30747,-0.000437258
-0.389663,-0.307652,-0.000436748
-0.393079,-0.308128,-0.000436239
-0.39647,-0.308901,-0.000435731
-0.399808,-0.309971,-0.000435225
-0.403067,-0.311337,-0.000434719
-0.40622,-0.312993,-0.000434216
-0.409241,-0.314932,-0.000433713
-0.412102,-0.317144,-0.000433212
-0.414778,-0.319617,-0.000432712
-0.417243,-0.322336,-0.000432214
-0.419475,-0.325283,-0.000431716
-0.42145,-0.328437,-0.00043122
-0.42315,-0.331778,-0.000430726
-0.424554,-0.33528,-0.000430232
-0.425647,-0.338918,-0.00042974
-0.426414,-0.342664,-0.000429249
-0.426844,-0.346488,-0.000428759
-0.426928,-0.350358,-0.000428271
-0.42666,-0.354242,-0.000427784
-0.426037,-0.358106,-0.000427298
-0.425061,-0.361914,-0.000426813
-0.423736,-0.365631,-0.00042633
-0.422072,-0.369222,-0.000425847
-0.42008,-0.372652,-0.000425366
-0.41778,-0.375887,-0.000424886
-0.415192,-0.378896,-0.000424408
-0.41234,-0.381651,-0.00042393
-0.409254,-0.384127,-0.000423454
-0.405962,-0.386301,-0.000422979
-0.402498,-0.388157,-0.000422505
-0.398893,-0.389681,-0.000422033
-0.395182,-0.390864,-0.000421561
-0.391398,-0.3917,-0.000421091
-0.387574,-0.392189,-0.000420622
-0.383742,-0.392331,-0.000420153
-0.379931,-0.392131,-0.000419687
-0.376173,-0.391596,-0.000419221
-0.372494,-0.390737,-0.000418756
-0.368921,-0.389565,-0.000418293
-0.365479,-0.388095,-0.000417831
-0.362192,-0.386343,-0.000417369
-0.35908,-0.384326,-0.000416909
-0.356163,-0.382066,-0.00041645
-0.353459,-0.379582,-0.000415992
-0.350983,-0.376898,-0.000415536
-0.348747,-0.374036,-0.00041508
-0.346762,-0.371022,-0.000414626
-0.345036,-0.367879,-0.000414172
-0.343574,-0.364633,-0.00041372
-0.342379,-0.361307,-0.000413269
-0.341452,-0.357925,-0.000412818
-0.340791,-0.35451,-0.000412369
-0.340392,-0.351083,-0.000411921
-0.340252,-0.347666,-0.000411474
-0.340362,-0.344278,-0.000411028
-0.340717,-0.340935,-0.000410584
-0.341307,-0.337655,-0.00041014
-0.342124,-0.334453,-0.000409697
-0.343158,-0.331343,-0.000409255
-0.344398,-0.328337,-0.000408815
-0.345834,-0.325447,-0.000408375
-0.347457,-0.322684,-0.000407936
-0.349254,-0.320059,-0.000407499
-0.351214,-0.31758,-0.000407062
-0.353327,-0.315256,-0.000406627
-0.35558,-0.313094,-0.000406192
-0.357961,-0.311102,-0.000405759
-0.360459,-0.309286,-0.000405326
-0.363061,-0.307652,-0.000404895
-0.365754,-0.306204,-0.000404464
-0.368525,-0.304947,-0.000404035
-0.371362,-0.303883,-0.000403606
-0.374251,-0.303015,-0.000403178
-0.37718,-0.302344,-0.000402752
-0.380135,-0.30187,-0.000402326
-0.383105,-0.301594,-0.000401902
-0.386076,-0.301515,-0.000401478
-0.389036,-0.301629,-0.000401055
-0.391974,-0.301936,-0.000400634
-0.394879,-0.30243,-0.000400213
-0.39774,-0.30311,-0.000399793
-0.400546,-0.30397,-0.000399374
-0.403287,-0.305005,-0.000398956
-0.405954,-0.306212,-0.000398539
-0.408539,-0.307583,-0.000398123
-0.411031,-0.309113,-0.000397708
-0.413423,-0.310798,-0.000397294
-0.415707,-0.312629,-0.000396881
-0.417876,-0.314601,-0.000396468
-0.419921,-0.316707,-0.000396057
-0.421835,-0.31894,-0.000395646
-0.423612,-0.321292,-0.000395237
-0.425244,-0.323756,-0.000394828
-0.426726,-0.326323,-0.00039442
-0.42805,-0.328986,-0.000394013
-0.429211,-0.331734,-0.000393607
-0.430204,-0.334559,-0.000393202
-0.431022,-0.33745,-0.000392798
-0.431662,-0.340397,-0.000392395
-0.432119,-0.343388,-0.000391992
-0.43239,-0.346413,-0.000391591
-0.432471,-0.34946,-0.00039119
-0.432361,-0.352516,-0.00039079
-0.432059,-0.355569,-0.000390391
-0.431563,-0.358606,-0.000389993
-0.430875,-0.361614,-0.000389596
-0.429996,-0.36458,-0.0003892
-0.428927,-0.367492,-0.000388804
-0.427673,-0.370337,-0.00038841
-0.426237,-0.373102,-0.000388016
-0.424624,-0.375775,-0.000387623
-0.422839,-0.378343,-0.000387231
-0.42089,-0.380796,-0.00038684
-0.418783,-0.383121,-0.000386449
-0.416527,-0.38531,-0.00038606
-0.41413,-0.38735,-0.000385671
-0.411602,-0.389233,-0.000385283
-0.408952,-0.390951,-0.000384896
-0.406192,-0.392493,-0.000384509
-0.403332,-0.393854,-0.000384124
-0.400384,-0.395027,-0.000383739
-0.397359,-0.396004,-0.000383355
-0.39427,-0.396781,-0.000382972
-0.39113,-0.397354,-0.00038259
-0.387952,-0.397718,-0.000382209
-0.384748,-0.39787,-0.000381828
-0.381533,-0.397808,-0.000381448
-0.37832,-0.397532,-0.000381069
-0.375124,-0.39704,-0.000380691
-0.371957,-0.396334,-0.000380313
-0.368834,-0.395414,-0.000379937
-0.365769,-0.394282,-0.000379561
-0.362776,-0.392944,-0.000379186
-0.359868,-0.391401,-0.000378811
-0.35706,-0.389661,-0.000378438
-0.354364,-0.387729,-0.000378065
-0.351793,-0.385612,-0.000377693
-0.349361,-0.383319,-0.000377321
-0.347078,-0.380858,-0.000376951
-0.344957,-0.378241,-0.000376581
-0.343009,-0.375477,-0.000376212
-0.341243,-0.37258,-0.000375844
-0.33967,-0.369562,-0.000375476
-0.338296,-0.366436,-0.000375109
-0.33713,-0.363217,-0.000374743
-0.336178,-0.359919,-0.000374378
-0.335446,-0.356559,-0.000374014
-0.334936,-0.353151,-0.00037365
-0.334653,-0.349713,-0.000373287
-0.334598,-0.34626,-0.000372924
-0.33477,-0.342809,-0.000372563
-0.33517,-0.339377,-0.000372202
-0.335795,-0.335978,-0.000371842
-0.336643,-0.33263,-0.000371482
-0.337708,-0.329347,-0.000371123
-0.338985,-0.326146,-0.000370765
-0.340468,-0.323039,-0.000370408
-0.34215,-0.320041,-0.000370051
-0.344022,-0.317165,-0.000369695
-0.346076,-0.314423,-0.00036934
-0.348301,-0.311827,-0.000368986
-0.350688,-0.309389,-0.000368632
-0.353225,-0.307117,-0.000368279
-0.3559,-0.305021,-0.000367926
-0.358703,-0.303109,-0.000367575
-0.36162,-0.301389,-0.000367224
-0.364639,-0.299867,-0.000366873
-0.367746,-0.29855,-0.000366524
-0.370929,-0.297441,-0.000366175
-0.374174,-0.296544,-0.000365826
-0.377467,-0.295863,-0.000365479
-0.380795,-0.2954,-0.000365132
-0.384143,-0.295155,-0.000364785
-0.387498,-0.29513,-0.00036444
-0.390847,-0.295323,-0.000364095
-0.394176,-0.295734,-0.000363751
-0.397472,-0.296359,-0.000363407
-0.40072,-0.297196,-0.000363064
-0.403909,-0.298241,-0.000362722
-0.407026,-0.299489,-0.00036238
-0.410059,-0.300935,-0.000362039
-0.412995,-0.302573,-0.000361699
-0.415823,-0.304395,-0.000361359
-0.418533,-0.306395,-0.00036102
-0.421113,-0.308564,-0.000360682
-0.423554,-0.310894,-0.000360344
-0.425846,-0.313374,-0.000360007
-0.427981,-0.315996,-0.00035967
-0.42995,-0.318749,-0.000359334
-0.431746,-0.321621,-0.000358999
-0.433362,-0.324602,-0.000358665
-0.434791,-0.327679,-0.000358331
-0.436028,-0.330841,-0.000357997
-0.437069,-0.334075,-0.000357665
-0.43791,-0.337367,-0.000357333
-0.438547,-0.340706,-0.000357001
-0.438978,-0.344078,-0.00035667
-0.439203,-0.347469,-0.00035634
-0.43922,-0.350867,-0.000356011
-0.439031,-0.354257,-0.000355682
-0.438637,-0.357628,-0.000355353
-0.438039,-0.360964,-0.000355025
-0.437241,-0.364255,-0.000354698
-0.436247,-0.367487,-0.000354372
-0.435061,-0.370648,-0.000354046
-0.433689,-0.373727,-0.00035372
-0.432136,-0.376713,-0.000353396
-0.430411,-0.379594,-0.000353071
