x,y,gamma
-0.445169,0.0122732,-0.0158099
-0.445228,0.0123897,-0.00912614
-0.445284,0.0125058,-0.00706775
-0.445338,0.0126216,-0.00597222
-0.445389,0.0127369,-0.00526601
-0.445437,0.0128517,-0.0047624
-0.445483,0.012966,-0.00437994
-0.445526,0.0130798,-0.00407674
-0.445567,0.013193,-0.00382871
-0.445606,0.0133057,-0.00362092
-0.445642,0.0134177,-0.00344353
-0.445676,0.0135292,-0.00328979
-0.445707,0.01364,-0.00315486
-0.445736,0.0137502,-0.0030352
-0.445764,0.0138597,-0.00292811
-0.445789,0.0139685,-0.00283155
-0.445812,0.0140766,-0.00274389
-0.445832,0.0141841,-0.00266383
-0.445851,0.0142908,-0.00259035
-0.445868,0.0143967,-0.00252258
-0.445883,0.014502,-0.00245982
-0.445896,0.0146065,-0.00240148
-0.445907,0.0147102,-0.00234707
-0.445916,0.0148132,-0.00229615
-0.445924,0.0149154,-0.00224838
-0.445929,0.0150169,-0.00220344
-0.445933,0.0151176,-0.00216105
-0.445936,0.0152175,-0.002121
-0.445936,0.0153166,-0.00208306
-0.445935,0.015415,-0.00204706
-0.445933,0.0155126,-0.00201285
-0.445929,0.0156094,-0.00198026
-0.445923,0.0157055,-0.00194919
-0.445916,0.0158008,-0.00191951
-0.445908,0.0158953,-0.00189113
-0.445898,0.015989,-0.00186395
-0.445886,0.016082,-0.00183789
-0.445874,0.0161743,-0.00181288
-0.44586,0.0162658,-0.00178884
-0.445845,0.0163566,-0.00176572
-0.445828,0.0164466,-0.00174345
-0.445811,0.0165359,-0.00172199
-0.445792,0.0166245,-0.00170129
-0.445772,0.0167123,-0.0016813
-0.445751,0.0167995,-0.00166199
-0.445729,0.016886,-0.00164331
-0.445705,0.0169718,-0.00162523
-0.445681,0.0170569,-0.00160773
-0.445656,0.0171413,-0.00159077
-0.44563,0.0172252,-0.00157432
-0.445602,0.0173083,-0.00155836
-0.445574,0.0173908,-0.00154286
-0.445545,0.0174728,-0.0015278
-0.445515,0.0175541,-0.00151317
-0.445484,0.0176348,-0.00149894
-0.445453,0.0177149,-0.00148509
-0.44542,0.0177945,-0.00147161
-0.445387,0.0178735,-0.00145848
-0.445353,0.0179519,-0.00144568
-0.445318,0.0180299,-0.00143321
-0.445283,0.0181073,-0.00142104
-0.445247,0.0181842,-0.00140917
-0.44521,0.0182606,-0.00139759
-0.445172,0.0183366,-0.00138627
-0.445134,0.0184121,-0.00137522
-0.445096,0.0184871,-0.00136442
-0.445056,0.0185618,-0.00135387
-0.445017,0.018636,-0.00134354
-0.444976,0.0187098,-0.00133345
-0.444936,0.0187832,-0.00132356
-0.444894,0.0188563,-0.00131389
-0.444852,0.018929,-0.00130442
-0.44481,0.0190013,-0.00129515
-0.444767,0.0190734,-0.00128606
-0.444724,0.0191451,-0.00127715
-0.444681,0.0192166,-0.00126843
-0.444637,0.0192877,-0.00125987
-0.444593,0.0193586,-0.00125147
-0.444548,0.0194293,-0.00124324
-0.444503,0.0194997,-0.00123516
-0.444458,0.01957,-0.00122722
-0.444413,0.01964,-0.00121944
-0.444367,0.0197098,-0.00121179
-0.444321,0.0197795,-0.00120428
-0.444275,0.019849,-0.00119691
-0.444229,0.0199184,-0.00118966
-0.444182,0.0199876,-0.00118253
-0.444135,0.0200568,-0.00117553
-0.444088,0.0201258,-0.00116864
-0.444041,0.0201948,-0.00116187
-0.443994,0.0202638,-0.00115521
-0.443947,0.0203326,-0.00114866
-0.443899,0.0204015,-0.00114222
-0.443852,0.0204703,-0.00113587
-0.443804,0.0205392,-0.00112963
-0.443757,0.020608,-0.00112348
-0.443709,0.0206769,-0.00111743
-0.443661,0.0207458,-0.00111147
-0.443614,0.0208148,-0.0011056
-0.443566,0.0208839,-0.00109982
-0.443519,0.020953,-0.00109412
-0.443471,0.0210223,-0.00108851
-0.443424,0.0210917,-0.00108298
-0.443376,0.0211612,-0.00107752
-0.443329,0.0212308,-0.00107215
-0.443282,0.0213006,-0.00106685
-0.443234,0.0213706,-0.00106162
-0.443188,0.0214407,-0.00105647
-0.443141,0.021511,-0.00105139
-0.443094,0.0215816,-0.00104637
-0.443048,0.0216524,-0.00104142
-0.443001,0.0217234,-0.00103654
-0.442955,0.0217946,-0.00103173
-0.442909,0.0218661,-0.00102697
-0.442864,0.0219379,-0.00102228
-0.442818,0.02201,-0.00101765
-0.442773,0.0220823,-0.00101307
-0.442729,0.022155,-0.00100856
-0.442684,0.0222279,-0.0010041
-0.44264,0.0223012,-0.000999693
-0.442596,0.0223749,-0.000995343
-0.442552,0.0224489,-0.000991046
-0.442509,0.0225232,-0.000986801
-0.442466,0.0225979,-0.000982607
-0.442424,0.022673,-0.000978462
-0.442382,0.0227485,-0.000974366
-0.44234,0.0228244,-0.000970319
-0.442299,0.0229006,-0.000966318
-0.442258,0.0229773,-0.000962363
-0.442217,0.0230545,-0.000958453
-0.442177,0.023132,-0.000954588
-0.442138,0.02321,-0.000950766
-0.442099,0.0232884,-0.000946987
-0.44206,0.0233673,-0.00094325
-0.442022,0.0234467,-0.000939553
-0.441985,0.0235265,-0.000935897
-0.441948,0.0236068,-0.000932281
-0.441911,0.0236876,-0.000928703
-0.441875,0.0237689,-0.000925163
-0.44184,0.0238507,-0.000921661
-0.441805,0.023933,-0.000918196
-0.441771,0.0240158,-0.000914767
-0.441738,0.0240991,-0.000911373
-0.441705,0.0241829,-0.000908015
-0.441673,0.0242673,-0.00090469
-0.441641,0.0243522,-0.000901399
-0.44161,0.0244376,-0.000898142
-0.44158,0.0245236,-0.000894917
-0.44155,0.0246101,-0.000891724
-0.441521,0.0246972,-0.000888562
-0.441493,0.0247848,-0.000885432
-0.441466,0.0248729,-0.000882332
-0.441439,0.0249617,-0.000879261
-0.441413,0.0250509,-0.000876221
-0.441388,0.0251408,-0.000873209
-0.441364,0.0252312,-0.000870226
-0.44134,0.0253222,-0.000867271
-0.441317,0.0254137,-0.000864343
-0.441295,0.0255058,-0.000861443
-0.441274,0.0255985,-0.00085857
-0.441254,0.0256918,-0.000855723
-0.441234,0.0257856,-0.000852901
-0.441216,0.02588,-0.000850106
-0.441198,0.025975,-0.000847335
-0.441181,0.0260705,-0.00084459
-0.441165,0.0261666,-0.000841868
-0.44115,0.0262633,-0.000839171
-0.441136,0.0263606,-0.000836497
-0.441123,0.0264584,-0.000833847
-0.441111,0.0265568,-0.00083122
-0.4411,0.0266557,-0.000828615
-0.441089,0.0267553,-0.000826033
-0.44108,0.0268553,-0.000823473
-0.441072,0.026956,-0.000820934
-0.441065,0.0270572,-0.000818417
-0.441058,0.0271589,-0.00081592
-0.441053,0.0272612,-0.000813445
-0.441049,0.0273641,-0.00081099
-0.441046,0.0274675,-0.000808555
-0.441044,0.0275714,-0.00080614
-0.441043,0.0276758,-0.000803745
-0.441043,0.0277808,-0.000801369
-0.441045,0.0278863,-0.000799013
-0.441047,0.0279923,-0.000796675
-0.44105,0.0280989,-0.000794355
-0.441055,0.0282059,-0.000792055
-0.441061,0.0283135,-0.000789772
-0.441068,0.0284215,-0.000787507
-0.441076,0.02853,-0.000785259
-0.441086,0.028639,-0.000783029
-0.441096,0.0287485,-0.000780816
-0.441108,0.0288584,-0.00077862
-0.441121,0.0289688,-0.000776441
-0.441135,0.0290797,-0.000774278
-0.441151,0.029191,-0.000772132
-0.441167,0.0293027,-0.000770002
-0.441185,0.0294148,-0.000767887
-0.441205,0.0295274,-0.000765788
-0.441225,0.0296404,-0.000763705
-0.441247,0.0297537,-0.000761637
-0.44127,0.0298675,-0.000759584
-0.441295,0.0299816,-0.000757546
-0.441321,0.0300961,-0.000755523
-0.441348,0.0302109,-0.000753514
-0.441376,0.0303261,-0.00075152
-0.441406,0.0304416,-0.000749539
-0.441437,0.0305575,-0.000747573
-0.44147,0.0306736,-0.000745621
-0.441504,0.0307901,-0.000743682
-0.441539,0.0309068,-0.000741757
-0.441576,0.0310238,-0.000739846
-0.441614,0.0311411,-0.000737947
-0.441654,0.0312586,-0.000736062
-0.441695,0.0313764,-0.000734189
-0.441737,0.0314944,-0.000732329
-0.441781,0.0316126,-0.000730482
-0.441827,0.0317309,-0.000728647
-0.441873,0.0318495,-0.000726825
-0.441922,0.0319682,-0.000725015
-0.441972,0.0320871,-0.000723216
-0.442023,0.0322061,-0.00072143
-0.442076,0.0323253,-0.000719655
-0.44213,0.0324445,-0.000717893
-0.442186,0.0325638,-0.000716141
-0.442243,0.0326832,-0.000714401
-0.442302,0.0328027,-0.000712672
-0.442362,0.0329222,-0.000710955
-0.442424,0.0330417,-0.000709248
-0.442488,0.0331613,-0.000707552
-0.442552,0.0332808,-0.000705867
-0.442619,0.0334003,-0.000704193
-0.442687,0.0335198,-0.000702529
-0.442757,0.0336392,-0.000700876
-0.442828,0.0337585,-0.000699233
-0.442901,0.0338778,-0.0006976
-0.442975,0.0339969,-0.000695977
-0.443051,0.0341159,-0.000694365
-0.443129,0.0342347,-0.000692762
-0.443208,0.0343534,-0.000691169
-0.443289,0.0344719,-0.000689585
-0.443371,0.0345901,-0.000688011
-0.443455,0.0347082,-0.000686447
-0.44354,0.034826,-0.000684892
-0.443628,0.0349435,-0.000683347
-0.443716,0.0350608,-0.00068181
-0.443807,0.0351777,-0.000680283
-0.443899,0.0352943,-0.000678764
-0.443992,0.0354106,-0.000677255
-0.444088,0.0355265,-0.000675754
-0.444184,0.0356421,-0.000674263
-0.444283,0.0357572,-0.000672779
-0.444383,0.0358719,-0.000671305
-0.444485,0.0359861,-0.000669839
-0.444588,0.0360999,-0.000668381
-0.444693,0.0362132,-0.000666931
-0.444799,0.036326,-0.00066549
-0.444908,0.0364382,-0.000664057
-0.445017,0.0365499,-0.000662632
-0.445129,0.036661,-0.000661215
-0.445242,0.0367716,-0.000659806
-0.445356,0.0368815,-0.000658405
-0.445473,0.0369907,-0.000657012
-0.44559,0.0370993,-0.000655626
-0.44571,0.0372072,-0.000654248
-0.445831,0.0373145,-0.000652878
-0.445953,0.0374209,-0.000651515
-0.446078,0.0375267,-0.000650159
-0.446204,0.0376316,-0.000648811
-0.446331,0.0377358,-0.00064747
-0.44646,0.0378392,-0.000646136
-0.44659,0.0379417,-0.000644809
-0.446722,0.0380433,-0.00064349
-0.446856,0.0381441,-0.000642177
-0.446991,0.038244,-0.000640872
-0.447128,0.0383429,-0.000639573
-0.447266,0.0384409,-0.000638281
-0.447406,0.038538,-0.000636996
-0.447547,0.038634,-0.000635718
-0.44769,0.038729,-0.000634446
-0.447835,0.038823,-0.000633181
-0.44798,0.038916,-0.000631922
-0.448128,0.0390078,-0.00063067
-0.448277,0.0390986,-0.000629424
-0.448427,0.0391882,-0.000628185
-0.448579,0.0392767,-0.000626952
-0.448732,0.039364,-0.000625725
-0.448886,0.0394501,-0.000624504
-0.449042,0.039535,-0.00062329
-0.4492,0.0396187,-0.000622081
-0.449359,0.0397012,-0.000620879
-0.449519,0.0397823,-0.000619682
-0.44968,0.0398622,-0.000618492
-0.449843,0.0399408,-0.000617307
-0.450008,0.040018,-0.000616129
-0.450173,0.0400939,-0.000614956
-0.45034,0.0401684,-0.000613788
-0.450509,0.0402415,-0.000612627
-0.450678,0.0403132,-0.000611471
-0.450849,0.0403835,-0.00061032
-0.451021,0.0404523,-0.000609176
-0.451195,0.0405196,-0.000608036
-0.451369,0.0405855,-0.000606902
-0.451545,0.0406498,-0.000605774
-0.451722,0.0407126,-0.000604651
-0.4519,0.0407739,-0.000603533
-0.452079,0.0408336,-0.000602421
-0.45226,0.0408917,-0.000601313
-0.452442,0.0409482,-0.000600211
-0.452624,0.0410031,-0.000599114
-0.452808,0.0410564,-0.000598023
-0.452993,0.041108,-0.000596936
-0.453179,0.041158,-0.000595854
-0.453366,0.0412062,-0.000594777
-0.453554,0.0412528,-0.000593706
-0.453743,0.0412976,-0.000592639
-0.453933,0.0413407,-0.000591577
-0.454124,0.0413821,-0.00059052
-0.454316,0.0414217,-0.000589467
-0.454509,0.0414595,-0.00058842
-0.454703,0.0414955,-0.000587377
-0.454897,0.0415298,-0.000586338
-0.455093,0.0415622,-0.000585305
-0.455289,0.0415927,-0.000584276
-0.455486,0.0416214,-0.000583251
-0.455684,0.0416483,-0.000582232
-0.455883,0.0416733,-0.000581216
-0.456082,0.0416964,-0.000580205
-0.456283,0.0417176,-0.000579199
-0.456483,0.0417369,-0.000578197
-0.456685,0.0417543,-0.000577199
-0.456887,0.0417697,-0.000576206
-0.45709,0.0417832,-0.000575217
-0.457294,0.0417948,-0.000574232
-0.457498,0.0418044,-0.000573252
-0.457703,0.041812,-0.000572275
-0.457908,0.0418177,-0.000571303
-0.458114,0.0418213,-0.000570335
-0.45832,0.041823,-0.000569371
-0.458527,0.0418226,-0.000568411
-0.458734,0.0418203,-0.000567456
-0.458942,0.0418159,-0.000566504
