x,y,gamma
-0.414221,-0.0137554,-0.00103173
-0.414247,-0.0136807,-0.00102697
-0.414273,-0.0136061,-0.00102228
-0.414302,-0.0135316,-0.00101765
-0.414332,-0.0134572,-0.00101307
-0.414364,-0.013383,-0.00100856
-0.414398,-0.0133089,-0.0010041
-0.414434,-0.013235,-0.000999693
-0.414472,-0.0131613,-0.000995343
-0.414511,-0.0130879,-0.000991046
-0.414553,-0.0130147,-0.000986801
-0.414597,-0.0129418,-0.000982607
-0.414643,-0.0128693,-0.000978462
-0.414691,-0.0127972,-0.000974366
-0.414742,-0.0127254,-0.000970319
-0.414794,-0.0126541,-0.000966318
-0.414849,-0.0125833,-0.000962363
-0.414907,-0.012513,-0.000958453
-0.414966,-0.0124433,-0.000954588
-0.415028,-0.0123742,-0.000950766
-0.415093,-0.0123057,-0.000946987
-0.41516,-0.012238,-0.00094325
-0.41523,-0.012171,-0.000939553
-0.415302,-0.0121049,-0.000935897
-0.415377,-0.0120396,-0.000932281
-0.415454,-0.0119752,-0.000928703
-0.415534,-0.0119118,-0.000925163
-0.415617,-0.0118494,-0.000921661
-0.415702,-0.0117881,-0.000918196
-0.415791,-0.0117281,-0.000914767
-0.415882,-0.0116692,-0.000911373
-0.415976,-0.0116116,-0.000908015
-0.416073,-0.0115554,-0.00090469
-0.416172,-0.0115007,-0.000901399
-0.416275,-0.0114475,-0.000898142
-0.416381,-0.0113958,-0.000894917
-0.416489,-0.0113459,-0.000891724
-0.416601,-0.0112977,-0.000888562
-0.416715,-0.0112514,-0.000885432
-0.416833,-0.011207,-0.000882332
-0.416953,-0.0111646,-0.000879261
-0.417077,-0.0111243,-0.000876221
-0.417203,-0.0110862,-0.000873209
-0.417333,-0.0110505,-0.000870226
-0.417465,-0.0110171,-0.000867271
-0.417601,-0.0109863,-0.000864343
-0.41774,-0.010958,-0.000861443
-0.417881,-0.0109325,-0.00085857
-0.418026,-0.0109098,-0.000855723
-0.418174,-0.0108901,-0.000852901
-0.418325,-0.0108734,-0.000850106
-0.418479,-0.0108599,-0.000847335
-0.418636,-0.0108497,-0.00084459
-0.418795,-0.0108429,-0.000841868
-0.418958,-0.0108397,-0.000839171
-0.419124,-0.0108401,-0.000836497
-0.419292,-0.0108443,-0.000833847
-0.419463,-0.0108525,-0.00083122
-0.419637,-0.0108647,-0.000828615
-0.419814,-0.0108812,-0.000826033
-0.419994,-0.010902,-0.000823473
-0.420176,-0.0109272,-0.000820934
-0.42036,-0.0109572,-0.000818417
-0.420547,-0.0109919,-0.00081592
-0.420736,-0.0110315,-0.000813445
-0.420928,-0.0110762,-0.00081099
-0.421122,-0.0111261,-0.000808555
-0.421318,-0.0111813,-0.00080614
-0.421516,-0.0112422,-0.000803745
-0.421716,-0.0113086,-0.000801369
-0.421917,-0.0113809,-0.000799013
-0.422121,-0.0114592,-0.000796675
-0.422326,-0.0115437,-0.000794355
-0.422532,-0.0116344,-0.000792055
-0.422739,-0.0117315,-0.000789772
-0.422947,-0.0118352,-0.000787507
-0.423157,-0.0119457,-0.000785259
-0.423367,-0.012063,-0.000783029
-0.423577,-0.0121874,-0.000780816
-0.423788,-0.0123189,-0.00077862
-0.423999,-0.0124577,-0.000776441
-0.424209,-0.0126039,-0.000774278
-0.42442,-0.0127577,-0.000772132
-0.42463,-0.0129191,-0.000770002
-0.424839,-0.0130884,-0.000767887
-0.425047,-0.0132655,-0.000765788
-0.425253,-0.0134506,-0.000763705
-0.425458,-0.0136438,-0.000761637
-0.425661,-0.0138452,-0.000759584
-0.425862,-0.0140549,-0.000757546
-0.42606,-0.0142729,-0.000755523
-0.426256,-0.0144992,-0.000753514
-0.426448,-0.014734,-0.00075152
-0.426637,-0.0149772,-0.000749539
-0.426822,-0.0152289,-0.000747573
-0.427003,-0.0154891,-0.000745621
-0.42718,-0.0157577,-0.000743682
-0.427351,-0.0160348,-0.000741757
-0.427518,-0.0163203,-0.000739846
-0.427679,-0.0166142,-0.000737947
-0.427834,-0.0169163,-0.000736062
-0.427983,-0.0172267,-0.000734189
-0.428125,-0.0175451,-0.000732329
-0.42826,-0.0178715,-0.000730482
-0.428388,-0.0182058,-0.000728647
-0.428508,-0.0185477,-0.000726825
-0.42862,-0.0188971,-0.000725015
-0.428723,-0.0192539,-0.000723216
-0.428818,-0.0196177,-0.00072143
-0.428903,-0.0199883,-0.000719655
-0.428979,-0.0203656,-0.000717893
-0.429044,-0.0207492,-0.000716141
-0.4291,-0.0211388,-0.000714401
-0.429145,-0.0215341,-0.000712672
-0.429179,-0.0219349,-0.000710955
-0.429202,-0.0223406,-0.000709248
-0.429214,-0.0227511,-0.000707552
-0.429213,-0.0231659,-0.000705867
-0.429201,-0.0235846,-0.000704193
-0.429177,-0.0240068,-0.000702529
-0.42914,-0.0244321,-0.000700876
-0.42909,-0.02486,-0.000699233
-0.429028,-0.0252901,-0.0006976
-0.428952,-0.0257219,-0.000695977
-0.428863,-0.026155,-0.000694365
-0.428761,-0.0265889,-0.000692762
-0.428646,-0.0270231,-0.000691169
-0.428517,-0.027457,-0.000689585
-0.428374,-0.0278903,-0.000688011
-0.428218,-0.0283223,-0.000686447
-0.428048,-0.0287526,-0.000684892
-0.427865,-0.0291807,-0.000683347
-0.427668,-0.0296061,-0.00068181
-0.427457,-0.0300282,-0.000680283
-0.427233,-0.0304465,-0.000678764
-0.426995,-0.0308606,-0.000677255
-0.426744,-0.0312699,-0.000675754
-0.42648,-0.031674,-0.000674263
-0.426203,-0.0320724,-0.000672779
-0.425913,-0.0324646,-0.000671305
-0.425611,-0.03285,-0.000669839
-0.425296,-0.0332284,-0.000668381
-0.424969,-0.0335992,-0.000666931
-0.424629,-0.0339619,-0.00066549
-0.424279,-0.0343163,-0.000664057
-0.423917,-0.0346617,-0.000662632
-0.423543,-0.034998,-0.000661215
-0.423159,-0.0353246,-0.000659806
-0.422765,-0.0356413,-0.000658405
-0.42236,-0.0359476,-0.000657012
-0.421945,-0.0362433,-0.000655626
-0.421521,-0.036528,-0.000654248
-0.421088,-0.0368015,-0.000652878
-0.420646,-0.0370634,-0.000651515
-0.420196,-0.0373135,-0.000650159
-0.419738,-0.0375515,-0.000648811
-0.419273,-0.0377772,-0.00064747
-0.4188,-0.0379904,-0.000646136
-0.41832,-0.0381909,-0.000644809
-0.417834,-0.0383786,-0.00064349
-0.417342,-0.0385532,-0.000642177
-0.416845,-0.0387145,-0.000640872
-0.416342,-0.0388626,-0.000639573
-0.415835,-0.0389972,-0.000638281
-0.415323,-0.0391183,-0.000636996
-0.414807,-0.0392258,-0.000635718
-0.414288,-0.0393195,-0.000634446
-0.413765,-0.0393995,-0.000633181
-0.41324,-0.0394657,-0.000631922
-0.412713,-0.039518,-0.00063067
-0.412183,-0.0395565,-0.000629424
-0.411652,-0.0395812,-0.000628185
-0.41112,-0.0395919,-0.000626952
-0.410586,-0.0395889,-0.000625725
-0.410053,-0.039572,-0.000624504
-0.409519,-0.0395413,-0.00062329
-0.408985,-0.0394969,-0.000622081
-0.408452,-0.0394389,-0.000620879
-0.40792,-0.0393672,-0.000619682
-0.407389,-0.039282,-0.000618492
-0.40686,-0.0391833,-0.000617307
-0.406333,-0.0390712,-0.000616129
-0.405808,-0.0389459,-0.000614956
-0.405286,-0.0388074,-0.000613788
-0.404767,-0.0386559,-0.000612627
-0.404251,-0.0384914,-0.000611471
-0.403738,-0.0383141,-0.00061032
-0.403229,-0.0381241,-0.000609176
-0.402724,-0.0379215,-0.000608036
-0.402224,-0.0377065,-0.000606902
-0.401729,-0.0374792,-0.000605774
-0.401238,-0.0372398,-0.000604651
-0.400753,-0.0369885,-0.000603533
-0.400273,-0.0367252,-0.000602421
-0.399798,-0.0364504,-0.000601313
-0.39933,-0.036164,-0.000600211
-0.398868,-0.0358663,-0.000599114
-0.398413,-0.0355574,-0.000598023
-0.397964,-0.0352376,-0.000596936
-0.397523,-0.0349069,-0.000595854
-0.397088,-0.0345657,-0.000594777
-0.396661,-0.034214,-0.000593706
-0.396242,-0.0338521,-0.000592639
-0.39583,-0.0334801,-0.000591577
-0.395427,-0.0330983,-0.00059052
-0.395032,-0.0327068,-0.000589467
-0.394645,-0.0323059,-0.00058842
-0.394267,-0.0318958,-0.000587377
-0.393898,-0.0314767,-0.000586338
-0.393539,-0.0310488,-0.000585305
-0.393188,-0.0306122,-0.000584276
-0.392847,-0.0301674,-0.000583251
-0.392515,-0.0297143,-0.000582232
-0.392193,-0.0292534,-0.000581216
-0.391881,-0.0287848,-0.000580205
-0.39158,-0.0283088,-0.000579199
-0.391288,-0.0278255,-0.000578197
-0.391007,-0.0273353,-0.000577199
-0.390737,-0.0268384,-0.000576206
-0.390477,-0.026335,-0.000575217
-0.390228,-0.0258254,-0.000574232
-0.38999,-0.0253098,-0.000573252
-0.389764,-0.0247885,-0.000572275
-0.389548,-0.0242618,-0.000571303
-0.389344,-0.0237298,-0.000570335
-0.389151,-0.023193,-0.000569371
-0.38897,-0.0226515,-0.000568411
-0.3888,-0.0221056,-0.000567456
-0.388643,-0.0215555,-0.000566504
-0.388497,-0.0210017,-0.000565556
-0.388362,-0.0204442,-0.000564613
-0.38824,-0.0198835,-0.000563673
-0.38813,-0.0193198,-0.000562737
-0.388032,-0.0187533,-0.000561805
-0.387946,-0.0181844,-0.000560877
-0.387872,-0.0176133,-0.000559952
-0.387811,-0.0170403,-0.000559032
-0.387761,-0.0164657,-0.000558115
-0.387724,-0.0158897,-0.000557202
-0.387699,-0.0153127,-0.000556293
-0.387687,-0.014735,-0.000555387
-0.387686,-0.0141568,-0.000554485
-0.387698,-0.0135784,-0.000553587
-0.387722,-0.0130001,-0.000552693
-0.387759,-0.0124222,-0.000551802
-0.387808,-0.0118449,-0.000550914
-0.387868,-0.0112685,-0.00055003
-0.387941,-0.0106934,-0.00054915
-0.388026,-0.0101197,-0.000548273
-0.388123,-0.00954775,-0.000547399
-0.388232,-0.00897785,-0.000546529
-0.388353,-0.00841024,-0.000545663
-0.388486,-0.00784519,-0.000544799
-0.388631,-0.00728296,-0.00054394
-0.388787,-0.00672381,-0.000543083
-0.388955,-0.00616799,-0.00054223
-0.389134,-0.00561576,-0.00054138
-0.389325,-0.00506738,-0.000540534
-0.389527,-0.00452307,-0.00053969
-0.38974,-0.0039831,-0.00053885
-0.389964,-0.00344769,-0.000538014
-0.390199,-0.00291708,-0.00053718
-0.390445,-0.0023915,-0.000536349
-0.390701,-0.00187118,-0.000535522
-0.390968,-0.00135633,-0.000534698
-0.391246,-0.000847173,-0.000533877
-0.391533,-0.000343922,-0.000533059
-0.391831,0.000153217,-0.000532244
-0.392138,0.000644042,-0.000531432
-0.392456,0.00112836,-0.000530624
-0.392783,0.00160597,-0.000529818
-0.393119,0.00207668,-0.000529015
-0.393465,0.00254033,-0.000528215
-0.39382,0.00299672,-0.000527418
-0.394184,0.00344569,-0.000526625
-0.394556,0.00388707,-0.000525834
-0.394937,0.00432069,-0.000525046
-0.395327,0.00474641,-0.00052426
-0.395724,0.00516406,-0.000523478
-0.39613,0.00557351,-0.000522699
-0.396544,0.00597461,-0.000521922
-0.396965,0.00636722,-0.000521148
-0.397393,0.00675122,-0.000520377
-0.397829,0.00712647,-0.000519609
-0.398272,0.00749286,-0.000518843
-0.398722,0.00785026,-0.00051808
-0.399179,0.00819858,-0.00051732
-0.399642,0.0085377,-0.000516563
-0.400112,0.00886752,-0.000515808
-0.400587,0.00918795,-0.000515056
-0.401069,0.00949889,-0.000514307
-0.401556,0.00980025,-0.00051356
-0.402049,0.010092,-0.000512816
-0.402547,0.0103739,-0.000512075
-0.40305,0.0106461,-0.000511336
-0.403558,0.0109084,-0.0005106
-0.404071,0.0111607,-0.000509866
-0.404589,0.0114031,-0.000509135
-0.40511,0.0116354,-0.000508406
-0.405636,0.0118575,-0.00050768
-0.406166,0.0120696,-0.000506956
-0.4067,0.0122714,-0.000506235
-0.407237,0.012463,-0.000505517
-0.407778,0.0126443,-0.0005048
-0.408322,0.0128153,-0.000504087
-0.408869,0.0129759,-0.000503375
-0.409418,0.0131262,-0.000502666
-0.409971,0.0132661,-0.00050196
-0.410525,0.0133956,-0.000501255
-0.411082,0.0135147,-0.000500554
-0.411641,0.0136234,-0.000499854
-0.412202,0.0137216,-0.000499157
-0.412765,0.0138094,-0.000498462
-0.413329,0.0138867,-0.00049777
-0.413895,0.0139536,-0.00049708
-0.414461,0.01401,-0.000496392
-0.415029,0.0140561,-0.000495706
-0.415597,0.0140917,-0.000495023
-0.416166,0.0141169,-0.000494342
-0.416736,0.0141317,-0.000493663
-0.417305,0.0141361,-0.000492986
-0.417875,0.0141301,-0.000492312
-0.418445,0.0141139,-0.000491639
-0.419014,0.0140873,-0.000490969
-0.419584,0.0140505,-0.000490302
-0.420152,0.0140034,-0.000489636
-0.42072,0.0139461,-0.000488972
-0.421287,0.0138786,-0.000488311
-0.421852,0.013801,-0.000487651
-0.422417,0.0137132,-0.000486994
-0.42298,0.0136154,-0.000486339
-0.423541,0.0135076,-0.000485686
-0.424101,0.0133899,-0.000485035
-0.424659,0.0132622,-0.000484386
-0.425215,0.0131246,-0.000483739
-0.425768,0.0129773,-0.000483095
-0.426319,0.0128201,-0.000482452
-0.426868,0.0126533,-0.000481811
-0.427414,0.0124768,-0.000481172
-0.427957,0.0122908,-0.000480536
-0.428497,0.0120952,-0.000479901
-0.429034,0.0118902,-0.000479268
-0.429568,0.0116758,-0.000478637
-0.430098,0.0114521,-0.000478008
-0.430625,0.0112192,-0.000477382
-0.431148,0.010977,-0.000476757
-0.431667,0.0107258,-0.000476133
-0.432182,0.0104656,-0.000475512
-0.432693,0.0101964,-0.000474893
-0.4332,0.00991843,-0.000474276
-0.433702,0.00963165,-0.00047366
-0.4342,0.00933619,-0.000473047
-0.434693,0.00903214,-0.000472435
-0.435181,0.00871958,-0.000471825
-0.435664,0.00839862,-0.000471217
-0.436142,0.00806933,-0.000470611
-0.436615,0.00773183,-0.000470006
-0.437082,0.0073862,-0.000469404
-0.437544,0.00703254,-0.000468803
-0.438001,0.00667096,-0.000468204
-0.438451,0.00630157,-0.000467607
-0.438896,0.00592446,-0.000467011
-0.439335,0.00553975,-0.000466418
-0.439767,0.00514754,-0.000465826
-0.440194,0.00474794,-0.000465236
-0.440614,0.00434107,-0.000464647
-0.441027,0.00392704,-0.00046406
-0.441435,0.00350598,-0.000463475
-0.441835,0.00307798,-0.000462892
-0.442229,0.00264319,-0.000462311
-0.442615,0.00220171,-0.000461731
-0.442995,0.00175367,-0.000461152
-0.443368,0.00129919,-0.000460576
-0.443733,0.000838409,-0.000460001
-0.444091,0.000371444,-0.000459428
-0.444442,-0.000101574,-0.000458856
-0.444785,-0.000580514,-0.000458286
-0.445121,-0.00106524,-0.000457718
-0.445449,-0.00155563,-0.000457152
-0.44577,-0.00205154,-0.000456587
-0.446082,-0.00255284,-0.000456023
-0.446387,-0.00305939,-0.000455461
-0.446684,-0.00357106,-0.000454901
-0.446973,-0.0040877,-0.000454342
-0.447253,-0.00460917,-0.000453785
-0.447526,-0.00513534,-0.00045323
-0.44779,-0.00566607,-0.000452676
-0.448046,-0.0062012,-0.000452124
-0.448293,-0.0067406,-0.000451573
-0.448533,-0.00728413,-0.000451024
-0.448763,-0.00783164,-0.000450476
-0.448985,-0.00838298,-0.00044993
-0.449199,-0.00893801,-0.000449385
-0.449404,-0.00949659,-0.000448842
-0.4496,-0.0100586,-0.0004483
-0.449787,-0.0106238,-0.00044776
-0.449966,-0.0111921,-0.000447221
-0.450136,-0.0117634,-0.000446684
-0.450297,-0.0123375,-0.000446148
-0.450449,-0.0129143,-0.000445614
-0.450592,-0.0134936,-0.000445081
-0.450727,-0.0140752,-0.000444549
-0.450852,-0.0146591,-0.000444019
-0.450969,-0.015245,-0.000443491
-0.451076,-0.0158329,-0.000442964
-0.451175,-0.0164226,-0.000442438
-0.451264,-0.0170139,-0.000441914
-0.451345,-0.0176066,-0.000441391
-0.451416,-0.0182008,-0.00044087
-0.451478,-0.0187961,-0.00044035
-0.451532,-0.0193924,-0.000439831
-0.451576,-0.0199897,-0.000439314
-0.451611,-0.0205877,-0.000438798
-0.451637,-0.0211864,-0.000438283
-0.451654,-0.0217855,-0.00043777
-0.451662,-0.022385,-0.000437258
-0.451661,-0.0229847,-0.000436748
-0.451652,-0.0235844,-0.000436239
-0.451633,-0.024184,-0.000435731
-0.451605,-0.0247834,-0.000435225
-0.451568,-0.0253824,-0.000434719
-0.451522,-0.0259809,-0.000434216
-0.451467,-0.0265788,-0.000433713
-0.451404,-0.0271758,-0.000433212
-0.451331,-0.027772,-0.000432712
-0.45125,-0.0283671,-0.000432214
-0.45116,-0.028961,-0.000431716
-0.451061,-0.0295537,-0.00043122
-0.450953,-0.0301448,-0.000430726
-0.450837,-0.0307344,-0.000430232
-0.450712,-0.0313223,-0.00042974
-0.450578,-0.0319083,-0.000429249
-0.450436,-0.0324923,-0.000428759
-0.450285,-0.0330743,-0.000428271
-0.450126,-0.033654,-0.000427784
-0.449958,-0.0342314,-0.000427298
-0.449782,-0.0348063,-0.000426813
-0.449597,-0.0353787,-0.00042633
-0.449405,-0.0359483,-0.000425847
-0.449204,-0.036515,-0.000425366
-0.448995,-0.0370788,-0.000424886
-0.448777,-0.0376396,-0.000424408
-0.448552,-0.0381971,-0.00042393
-0.448319,-0.0387513,-0.000423454
-0.448077,-0.0393022,-0.000422979
-0.447828,-0.0398494,-0.000422505
-0.447571,-0.0403931,-0.000422033
-0.447306,-0.0409329,-0.000421561
-0.447034,-0.0414689,-0.000421091
-0.446754,-0.0420009,-0.000420622
-0.446466,-0.0425288,-0.000420153
-0.446171,-0.0430526,-0.000419687
-0.445868,-0.043572,-0.000419221
-0.445559,-0.044087,-0.000418756
-0.445241,-0.0445975,-0.000418293
-0.444917,-0.0451034,-0.000417831
-0.444586,-0.0456046,-0.000417369
-0.444247,-0.046101,-0.000416909
-0.443902,-0.0465925,-0.00041645
-0.44355,-0.047079,-0.000415992
-0.443191,-0.0475605,-0.000415536
-0.442825,-0.0480367,-0.00041508
-0.442453,-0.0485076,-0.000414626
-0.442074,-0.0489732,-0.000414172
-0.441689,-0.0494333,-0.00041372
-0.441297,-0.0498879,-0.000413269
-0.440899,-0.0503368,-0.000412818
-0.440495,-0.0507801,-0.000412369
-0.440085,-0.0512175,-0.000411921
-0.439669,-0.051649,-0.000411474
-0.439247,-0.0520746,-0.000411028
-0.438819,-0.0524942,-0.000410584
-0.438386,-0.0529076,-0.00041014
-0.437947,-0.0533149,-0.000409697
-0.437502,-0.0537159,-0.000409255
-0.437052,-0.0541105,-0.000408815
-0.436597,-0.0544988,-0.000408375
-0.436136,-0.0548806,-0.000407936
-0.43567,-0.0552558,-0.000407499
-0.4352,-0.0556244,-0.000407062
-0.434724,-0.0559864,-0.000406627
-0.434243,-0.0563416,-0.000406192
-0.433758,-0.05669,-0.000405759
-0.433268,-0.0570316,-0.000405326
-0.432774,-0.0573662,-0.000404895
-0.432275,-0.0576939,-0.000404464
-0.431772,-0.0580146,-0.000404035
-0.431265,-0.0583282,-0.000403606
-0.430753,-0.0586346,-0.000403178
-0.430238,-0.0589339,-0.000402752
-0.429718,-0.0592259,-0.000402326
-0.429195,-0.0595107,-0.000401902
-0.428668,-0.0597882,-0.000401478
-0.428138,-0.0600583,-0.000401055
-0.427604,-0.060321,-0.000400634
-0.427066,-0.0605763,-0.000400213
-0.426526,-0.0608241,-0.000399793
-0.425982,-0.0610644,-0.000399374
-0.425435,-0.0612971,-0.000398956
-0.424885,-0.0615223,-0.000398539
-0.424333,-0.0617399,-0.000398123
-0.423777,-0.0619498,-0.000397708
-0.423219,-0.0621521,-0.000397294
-0.422659,-0.0623466,-0.000396881
-0.422096,-0.0625335,-0.000396468
-0.421531,-0.0627126,-0.000396057
-0.420963,-0.0628839,-0.000395646
-0.420394,-0.0630475,-0.000395237
-0.419822,-0.0632033,-0.000394828
-0.419249,-0.0633513,-0.00039442
-0.418673,-0.0634914,-0.000394013
-0.418096,-0.0636237,-0.000393607
-0.417518,-0.0637482,-0.000393202
-0.416938,-0.0638647,-0.000392798
-0.416356,-0.0639735,-0.000392395
-0.415774,-0.0640743,-0.000391992
-0.41519,-0.0641673,-0.000391591
-0.414605,-0.0642523,-0.00039119
-0.414019,-0.0643295,-0.00039079
-0.413432,-0.0643988,-0.000390391
-0.412845,-0.0644602,-0.000389993
-0.412256,-0.0645137,-0.000389596
-0.411668,-0.0645594,-0.0003892
-0.411078,-0.0645971,-0.000388804
-0.410489,-0.064627,-0.00038841
-0.409899,-0.0646491,-0.000388016
-0.409309,-0.0646632,-0.000387623
-0.408719,-0.0646696,-0.000387231
-0.408129,-0.064668,-0.00038684
-0.407539,-0.0646587,-0.000386449
-0.406949,-0.0646416,-0.00038606
-0.40636,-0.0646166,-0.000385671
-0.405771,-0.0645839,-0.000385283
-0.405182,-0.0645435,-0.000384896
-0.404594,-0.0644953,-0.000384509
-0.404007,-0.0644394,-0.000384124
-0.403421,-0.0643757,-0.000383739
-0.402835,-0.0643045,-0.000383355
-0.402251,-0.0642255,-0.000382972
-0.401667,-0.0641389,-0.00038259
-0.401085,-0.0640448,-0.000382209
-0.400504,-0.063943,-0.000381828
-0.399924,-0.0638338,-0.000381448
-0.399345,-0.063717,-0.000381069
-0.398768,-0.0635927,-0.000380691
-0.398193,-0.0634609,-0.000380313
-0.397619,-0.0633218,-0.000379937
-0.397047,-0.0631752,-0.000379561
-0.396477,-0.0630213,-0.000379186
-0.395909,-0.0628601,-0.000378811
-0.395343,-0.0626915,-0.000378438
-0.394778,-0.0625158,-0.000378065
-0.394216,-0.0623328,-0.000377693
-0.393657,-0.0621426,-0.000377321
-0.393099,-0.0619454,-0.000376951
-0.392544,-0.061741,-0.000376581
-0.391992,-0.0615295,-0.000376212
-0.391441,-0.0613111,-0.000375844
-0.390894,-0.0610857,-0.000375476
-0.390349,-0.0608533,-0.000375109
-0.389807,-0.0606141,-0.000374743
-0.389268,-0.0603681,-0.000374378
-0.388732,-0.0601152,-0.000374014
-0.388199,-0.0598557,-0.00037365
-0.387669,-0.0595894,-0.000373287
-0.387142,-0.0593164,-0.000372924
-0.386618,-0.0590369,-0.000372563
-0.386098,-0.0587508,-0.000372202
-0.385581,-0.0584583,-0.000371842
-0.385067,-0.0581592,-0.000371482
-0.384557,-0.0578538,-0.000371123
-0.38405,-0.0575421,-0.000370765
-0.383547,-0.057224,-0.000370408
-0.383048,-0.0568997,-0.000370051
-0.382552,-0.0565692,-0.000369695
-0.382061,-0.0562326,-0.00036934
-0.381573,-0.05589,-0.000368986
-0.381089,-0.0555413,-0.000368632
-0.380609,-0.0551866,-0.000368279
-0.380133,-0.054826,-0.000367926
-0.379661,-0.0544596,-0.000367575
-0.379194,-0.0540875,-0.000367224
-0.378731,-0.0537095,-0.000366873
-0.378272,-0.053326,-0.000366524
-0.377817,-0.0529368,-0.000366175
-0.377367,-0.052542,-0.000365826
-0.376921,-0.0521418,-0.000365479
-0.37648,-0.0517362,-0.000365132
-0.376043,-0.0513252,-0.000364785
-0.375611,-0.0509089,-0.00036444
-0.375184,-0.0504874,-0.000364095
-0.374762,-0.0500607,-0.000363751
-0.374344,-0.0496289,-0.000363407
-0.373931,-0.0491921,-0.000363064
-0.373523,-0.0487503,-0.000362722
