x,y,gamma
-0.379481,-0.443099,-0.000879261
-0.381199,-0.441982,-0.000876221
-0.383094,-0.441186,-0.000873209
-0.385102,-0.440736,-0.000870226
-0.387157,-0.440643,-0.000867271
-0.389197,-0.440901,-0.000864343
-0.391167,-0.441497,-0.000861443
-0.393019,-0.442407,-0.00085857
-0.39471,-0.443608,-0.000855723
-0.396206,-0.445074,-0.000852901
-0.397473,-0.446776,-0.000850106
-0.398475,-0.448688,-0.000847335
-0.399179,-0.450777,-0.00084459
-0.399548,-0.453006,-0.000841868
-0.399546,-0.455324,-0.000839171
-0.39914,-0.457673,-0.000836497
-0.398309,-0.459976,-0.000833847
-0.397043,-0.462146,-0.00083122
-0.395357,-0.464089,-0.000828615
-0.393292,-0.465708,-0.000826033
-0.390912,-0.466917,-0.000823473
-0.388308,-0.467647,-0.000820934
-0.385584,-0.467855,-0.000818417
-0.382851,-0.467524,-0.00081592
-0.380218,-0.466667,-0.000813445
-0.377783,-0.465319,-0.00081099
-0.37563,-0.463532,-0.000808555
-0.373832,-0.461367,-0.00080614
-0.372447,-0.458895,-0.000803745
-0.371523,-0.456191,-0.000801369
-0.371097,-0.453338,-0.000799013
-0.371198,-0.450427,-0.000796675
-0.371839,-0.447554,-0.000794355
-0.373015,-0.444825,-0.000792055
-0.3747,-0.442347,-0.000789772
-0.376842,-0.440223,-0.000787507
-0.379366,-0.438543,-0.000785259
-0.382177,-0.43738,-0.000783029
-0.385165,-0.436781,-0.000780816
-0.388216,-0.436767,-0.00077862
-0.391217,-0.437333,-0.000776441
-0.394062,-0.438453,-0.000774278
-0.396658,-0.440083,-0.000772132
-0.39892,-0.442165,-0.000770002
-0.400779,-0.444634,-0.000767887
-0.402176,-0.447415,-0.000765788
-0.403061,-0.450424,-0.000763705
-0.403396,-0.453573,-0.000761637
-0.403156,-0.456764,-0.000759584
-0.40233,-0.459892,-0.000757546
-0.400927,-0.462845,-0.000755523
-0.398977,-0.46551,-0.000753514
-0.396537,-0.467778,-0.00075152
-0.393685,-0.469551,-0.000749539
-0.390523,-0.470749,-0.000747573
-0.387171,-0.471314,-0.000745621
-0.383755,-0.471219,-0.000743682
-0.380407,-0.470464,-0.000741757
-0.377251,-0.469076,-0.000739846
-0.374401,-0.467106,-0.000737947
-0.371956,-0.464623,-0.000736062
-0.370002,-0.46171,-0.000734189
-0.368609,-0.458463,-0.000732329
-0.367833,-0.454986,-0.000730482
-0.367711,-0.451395,-0.000728647
-0.368266,-0.447812,-0.000726825
-0.369495,-0.444369,-0.000725015
-0.371371,-0.441197,-0.000723216
-0.373839,-0.438427,-0.00072143
-0.376817,-0.436175,-0.000719655
-0.380195,-0.434541,-0.000717893
-0.383845,-0.433598,-0.000716141
-0.387625,-0.43339,-0.000714401
-0.39139,-0.433929,-0.000712672
-0.394995,-0.435197,-0.000710955
-0.398304,-0.43715,-0.000709248
-0.401194,-0.439717,-0.000707552
-0.403557,-0.442809,-0.000705867
-0.405302,-0.446319,-0.000704193
-0.406358,-0.450125,-0.000702529
-0.406675,-0.454094,-0.000700876
-0.406226,-0.458081,-0.000699233
-0.405011,-0.461937,-0.0006976
-0.40306,-0.465508,-0.000695977
-0.400434,-0.468648,-0.000694365
-0.397226,-0.471222,-0.000692762
-0.393557,-0.473116,-0.000691169
-0.389573,-0.474244,-0.000689585
-0.385434,-0.474557,-0.000688011
-0.381307,-0.47404,-0.000686447
-0.377353,-0.472714,-0.000684892
-0.373726,-0.470633,-0.000683347
-0.37056,-0.467877,-0.00068181
-0.367971,-0.464548,-0.000680283
-0.366055,-0.460765,-0.000678764
-0.364887,-0.456661,-0.000677255
-0.364518,-0.452382,-0.000675754
-0.364974,-0.448083,-0.000674263
-0.366255,-0.443927,-0.000672779
-0.368325,-0.440077,-0.000671305
-0.371116,-0.43669,-0.000669839
-0.374529,-0.433908,-0.000668381
-0.378431,-0.431849,-0.000666931
-0.382672,-0.430601,-0.00066549
-0.387082,-0.430216,-0.000664057
-0.39149,-0.43071,-0.000662632
-0.395725,-0.432062,-0.000661215
-0.399628,-0.43422,-0.000659806
-0.403053,-0.437103,-0.000658405
-0.405875,-0.440606,-0.000657012
-0.407988,-0.444606,-0.000655626
-0.409308,-0.448958,-0.000654248
-0.409781,-0.453509,-0.000652878
-0.409376,-0.458093,-0.000651515
-0.408096,-0.462537,-0.000650159
-0.405976,-0.466672,-0.000648811
-0.403086,-0.470333,-0.00064747
-0.399527,-0.473372,-0.000646136
-0.395432,-0.475661,-0.000644809
-0.390957,-0.477104,-0.00064349
-0.386277,-0.477638,-0.000642177
-0.381574,-0.47724,-0.000640872
-0.377032,-0.475926,-0.000639573
-0.372822,-0.473748,-0.000638281
-0.369103,-0.470789,-0.000636996
-0.366009,-0.46716,-0.000635718
-0.363653,-0.462994,-0.000634446
-0.36212,-0.458439,-0.000633181
-0.36147,-0.453659,-0.000631922
-0.361731,-0.448825,-0.00063067
-0.362899,-0.444118,-0.000629424
-0.364937,-0.439711,-0.000628185
-0.367768,-0.435771,-0.000626952
-0.371289,-0.432445,-0.000625725
-0.375366,-0.429854,-0.000624504
-0.379845,-0.428089,-0.00062329
-0.384561,-0.427206,-0.000622081
-0.389346,-0.427226,-0.000620879
-0.39403,-0.428136,-0.000619682
-0.398456,-0.429893,-0.000618492
-0.402479,-0.432427,-0.000617307
-0.405972,-0.435643,-0.000616129
-0.408829,-0.439428,-0.000614956
-0.410968,-0.443655,-0.000613788
-0.412328,-0.448185,-0.000612627
-0.412878,-0.452878,-0.000611471
-0.412605,-0.457586,-0.00061032
-0.411525,-0.462168,-0.000609176
-0.409676,-0.466485,-0.000608036
-0.407118,-0.470408,-0.000606902
-0.403934,-0.473821,-0.000605774
-0.400223,-0.476627,-0.000604651
-0.396099,-0.478745,-0.000603533
-0.391688,-0.480119,-0.000602421
-0.387119,-0.480716,-0.000601313
-0.382524,-0.480525,-0.000600211
-0.378034,-0.47956,-0.000599114
-0.373773,-0.477851,-0.000598023
-0.369856,-0.475452,-0.000596936
-0.366387,-0.472432,-0.000595854
-0.363458,-0.468875,-0.000594777
-0.361146,-0.464876,-0.000593706
-0.359512,-0.460543,-0.000592639
-0.3586,-0.455991,-0.000591577
-0.358435,-0.451341,-0.00059052
-0.359025,-0.446719,-0.000589467
-0.360355,-0.442249,-0.00058842
-0.36239,-0.438053,-0.000587377
-0.365074,-0.434247,-0.000586338
-0.368333,-0.430933,-0.000585305
-0.372077,-0.4282,-0.000584276
-0.376203,-0.426116,-0.000583251
-0.3806,-0.424733,-0.000582232
-0.385151,-0.424083,-0.000581216
-0.389736,-0.424174,-0.000580205
-0.394239,-0.424997,-0.000579199
-0.398548,-0.426524,-0.000578197
-0.402557,-0.428711,-0.000577199
-0.406172,-0.431497,-0.000576206
-0.40931,-0.434809,-0.000575217
-0.411901,-0.438565,-0.000574232
-0.413886,-0.442672,-0.000573252
-0.415225,-0.44703,-0.000572275
-0.415889,-0.451538,-0.000571303
-0.415869,-0.456088,-0.000570335
-0.41517,-0.460576,-0.000569371
-0.413812,-0.464899,-0.000568411
-0.411831,-0.46896,-0.000567456
-0.409278,-0.472669,-0.000566504
-0.406216,-0.475945,-0.000565556
-0.402717,-0.478719,-0.000564613
-0.398863,-0.480936,-0.000563673
-0.394743,-0.482553,-0.000562737
-0.390446,-0.483542,-0.000561805
-0.386067,-0.48389,-0.000560877
-0.381697,-0.483595,-0.000559952
-0.377425,-0.482672,-0.000559032
-0.373338,-0.481145,-0.000558115
-0.369517,-0.47905,-0.000557202
-0.366033,-0.476434,-0.000556293
-0.362954,-0.473353,-0.000555387
-0.360337,-0.46987,-0.000554485
-0.358228,-0.466053,-0.000553587
-0.356667,-0.461977,-0.000552693
-0.355681,-0.45772,-0.000551802
-0.355288,-0.453365,-0.000550914
-0.355496,-0.448993,-0.00055003
-0.356299,-0.444689,-0.00054915
-0.357682,-0.440536,-0.000548273
-0.359618,-0.436613,-0.000547399
-0.362069,-0.432997,-0.000546529
-0.364986,-0.429756,-0.000545663
-0.368313,-0.426952,-0.000544799
-0.371983,-0.424635,-0.00054394
-0.375928,-0.422848,-0.000543083
-0.38007,-0.421621,-0.00054223
-0.384333,-0.420974,-0.00054138
-0.388638,-0.420915,-0.000540534
-0.392906,-0.421442,-0.00053969
-0.397061,-0.422542,-0.00053885
-0.401029,-0.424192,-0.000538014
-0.404742,-0.426359,-0.00053718
-0.408135,-0.429003,-0.000536349
-0.411151,-0.432076,-0.000535522
-0.413738,-0.435522,-0.000534698
-0.415854,-0.43928,-0.000533877
-0.417463,-0.443285,-0.000533059
-0.41854,-0.447466,-0.000532244
-0.419069,-0.451752,-0.000531432
-0.41904,-0.45607,-0.000530624
-0.418458,-0.460346,-0.000529818
-0.417334,-0.464507,-0.000529015
-0.415688,-0.468484,-0.000528215
-0.413552,-0.472211,-0.000527418
-0.410962,-0.475627,-0.000526625
-0.407965,-0.478677,-0.000525834
-0.404613,-0.481311,-0.000525046
-0.400965,-0.483489,-0.00052426
-0.397082,-0.485178,-0.000523478
-0.393031,-0.486356,-0.000522699
-0.388878,-0.487009,-0.000521922
-0.38469,-0.487131,-0.000521148
-0.380534,-0.486727,-0.000520377
-0.376472,-0.485808,-0.000519609
-0.372566,-0.484394,-0.000518843
-0.368872,-0.482513,-0.00051808
-0.365442,-0.480196,-0.00051732
-0.362324,-0.477482,-0.000516563
-0.359559,-0.474414,-0.000515808
-0.357185,-0.471038,-0.000515056
-0.355232,-0.467406,-0.000514307
-0.353725,-0.463569,-0.00051356
-0.352681,-0.459584,-0.000512816
-0.352112,-0.455506,-0.000512075
-0.352023,-0.451391,-0.000511336
-0.352415,-0.447296,-0.0005106
-0.35328,-0.443276,-0.000509866
-0.354604,-0.439385,-0.000509135
-0.356369,-0.435678,-0.000508406
-0.35855,-0.432205,-0.00050768
-0.361114,-0.429014,-0.000506956
-0.364024,-0.426149,-0.000506235
-0.367237,-0.423649,-0.000505517
-0.370706,-0.421546,-0.0005048
-0.374381,-0.419866,-0.000504087
-0.37821,-0.418627,-0.000503375
-0.38214,-0.417842,-0.000502666
-0.386118,-0.417514,-0.00050196
-0.390094,-0.417644,-0.000501255
-0.394017,-0.418224,-0.000500554
-0.39784,-0.419241,-0.000499854
-0.401516,-0.420679,-0.000499157
-0.405003,-0.422515,-0.000498462
-0.40826,-0.424723,-0.00049777
-0.411249,-0.427273,-0.00049708
-0.413937,-0.430131,-0.000496392
-0.416295,-0.433259,-0.000495706
-0.418299,-0.436618,-0.000495023
-0.419927,-0.440165,-0.000494342
-0.421165,-0.443857,-0.000493663
-0.422004,-0.447651,-0.000492986
-0.422438,-0.451504,-0.000492312
-0.422466,-0.455372,-0.000491639
-0.42209,-0.459213,-0.000490969
-0.421319,-0.462986,-0.000490302
-0.420164,-0.46665,-0.000489636
-0.418639,-0.470167,-0.000488972
-0.416764,-0.4735,-0.000488311
-0.41456,-0.476613,-0.000487651
-0.412054,-0.479475,-0.000486994
-0.409274,-0.482055,-0.000486339
-0.406253,-0.484329,-0.000485686
-0.403024,-0.486275,-0.000485035
-0.399623,-0.487874,-0.000484386
-0.396085,-0.489112,-0.000483739
-0.39245,-0.48998,-0.000483095
-0.388753,-0.490471,-0.000482452
-0.385032,-0.490583,-0.000481811
-0.381325,-0.490317,-0.000481172
-0.377667,-0.489677,-0.000480536
-0.374095,-0.488671,-0.000479901
-0.370642,-0.487311,-0.000479268
-0.367342,-0.485611,-0.000478637
-0.364227,-0.483588,-0.000478008
-0.361326,-0.481262,-0.000477382
-0.358667,-0.478657,-0.000476757
-0.356276,-0.475797,-0.000476133
-0.354176,-0.472711,-0.000475512
-0.352387,-0.469427,-0.000474893
-0.350925,-0.465977,-0.000474276
-0.349806,-0.462393,-0.00047366
-0.34904,-0.45871,-0.000473047
-0.348637,-0.454961,-0.000472435
-0.348601,-0.451183,-0.000471825
-0.348934,-0.447413,-0.000471217
-0.349633,-0.443687,-0.000470611
-0.350694,-0.440042,-0.000470006
-0.352106,-0.436514,-0.000469404
-0.353857,-0.43314,-0.000468803
-0.35593,-0.429953,-0.000468204
-0.358303,-0.426986,-0.000467607
-0.360953,-0.424268,-0.000467011
-0.363853,-0.421827,-0.000466418
-0.366973,-0.419687,-0.000465826
-0.370282,-0.417867,-0.000465236
-0.373746,-0.416385,-0.000464647
-0.377332,-0.415253,-0.00046406
-0.381005,-0.41448,-0.000463475
-0.384729,-0.414072,-0.000462892
-0.38847,-0.41403,-0.000462311
-0.392193,-0.414354,-0.000461731
-0.395865,-0.415039,-0.000461152
-0.399452,-0.416077,-0.000460576
-0.402922,-0.417458,-0.000460001
-0.406245,-0.419168,-0.000459428
-0.409392,-0.421191,-0.000458856
-0.412334,-0.423509,-0.000458286
-0.415045,-0.4261,-0.000457718
-0.417502,-0.428943,-0.000457152
-0.419683,-0.43201,-0.000456587
-0.421567,-0.435276,-0.000456023
-0.423137,-0.438711,-0.000455461
-0.42438,-0.442286,-0.000454901
-0.425283,-0.445968,-0.000454342
-0.425838,-0.449726,-0.000453785
-0.426038,-0.453526,-0.00045323
-0.42588,-0.457336,-0.000452676
-0.425364,-0.461122,-0.000452124
-0.424492,-0.46485,-0.000451573
-0.423271,-0.468487,-0.000451024
-0.421708,-0.472001,-0.000450476
-0.419816,-0.475358,-0.00044993
-0.417608,-0.478528,-0.000449385
-0.415102,-0.48148,-0.000448842
-0.412317,-0.484186,-0.0004483
-0.409278,-0.486618,-0.00044776
-0.406009,-0.488751,-0.000447221
-0.40254,-0.490562,-0.000446684
-0.3989,-0.49203,-0.000446148
-0.395123,-0.493139,-0.000445614
-0.391245,-0.493875,-0.000445081
-0.387301,-0.494226,-0.000444549
-0.38333,-0.494186,-0.000444019
-0.379371,-0.493752,-0.000443491
-0.375463,-0.492927,-0.000442964
-0.371646,-0.491717,-0.000442438
-0.367959,-0.49013,-0.000441914
-0.364439,-0.488183,-0.000441391
-0.361121,-0.485894,-0.00044087
-0.358039,-0.483284,-0.00044035
-0.355224,-0.480378,-0.000439831
-0.352702,-0.477205,-0.000439314
-0.350499,-0.473792,-0.000438798
-0.348634,-0.470171,-0.000438283
-0.347127,-0.466372,-0.00043777
-0.345994,-0.462426,-0.000437258
-0.345248,-0.458366,-0.000436748
-0.344903,-0.454223,-0.000436239
-0.344968,-0.450031,-0.000435731
-0.345454,-0.445823,-0.000435225
-0.346369,-0.441638,-0.000434719
-0.34772,-0.437514,-0.000434216
-0.34951,-0.433495,-0.000433713
-0.35174,-0.429627,-0.000433212
-0.354403,-0.425963,-0.000432712
-0.357488,-0.422554,-0.000432214
-0.360973,-0.419458,-0.000431716
-0.36483,-0.41673,-0.00043122
-0.369019,-0.414424,-0.000430726
-0.373494,-0.412589,-0.000430232
-0.378198,-0.411269,-0.00042974
-0.38307,-0.410501,-0.000429249
-0.388043,-0.410311,-0.000428759
-0.393047,-0.410719,-0.000428271
-0.39801,-0.411732,-0.000427784
-0.40286,-0.41335,-0.000427298
-0.407524,-0.415566,-0.000426813
-0.411928,-0.41836,-0.00042633
-0.416001,-0.421705,-0.000425847
-0.419671,-0.425561,-0.000425366
-0.422871,-0.429877,-0.000424886
-0.425539,-0.434592,-0.000424408
-0.42762,-0.439631,-0.00042393
-0.429072,-0.444908,-0.000423454
-0.429868,-0.450332,-0.000422979
-0.429993,-0.455806,-0.000422505
-0.429453,-0.461235,-0.000422033
-0.428267,-0.466527,-0.000421561
-0.426468,-0.471598,-0.000421091
-0.4241,-0.476373,-0.000420622
-0.421215,-0.480787,-0.000420153
-0.417873,-0.484787,-0.000419687
-0.414134,-0.48833,-0.000419221
-0.410064,-0.491383,-0.000418756
-0.405728,-0.493923,-0.000418293
-0.401192,-0.495933,-0.000417831
-0.396519,-0.497409,-0.000417369
-0.391774,-0.49835,-0.000416909
-0.387015,-0.498766,-0.00041645
-0.382297,-0.498671,-0.000415992
-0.377674,-0.498086,-0.000415536
-0.373191,-0.497036,-0.00041508
-0.368888,-0.495549,-0.000414626
-0.364803,-0.493658,-0.000414172
-0.360964,-0.491394,-0.00041372
-0.3574,-0.488791,-0.000413269
-0.35413,-0.485884,-0.000412818
-0.351175,-0.482706,-0.000412369
-0.348548,-0.479291,-0.000411921
-0.346264,-0.475673,-0.000411474
-0.34433,-0.471888,-0.000411028
-0.342757,-0.467968,-0.000410584
-0.341547,-0.463951,-0.00041014
-0.340703,-0.459869,-0.000409697
-0.340224,-0.45576,-0.000409255
-0.340105,-0.451658,-0.000408815
-0.340339,-0.447598,-0.000408375
-0.340913,-0.443612,-0.000407936
-0.341814,-0.439732,-0.000407499
-0.343023,-0.435985,-0.000407062
-0.34452,-0.432399,-0.000406627
-0.346283,-0.428993,-0.000406192
-0.34829,-0.425787,-0.000405759
-0.350516,-0.422795,-0.000405326
-0.352939,-0.42003,-0.000404895
-0.355534,-0.417499,-0.000404464
-0.35828,-0.415208,-0.000404035
-0.361157,-0.413161,-0.000403606
-0.364144,-0.411358,-0.000403178
-0.367225,-0.409801,-0.000402752
-0.370382,-0.408489,-0.000402326
-0.373601,-0.40742,-0.000401902
-0.376869,-0.406594,-0.000401478
-0.38017,-0.406009,-0.000401055
-0.383495,-0.405664,-0.000400634
-0.386828,-0.405558,-0.000400213
-0.39016,-0.405691,-0.000399793
-0.393477,-0.406061,-0.000399374
-0.396767,-0.406668,-0.000398956
-0.400017,-0.407511,-0.000398539
-0.403213,-0.408589,-0.000398123
-0.40634,-0.409901,-0.000397708
-0.409383,-0.411444,-0.000397294
-0.412327,-0.413215,-0.000396881
-0.415155,-0.41521,-0.000396468
-0.417852,-0.417422,-0.000396057
-0.420399,-0.419845,-0.000395646
-0.422781,-0.42247,-0.000395237
-0.42498,-0.425287,-0.000394828
-0.42698,-0.428284,-0.00039442
-0.428765,-0.431448,-0.000394013
-0.430321,-0.434763,-0.000393607
-0.431632,-0.438212,-0.000393202
-0.432687,-0.441777,-0.000392798
-0.433473,-0.445439,-0.000392395
-0.43398,-0.449175,-0.000391992
-0.434201,-0.452965,-0.000391591
-0.434127,-0.456784,-0.00039119
-0.433756,-0.460609,-0.00039079
-0.433084,-0.464413,-0.000390391
-0.43211,-0.468173,-0.000389993
-0.430838,-0.471861,-0.000389596
-0.42927,-0.475452,-0.0003892
-0.427415,-0.478922,-0.000388804
-0.42528,-0.482243,-0.00038841
-0.422877,-0.485393,-0.000388016
-0.420219,-0.488348,-0.000387623
-0.417321,-0.491085,-0.000387231
-0.414202,-0.493583,-0.00038684
-0.410879,-0.495823,-0.000386449
-0.407374,-0.497787,-0.00038606
-0.403709,-0.499459,-0.000385671
-0.399908,-0.500825,-0.000385283
-0.395995,-0.501872,-0.000384896
-0.391996,-0.502589,-0.000384509
-0.387938,-0.50297,-0.000384124
-0.383849,-0.503009,-0.000383739
-0.379756,-0.5027,-0.000383355
-0.375688,-0.502044,-0.000382972
-0.371673,-0.501041,-0.00038259
-0.36774,-0.499696,-0.000382209
-0.363917,-0.498012,-0.000381828
-0.360232,-0.496,-0.000381448
-0.356714,-0.493671,-0.000381069
-0.353388,-0.491036,-0.000380691
-0.350281,-0.488113,-0.000380313
-0.347418,-0.484918,-0.000379937
-0.344823,-0.481474,-0.000379561
-0.342516,-0.477803,-0.000379186
-0.340519,-0.47393,-0.000378811
-0.33885,-0.469883,-0.000378438
-0.337524,-0.465691,-0.000378065
-0.336555,-0.461386,-0.000377693
-0.335952,-0.457,-0.000377321
-0.335724,-0.452568,-0.000376951
-0.335872,-0.448126,-0.000376581
-0.336398,-0.443709,-0.000376212
-0.337298,-0.439352,-0.000375844
-0.338564,-0.435091,-0.000375476
-0.340186,-0.43096,-0.000375109
-0.342149,-0.426991,-0.000374743
-0.344436,-0.423216,-0.000374378
-0.347027,-0.419661,-0.000374014
-0.349899,-0.416353,-0.00037365
-0.353028,-0.413314,-0.000373287
-0.356388,-0.410564,-0.000372924
-0.359952,-0.408119,-0.000372563
-0.363692,-0.405992,-0.000372202
-0.367581,-0.404196,-0.000371842
-0.371591,-0.402737,-0.000371482
-0.375694,-0.401623,-0.000371123
-0.379861,-0.400856,-0.000370765
-0.384066,-0.400438,-0.000370408
-0.388282,-0.400368,-0.000370051
-0.392483,-0.400645,-0.000369695
-0.396642,-0.401264,-0.00036934
-0.400734,-0.402219,-0.000368986
-0.404733,-0.403504,-0.000368632
-0.408616,-0.405108,-0.000368279
-0.412359,-0.40702,-0.000367926
-0.415938,-0.40923,-0.000367575
-0.419333,-0.411721,-0.000367224
-0.422522,-0.414478,-0.000366873
-0.425486,-0.417485,-0.000366524
-0.428205,-0.420721,-0.000366175
-0.430664,-0.424168,-0.000365826
-0.432846,-0.427802,-0.000365479
-0.434738,-0.431602,-0.000365132
-0.436329,-0.435544,-0.000364785
-0.437607,-0.439602,-0.00036444
-0.438566,-0.443752,-0.000364095
-0.439198,-0.447966,-0.000363751
-0.439501,-0.452218,-0.000363407
-0.439473,-0.456481,-0.000363064
-0.439113,-0.460728,-0.000362722
-0.438426,-0.464933,-0.00036238
-0.437417,-0.469069,-0.000362039
-0.436091,-0.47311,-0.000361699
-0.43446,-0.477031,-0.000361359
-0.432533,-0.480808,-0.00036102
-0.430324,-0.484419,-0.000360682
-0.427848,-0.487841,-0.000360344
-0.42512,-0.491056,-0.000360007
-0.422158,-0.494044,-0.00035967
-0.418982,-0.496788,-0.000359334
-0.41561,-0.499274,-0.000358999
-0.412063,-0.501487,-0.000358665
-0.408363,-0.503416,-0.000358331
-0.404532,-0.505051,-0.000357997
-0.400591,-0.506382,-0.000357665
-0.396564,-0.507404,-0.000357333
-0.392475,-0.508112,-0.000357001
-0.388345,-0.508501,-0.00035667
-0.384198,-0.50857,-0.00035634
-0.380059,-0.508319,-0.000356011
-0.375949,-0.50775,-0.000355682
-0.371892,-0.506865,-0.000355353
-0.36791,-0.505669,-0.000355025
-0.364026,-0.504169,-0.000354698
-0.360261,-0.502373,-0.000354372
-0.356637,-0.50029,-0.000354046
-0.353174,-0.497931,-0.00035372
-0.349892,-0.495309,-0.000353396
-0.346809,-0.492438,-0.000353071
