x,y,gamma
-0.422603,-0.00138072,-0.0158099
-0.422762,-0.00133327,-0.00912614
-0.422917,-0.00128262,-0.00706775
-0.423067,-0.00122898,-0.00597222
-0.423213,-0.00117255,-0.00526601
-0.423354,-0.00111352,-0.0047624
-0.42349,-0.00105206,-0.00437994
-0.423623,-0.000988351,-0.00407674
-0.423751,-0.000922556,-0.00382871
-0.423874,-0.00085483,-0.00362092
-0.423994,-0.000785322,-0.00344353
-0.424109,-0.000714172,-0.00328979
-0.42422,-0.000641513,-0.00315486
-0.424328,-0.000567473,-0.0030352
-0.424431,-0.00049217,-0.00292811
-0.42453,-0.000415718,-0.00283155
-0.424626,-0.000338225,-0.00274389
-0.424718,-0.000259793,-0.00266383
-0.424806,-0.000180515,-0.00259035
-0.42489,-0.000100484,-0.00252258
-0.424972,-1.97828e-05,-0.00245982
-0.425049,6.15073e-05,-0.00240148
-0.425123,0.000143311,-0.00234707
-0.425194,0.000225559,-0.00229615
-0.425262,0.000308183,-0.00224838
-0.425326,0.000391122,-0.00220344
-0.425388,0.000474318,-0.00216105
-0.425446,0.000557717,-0.002121
-0.425501,0.000641267,-0.00208306
-0.425554,0.000724921,-0.00204706
-0.425603,0.000808636,-0.00201285
-0.42565,0.00089237,-0.00198026
-0.425694,0.000976086,-0.00194919
-0.425736,0.00105975,-0.00191951
-0.425775,0.00114333,-0.00189113
-0.425811,0.00122679,-0.00186395
-0.425845,0.00131011,-0.00183789
-0.425877,0.00139326,-0.00181288
-0.425906,0.00147622,-0.00178884
-0.425933,0.00155898,-0.00176572
-0.425958,0.0016415,-0.00174345
-0.425981,0.00172378,-0.00172199
-0.426001,0.0018058,-0.00170129
-0.42602,0.00188755,-0.0016813
-0.426037,0.00196902,-0.00166199
-0.426051,0.00205019,-0.00164331
-0.426064,0.00213106,-0.00162523
-0.426075,0.00221163,-0.00160773
-0.426085,0.00229188,-0.00159077
-0.426092,0.00237182,-0.00157432
-0.426098,0.00245144,-0.00155836
-0.426103,0.00253074,-0.00154286
-0.426105,0.00260972,-0.0015278
-0.426107,0.00268838,-0.00151317
-0.426107,0.00276673,-0.00149894
-0.426105,0.00284476,-0.00148509
-0.426103,0.00292248,-0.00147161
-0.426098,0.0029999,-0.00145848
-0.426093,0.00307702,-0.00144568
-0.426087,0.00315384,-0.00143321
-0.426079,0.00323038,-0.00142104
-0.42607,0.00330664,-0.00140917
-0.42606,0.00338263,-0.00139759
-0.426049,0.00345837,-0.00138627
-0.426038,0.00353385,-0.00137522
-0.426025,0.00360909,-0.00136442
-0.426011,0.0036841,-0.00135387
-0.425997,0.0037589,-0.00134354
-0.425981,0.00383348,-0.00133345
-0.425965,0.00390788,-0.00132356
-0.425948,0.00398209,-0.00131389
-0.425931,0.00405614,-0.00130442
-0.425913,0.00413003,-0.00129515
-0.425894,0.00420379,-0.00128606
-0.425875,0.00427741,-0.00127715
-0.425855,0.00435092,-0.00126843
-0.425835,0.00442434,-0.00125987
-0.425814,0.00449767,-0.00125147
-0.425793,0.00457093,-0.00124324
-0.425772,0.00464414,-0.00123516
-0.42575,0.0047173,-0.00122722
-0.425728,0.00479045,-0.00121944
-0.425706,0.00486359,-0.00121179
-0.425684,0.00493673,-0.00120428
-0.425661,0.0050099,-0.00119691
-0.425638,0.0050831,-0.00118966
-0.425615,0.00515635,-0.00118253
-0.425593,0.00522968,-0.00117553
-0.42557,0.00530308,-0.00116864
-0.425547,0.00537659,-0.00116187
-0.425524,0.0054502,-0.00115521
-0.425501,0.00552395,-0.00114866
-0.425479,0.00559784,-0.00114222
-0.425456,0.00567188,-0.00113587
-0.425434,0.00574609,-0.00112963
-0.425412,0.00582049,-0.00112348
-0.42539,0.00589509,-0.00111743
-0.425369,0.0059699,-0.00111147
-0.425348,0.00604494,-0.0011056
-0.425327,0.00612021,-0.00109982
-0.425306,0.00619573,-0.00109412
-0.425287,0.00627152,-0.00108851
-0.425267,0.00634759,-0.00108298
-0.425248,0.00642393,-0.00107752
-0.42523,0.00650058,-0.00107215
-0.425212,0.00657754,-0.00106685
-0.425195,0.00665481,-0.00106162
-0.425178,0.00673242,-0.00105647
-0.425163,0.00681036,-0.00105139
-0.425148,0.00688865,-0.00104637
-0.425133,0.00696729,-0.00104142
-0.42512,0.0070463,-0.00103654
-0.425107,0.00712568,-0.00103173
-0.425095,0.00720544,-0.00102697
-0.425084,0.00728558,-0.00102228
-0.425074,0.00736611,-0.00101765
-0.425065,0.00744704,-0.00101307
-0.425057,0.00752836,-0.00100856
-0.425049,0.00761009,-0.0010041
-0.425043,0.00769223,-0.000999693
-0.425038,0.00777478,-0.000995343
-0.425034,0.00785774,-0.000991046
-0.425032,0.00794111,-0.000986801
-0.42503,0.0080249,-0.000982607
-0.42503,0.0081091,-0.000978462
-0.425031,0.00819372,-0.000974366
-0.425033,0.00827874,-0.000970319
-0.425037,0.00836418,-0.000966318
-0.425041,0.00845003,-0.000962363
-0.425048,0.00853628,-0.000958453
-0.425055,0.00862293,-0.000954588
-0.425064,0.00870997,-0.000950766
-0.425075,0.00879741,-0.000946987
-0.425087,0.00888522,-0.00094325
-0.425101,0.00897341,-0.000939553
-0.425116,0.00906197,-0.000935897
-0.425133,0.00915088,-0.000932281
-0.425151,0.00924014,-0.000928703
-0.425172,0.00932974,-0.000925163
-0.425193,0.00941966,-0.000921661
-0.425217,0.0095099,-0.000918196
-0.425242,0.00960043,-0.000914767
-0.42527,0.00969125,-0.000911373
-0.425299,0.00978234,-0.000908015
-0.425329,0.00987369,-0.00090469
-0.425362,0.00996527,-0.000901399
-0.425397,0.0100571,-0.000898142
-0.425433,0.0101491,-0.000894917
-0.425472,0.0102412,-0.000891724
-0.425512,0.0103336,-0.000888562
-0.425555,0.0104261,-0.000885432
-0.4256,0.0105187,-0.000882332
-0.425647,0.0106113,-0.000879261
-0.425695,0.0107041,-0.000876221
-0.425747,0.0107969,-0.000873209
-0.4258,0.0108897,-0.000870226
-0.425855,0.0109825,-0.000867271
-0.425913,0.0110752,-0.000864343
-0.425973,0.0111679,-0.000861443
-0.426035,0.0112604,-0.00085857
-0.4261,0.0113529,-0.000855723
-0.426167,0.0114451,-0.000852901
-0.426236,0.0115372,-0.000850106
-0.426308,0.011629,-0.000847335
-0.426382,0.0117206,-0.00084459
-0.426458,0.0118118,-0.000841868
-0.426537,0.0119027,-0.000839171
-0.426619,0.0119932,-0.000836497
-0.426703,0.0120832,-0.000833847
-0.426789,0.0121728,-0.00083122
-0.426878,0.0122619,-0.000828615
-0.42697,0.0123504,-0.000826033
